9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	2969	napF	-6.954539e-01	1	1	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	731	narG	-7.651738e-01	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	732	narH	-4.777917e-01	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	78	narL	7.628776e-01	-1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	2360	narX	6.574994e-01	-1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	705	ndh	9.393932e-01	-1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1366	nikA	-8.689561e-01	1	-1	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1367	nikB	-3.511754e-01	1	-1	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1368	nikC	-6.737392e-01	1	-1	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1369	nikD	-5.938877e-01	1	-1	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1370	nikE	-5.610803e-01	1	-1	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	242	nikR	-2.186057e-01	1	2	2	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1321	nirB	-1.160958e+00	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1323	nirC	-3.691826e-01	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1322	nirD	-6.574978e-01	1	-1	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1641	nrdD	-4.570273e-01	1	2	3	
9	3	Oxygen	None	WT-aerobic	KOarcA-anaerobic	89	fnr	1640	nrdG	-2.042207e-01	1	2	3	
