"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"L-GLN-FRUCT-6-P-AMINOTRANS-RXN"	{"FRUCTOSE-6P[CCO-CYTOSOL]":-1,"GLN[CCO-CYTOSOL]":-1,"D-GLUCOSAMINE-6-P[CCO-CYTOSOL]":1,"GLT[CCO-CYTOSOL]":1}	"L2R"	["L-GLN-FRUCT-6-P-AMINOTRANS-CPLX"]	
"L-GLN-FRUCT-6-P-AMINOTRANS-RXN-FRUCTOSE-6P/GLN//CPD-13469/GLT.31."	{"FRUCTOSE-6P[CCO-CYTOSOL]":-1,"GLN[CCO-CYTOSOL]":-1,"CPD-13469[CCO-CYTOSOL]":1,"GLT[CCO-CYTOSOL]":1}	"L2R"	["L-GLN-FRUCT-6-P-AMINOTRANS-CPLX"]	
"L-IDONATE-2-DEHYDROGENASE-RXN"	{"L-IDONATE[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"5-DEHYDROGLUCONATE[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["IDONDEHYD-MONOMER"]	
"L-LACTDEHYDROGFMN-RXN-L-LACTATE/CPD-9728//PYRUVATE/REDUCED-MENAQUINONE.49."	{"L-LACTATE[CCO-CYTOSOL]":-1,"CPD-9728[CCO-PM-BAC-NEG]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":1}	"L2R"	["L-LACTDEHYDROGFMN-MONOMER"]	
"L-LACTDEHYDROGFMN-RXN-L-LACTATE/UBIQUINONE-8//PYRUVATE/CPD-9956.42."	{"L-LACTATE[CCO-CYTOSOL]":-1,"UBIQUINONE-8[CCO-PM-BAC-NEG]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"CPD-9956[CCO-PM-BAC-NEG]":1}	"L2R"	["L-LACTDEHYDROGFMN-MONOMER"]	
"L-RHAMNONATE-DEHYDRATASE-RXN"	{"L-RHAMNONATE[CCO-CYTOSOL]":-1,"DEHYDRO-3-DEOXY-L-RHAMNONATE[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-7722"]	
"LACTALDDEHYDROG-RXN"	{"LACTALD[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"L-LACTATE[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"L2R"	["ALD-CPLX"]	
"LACTALDREDUCT-RXN"	{"PROPANE-1-2-DIOL[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"LACTALD[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["LACTALDREDUCT-CPLX"]	
"LCARNCOALIG-RXN"	{"CARNITINE[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CO-A[CCO-CYTOSOL]":-1,"L-CARNITINYL-COA[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1}	"L2R"	["CAIC-MONOMER"]	
"LCYSDESULF-RXN"	{"CYS[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"AMMONIUM[CCO-CYTOSOL]":1,"HS[CCO-CYTOSOL]":1}	"L2R"	["G7622-MONOMER", "TRYPTOPHAN-CPLX", "ACSERLYB-CPLX", "ACSERLYA-CPLX", "CPLX0-8092", "CYSTATHIONINE-BETA-LYASE-CPLX"]	
"LIPIDADISACCHARIDESYNTH-RXN"	{"BISOHMYR-GLUCOSAMINYL-1P[CCO-CYTOSOL]":-1,"OH-MYRISTOYL[CCO-CYTOSOL]":-1,"BISOHMYR-GLC[CCO-CYTOSOL]":1,"UDP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-7415"]	
"LIPIDXSYNTHESIS-RXN"	{"OH-MYRISTOYL[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"BISOHMYR-GLUCOSAMINYL-1P[CCO-CYTOSOL]":1,"UMP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"L2R"	["EG12666-MONOMER"]	
"LTAA-RXN"	{"L-ALLO-THREONINE[CCO-CYTOSOL]":-1,"GLY[CCO-CYTOSOL]":1,"ACETALD[CCO-CYTOSOL]":1}	"BOTH"	["LTAA-CPLX"]	
"LTARTDEHYDRA-RXN"	{"TARTRATE[CCO-CYTOSOL]":-1,"OXALACETIC_ACID[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["LTARTDEHYDRA-CPLX"]	
"LUMAZINESYN-RXN"	{"AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE[CCO-CYTOSOL]":-1,"DIHYDROXY-BUTANONE-P[CCO-CYTOSOL]":-1,"DIMETHYL-D-RIBITYL-LUMAZINE[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":2}	"L2R"	["LUMAZINESYN-CPLX"]	
"LXULRU5P-RXN"	{"L-RIBULOSE-5-P[CCO-CYTOSOL]":-1,"L-XYLULOSE-5-P[CCO-CYTOSOL]":1}	"R2L"	["EG12286-MONOMER", "G7859-MONOMER"]	
"LYSDECARBOX-RXN"	{"LYS[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"CADAVERINE[CCO-CYTOSOL]":1}	"L2R"	["LDC2-CPLX", "LYSDECARBOX-CPLX"]	
"LYSOPHOSPHOLIPASE-RXN"	{"2-Lysophosphatidylcholines[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"Carboxylates[CCO-PERI-BAC]":1,"L-1-GLYCERO-PHOSPHORYLCHOLINE[CCO-PERI-BAC]":1,"PROTON[CCO-PERI-BAC]":1}	"L2R"	["CPLX0-7630"]	
"LYXISOM-RXN"	{"L-LYXOSE[CCO-CYTOSOL]":-1,"L-XYLULOSE[CCO-CYTOSOL]":1}	"BOTH"	["CPLX0-7652"]	
"LYXK-RXN"	{"L-XYLULOSE[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"L-XYLULOSE-5-P[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["LYXK-CPLX"]	
"MALATE-DEH-RXN"	{"MAL[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"OXALACETIC_ACID[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["MALATE-DEHASE", "MALIC-NAD-CPLX"]	
"MALATE-DEHYDROGENASE-ACCEPTOR-RXN-MAL/CPD-9728//OXALACETIC_ACID/REDUCED-MENAQUINONE.50."	{"MAL[CCO-CYTOSOL]":-1,"CPD-9728[CCO-PM-BAC-NEG]":-1,"OXALACETIC_ACID[CCO-CYTOSOL]":1,"REDUCED-MENAQUINONE[CCO-PM-BAC-NEG]":1}	"L2R"	["EG12069-MONOMER"]	
"MALATE-DEHYDROGENASE-ACCEPTOR-RXN-MAL/UBIQUINONE-8//OXALACETIC_ACID/CPD-9956.43."	{"MAL[CCO-CYTOSOL]":-1,"UBIQUINONE-8[CCO-PM-BAC-NEG]":-1,"OXALACETIC_ACID[CCO-CYTOSOL]":1,"CPD-9956[CCO-PM-BAC-NEG]":1}	"L2R"	["EG12069-MONOMER"]	
"MALATE-DEHYDROGENASE-NADP+-RXN"	{"MAL[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"OXALACETIC_ACID[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["MALIC-NADP-CPLX"]	
"MALIC-NADP-RXN"	{"MAL[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"PYRUVATE[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1}	"L2R"	["MALIC-NADP-CPLX"]	
"MALSYN-RXN"	{"ACETYL-COA[CCO-CYTOSOL]":-1,"GLYOX[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"MAL[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["MALSYNG-MONOMER", "MALATE-SYNTHASE"]	
"MALTACETYLTRAN-RXN"	{"MALTOSE[CCO-CYTOSOL]":-1,"ACETYL-COA[CCO-CYTOSOL]":-1,"CPD-18529[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1}	"L2R"	["MALTACETYLTRAN-CPLX"]	
"MALTODEG-RXN"	{"MALTOSE[CCO-CYTOSOL]":-1,"MALTOHEXAOSE[CCO-CYTOSOL]":-1,"CPD0-1133[CCO-CYTOSOL]":1,"Glucopyranose[CCO-CYTOSOL]":1}	"L2R"	["AMYLOMALT-MONOMER"]	
"MALTODEG-RXN-MALTOSE/MALTOHEXAOSE//CPD0-1133/ALPHA-GLUCOSE.46."	{"MALTOSE[CCO-CYTOSOL]":-1,"MALTOHEXAOSE[CCO-CYTOSOL]":-1,"CPD0-1133[CCO-CYTOSOL]":1,"ALPHA-GLUCOSE[CCO-CYTOSOL]":1}	"L2R"	["AMYLOMALT-MONOMER"]	
"MALTODEG-RXN-MALTOSE/MALTOHEXAOSE//CPD0-1133/GLC.36."	{"MALTOSE[CCO-CYTOSOL]":-1,"MALTOHEXAOSE[CCO-CYTOSOL]":-1,"CPD0-1133[CCO-CYTOSOL]":1,"GLC[CCO-CYTOSOL]":1}	"L2R"	["AMYLOMALT-MONOMER"]	
"MANNITOL-1-PHOSPHATASE-RXN"	{"MANNITOL-1P[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"MANNITOL[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1}	"L2R"	["G6932-MONOMER", "EG11470-MONOMER", "EG11195-MONOMER", "G7187-MONOMER", "G6425-MONOMER"]	
"MANNKIN-RXN"	{"D-mannopyranose[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-15979[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-CPD-12601/ATP//CPD-15711/ADP/PROTON.36."	{"CPD-12601[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-15711[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-CPD-12601/ATP//CPD-15979/ADP/PROTON.36."	{"CPD-12601[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-15979[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-CPD-12601/ATP//MANNOSE-6P/ADP/PROTON.37."	{"CPD-12601[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"MANNOSE-6P[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-CPD-13559/ATP//CPD-15711/ADP/PROTON.36."	{"CPD-13559[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-15711[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-CPD-13559/ATP//CPD-15979/ADP/PROTON.36."	{"CPD-13559[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-15979[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-CPD-13559/ATP//MANNOSE-6P/ADP/PROTON.37."	{"CPD-13559[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"MANNOSE-6P[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-D-mannopyranose/ATP//CPD-15711/ADP/PROTON.42."	{"D-mannopyranose[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-15711[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNKIN-RXN-D-mannopyranose/ATP//MANNOSE-6P/ADP/PROTON.43."	{"D-mannopyranose[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"MANNOSE-6P[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11288-MONOMER"]	
"MANNONDEHYDRAT-RXN"	{"D-MANNONATE[CCO-CYTOSOL]":-1,"2-DEHYDRO-3-DEOXY-D-GLUCONATE[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["MANNONDEHYDRAT-MONOMER"]	
"MANNONOXIDOREDUCT-RXN-D-MANNONATE/NAD//CPD-12537/NADH/PROTON.39."	{"D-MANNONATE[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"CPD-12537[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["MANNONOXIDOREDUCT-MONOMER"]	
"MANNOSE-ISOMERASE-RXN"	{"CPD-15373[CCO-CYTOSOL]":-1,"CPD-15382[CCO-CYTOSOL]":1}	"BOTH"	["CPLX0-7683"]	
"MANNPDEHYDROG-RXN"	{"MANNITOL-1P[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"FRUCTOSE-6P[CCO-CYTOSOL]":1,"NADH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["MANNPDEHYDROG-MONOMER"]	
"MANNPISOM-RXN"	{"CPD-15979[CCO-CYTOSOL]":-1,"FRUCTOSE-6P[CCO-CYTOSOL]":1}	"BOTH"	["MANNPISOM-MONOMER"]	
"MANNPISOM-RXN-CPD-15711//FRUCTOSE-6P.23."	{"CPD-15711[CCO-CYTOSOL]":-1,"FRUCTOSE-6P[CCO-CYTOSOL]":1}	"BOTH"	["MANNPISOM-MONOMER"]	
"MANNPISOM-RXN-MANNOSE-6P//FRUCTOSE-6P.24."	{"MANNOSE-6P[CCO-CYTOSOL]":-1,"FRUCTOSE-6P[CCO-CYTOSOL]":1}	"BOTH"	["MANNPISOM-MONOMER"]	
"MERCAPYSTRANS-RXN"	{"3-MERCAPTO-PYRUVATE[CCO-CYTOSOL]":-1,"Red-Thioredoxin[CCO-CYTOSOL]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"HS[CCO-CYTOSOL]":1,"Ox-Thioredoxin[CCO-CYTOSOL]":1}	"L2R"	["EG11600-MONOMER"]	
"MERCAPYSTRANS-RXN-3-MERCAPTO-PYRUVATE/Red-thioredoxins-1//PYRUVATE/HS/Ox-thioredoxins-1.70."	{"3-MERCAPTO-PYRUVATE[CCO-CYTOSOL]":-1,"Red-thioredoxins-1[CCO-CYTOSOL]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"HS[CCO-CYTOSOL]":1,"Ox-thioredoxins-1[CCO-CYTOSOL]":1}	"L2R"	["EG11600-MONOMER"]	
"MERCAPYSTRANS-RXN-3-MERCAPTO-PYRUVATE/Reduced-CcmG-Proteins//PYRUVATE/HS/Oxidized-CcmG-Proteins.78."	{"3-MERCAPTO-PYRUVATE[CCO-CYTOSOL]":-1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"HS[CCO-CYTOSOL]":1,"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":1}	"L2R"	["EG11600-MONOMER"]	
"MERCAPYSTRANS-RXN-3-MERCAPTO-PYRUVATE/Reduced-CcmH-Proteins//PYRUVATE/HS/Oxidized-CcmH-Proteins.78."	{"3-MERCAPTO-PYRUVATE[CCO-CYTOSOL]":-1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":-1,"PYRUVATE[CCO-CYTOSOL]":1,"HS[CCO-CYTOSOL]":1,"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":1}	"L2R"	["EG11600-MONOMER"]	
"METBALT-RXN"	{"O-SUCCINYL-L-HOMOSERINE[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"2-OXOBUTANOATE[CCO-CYTOSOL]":1,"SUC[CCO-CYTOSOL]":1,"AMMONIUM[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["O-SUCCHOMOSERLYASE-CPLX"]	
"METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46."	{"5-10-METHENYL-THF[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"10-FORMYL-THF[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["FOLD-CPLX"]	
"METHGLYSYN-RXN"	{"DIHYDROXY-ACETONE-PHOSPHATE[CCO-CYTOSOL]":-1,"METHYL-GLYOXAL[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1}	"L2R"	["METHGLYSYN-CPLX"]	
"METHIONYL-TRNA-FORMYLTRANSFERASE-RXN-10-FORMYL-THF/L-methionyl-tRNAfmet//THF/N-formyl-L-methionyl-tRNAfmet/PROTON.77."	{"10-FORMYL-THF[CCO-CYTOSOL]":-1,"L-methionyl-tRNAfmet[CCO-CYTOSOL]":-1,"THF[CCO-CYTOSOL]":1,"N-formyl-L-methionyl-tRNAfmet[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11268-MONOMER"]	
"METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44."	{"METHYLENE-THF[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"5-10-METHENYL-THF[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1}	"BOTH"	["FOLD-CPLX"]	
"METHYLISOCITRATE-LYASE-RXN"	{"CPD-618[CCO-CYTOSOL]":-1,"SUC[CCO-CYTOSOL]":1,"PYRUVATE[CCO-CYTOSOL]":1}	"BOTH"	["CPLX0-1021"]	
"METHYLMALONYL-COA-EPIM-RXN"	{"METHYL-MALONYL-COA[CCO-CYTOSOL]":-1,"D-METHYL-MALONYL-COA[CCO-CYTOSOL]":1}	"BOTH"	["METHYLMALONYL-COA-EPIM-MONOMER"]	
"METHYLMALONYL-COA-MUT-RXN"	{"METHYL-MALONYL-COA[CCO-CYTOSOL]":-1,"SUC-COA[CCO-CYTOSOL]":1}	"BOTH"	["CPLX0-7741"]	
"METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN"	{"5-METHYLTHIOADENOSINE[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-560[CCO-CYTOSOL]":1,"ADENINE[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-1541"]	
"MHPCHYDROL-RXN"	{"CPD-157[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-14447[CCO-CYTOSOL]":1,"SUC[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-7950"]	
"MHPELY-RXN"	{"4-HYDROXY-2-KETOVALERATE[CCO-CYTOSOL]":-1,"ACETALD[CCO-CYTOSOL]":1,"PYRUVATE[CCO-CYTOSOL]":1}	"BOTH"	["MHPELY-MONOMER"]	
"MHPHYDROXY-RXN"	{"3-HYDROXYPHENYL-PROPIONATE[CCO-CYTOSOL]":-1,"NADH[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"OXYGEN-MOLECULE[CCO-CYTOSOL]":-1,"2-3-DIHYDROXYPHENYL-PROPIONATE[CCO-CYTOSOL]":1,"NAD[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["MHPHYDROXY-MONOMER"]	
"MMUM-RXN"	{"CPD-397[CCO-CYTOSOL]":-1,"HOMO-CYS[CCO-CYTOSOL]":-1,"MET[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["MMUM-MONOMER"]	
"N-ACETYLGLUCOSAMINE-KINASE-RXN"	{"N-acetyl-D-glucosamine[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"N-ACETYL-D-GLUCOSAMINE-6-P[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["G6576-MONOMER"]	
"N-ACETYLGLUCOSAMINE-KINASE-RXN-N-ACETYL-D-GLUCOSAMINE/ATP//CPD-16168/ADP/PROTON.49."	{"N-ACETYL-D-GLUCOSAMINE[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-16168[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["G6576-MONOMER"]	
"N-ACETYLGLUCOSAMINE-KINASE-RXN-N-acetyl-D-glucosamine/ATP//CPD-16168/ADP/PROTON.49."	{"N-acetyl-D-glucosamine[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"CPD-16168[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["G6576-MONOMER"]	
"N-ACETYLGLUCOSAMINE-KINASE-RXN-N-ACETYL-D-GLUCOSAMINE/ATP//N-ACETYL-D-GLUCOSAMINE-6-P/ADP/PROTON.66."	{"N-ACETYL-D-GLUCOSAMINE[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"N-ACETYL-D-GLUCOSAMINE-6-P[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["G6576-MONOMER"]	
"N-ACETYLGLUTPREDUCT-RXN"	{"CPD-469[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"Pi[CCO-CYTOSOL]":-1,"N-ACETYL-GLUTAMYL-P[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["N-ACETYLGLUTPREDUCT-MONOMER"]	
"N-ACETYLTRANSFER-RXN"	{"GLT[CCO-CYTOSOL]":-1,"ACETYL-COA[CCO-CYTOSOL]":-1,"ACETYL-GLU[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["N-ACETYLTRANSFER-CPLX"]	
"NACGLCTRANS-RXN"	{"C5[CCO-CYTOSOL]":-1,"UDP-N-ACETYL-D-GLUCOSAMINE[CCO-CYTOSOL]":-1,"C6[CCO-CYTOSOL]":1,"UDP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"BOTH"	["NACGLCTRANS-MONOMER"]	
"NAD-KIN-RXN"	{"ATP[CCO-CYTOSOL]":-1,"NAD[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"NADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-682"]	
"NAD-SYNTH-GLN-RXN"	{"ATP[CCO-CYTOSOL]":-1,"DEAMIDO-NAD[CCO-CYTOSOL]":-1,"GLN[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"AMP[CCO-CYTOSOL]":1,"GLT[CCO-CYTOSOL]":1,"NAD[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["NAD-SYNTH-CPLX"]	
"NAD-SYNTH-NH3-RXN"	{"AMMONIUM[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"DEAMIDO-NAD[CCO-CYTOSOL]":-1,"AMP[CCO-CYTOSOL]":1,"NAD[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["NAD-SYNTH-CPLX"]	
"NADH-DEHYDROG-A-RXN-NADH/UBIQUINONE-8/PROTON//NAD/CPD-9956/PROTON.46."	{"NADH[CCO-CYTOSOL]":-1,"UBIQUINONE-8[CCO-PM-BAC-NEG]":-1,"PROTON[CCO-CYTOSOL]":-5,"NAD[CCO-CYTOSOL]":1,"CPD-9956[CCO-PM-BAC-NEG]":1,"PROTON[CCO-PERI-BAC]":4}	"L2R"	["NADH-DHI-CPLX"]	
"NADH-DEHYDROGENASE-QUINONE-RXN"	{"CPD-3766[CCO-CYTOSOL]":-1,"NADH[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"MENADIOL[CCO-CYTOSOL]":1,"NAD[CCO-CYTOSOL]":1}	"L2R"	["NQOR-CPLX"]	
"NADPH-DEHYDROGENASE-FLAVIN-RXN"	{"CPD-316[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"RIBOFLAVIN[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"R2L"	["CPLX0-7841", "FMNREDUCT-MONOMER"]	
"NADPYROPHOSPHAT-RXN"	{"NAD[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"NICOTINAMIDE_NUCLEOTIDE[CCO-CYTOSOL]":1,"AMP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"NAG1P-URIDYLTRANS-RXN"	{"N-ACETYL-D-GLUCOSAMINE-1-P[CCO-CYTOSOL]":-1,"UTP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"UDP-N-ACETYL-D-GLUCOSAMINE[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1}	"L2R"	["NAG1P-URIDYLTRANS-CPLX"]	
"NAG6PDEACET-RXN"	{"N-ACETYL-D-GLUCOSAMINE-6-P[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"D-GLUCOSAMINE-6-P[CCO-CYTOSOL]":1,"ACET[CCO-CYTOSOL]":1}	"L2R"	["NAG6PDEACET-CPLX"]	
"NAG6PDEACET-RXN-CPD-16168/WATER//CPD-13469/ACET.32."	{"CPD-16168[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13469[CCO-CYTOSOL]":1,"ACET[CCO-CYTOSOL]":1}	"L2R"	["NAG6PDEACET-CPLX"]	
