"left"	"right"	"id"	"rho"	"name"
2962380	2962381	"TERM_WC-1147"	"0"	"TERM_WC_lgt-thyA"
2525960	2525961	"TERM_WC-1148"	"0"	"TERM_WC_ligA-ypeB"
3817508	3817509	"TERM_WC-1149"	"0"	"TERM_WC_ligB"
583656	582879	"TERM_WC-115"	"0"	"TERM_WC_appY"
3817508	3817509	"TERM_WC-1150"	"0"	"TERM_WC_ligB"
161498	161499	"TERM_WC-1151"	"0"	"TERM_WC_ligT"
658471	658472	"TERM_WC-1152"	"0"	"TERM_WC_lipA"
660857	660858	"TERM_WC-1153"	"0"	"TERM_WC_lipB"
660857	660858	"TERM_WC-1154"	"0"	"TERM_WC_lipB"
1198814	1197891	"TERM_WC-1155"	"0"	"TERM_WC_lit"
1198814	1197739	"TERM_WC-1156"	"0"	"TERM_WC_lit"
1198814	1197813	"TERM_WC-1157"	"0"	"TERM_WC_lit"
3596575	3596576	"TERM_WC-1158"	"0"	"TERM_WC_livJ"
3590744	3590745	"TERM_WC-1159"	"0"	"TERM_WC_livKHMGF"
583656	582790	"TERM_WC-116"	"0"	"TERM_WC_appY"
3590744	3590745	"TERM_WC-1160"	"0"	"TERM_WC_livKHMGF"
3779043	3775312	"TERM_WC-1161"	"0"	"TERM_WC_lldPRD"
688563	688564	"TERM_WC-1162"	"0"	"TERM_WC_lnt"
938563	936551	"TERM_WC-1163"	"0"	"TERM_WC_lolA-rarA"
1177790	1174597	"TERM_WC-1164"	"0"	"TERM_WC_lolCDE"
1177790	1174622	"TERM_WC-1165"	"0"	"TERM_WC_lolCDE"
1431013	1426838	"TERM_WC-1166"	"0"	"TERM_WC_lomR_2-stfR-tfaR"
460469	458039	"TERM_WC-1167"	"0"	"TERM_WC_lon"
244124	243468	"TERM_WC-1168"	"0"	"TERM_WC_lpcA"
4621121	4621122	"TERM_WC-1169"	"0"	"TERM_WC_lplA"
491190	490534	"TERM_WC-117"	"0"	"TERM_WC_apt"
2970688	2970689	"TERM_WC-1170"	"0"	"TERM_WC_lplT"
1755684	1755407	"TERM_WC-1171"	"0"	"TERM_WC_lpp"
1755684	1755320	"TERM_WC-1172"	"0"	"TERM_WC_lpp"
3342694	3341321	"TERM_WC-1173"	"0"	"TERM_WC_lptAB"
3342694	3341348	"TERM_WC-1174"	"0"	"TERM_WC_lptAB"
3345994	3341418	"TERM_WC-1175"	"0"	"TERM_WC_lptB-rpoN-hpf-ptsN-yhbJ"
4486426	4484145	"TERM_WC-1176"	"0"	"TERM_WC_lptFG"
4486426	4484211	"TERM_WC-1177"	"0"	"TERM_WC_lptFG"
107477	106530	"TERM_WC-1178"	"0"	"TERM_WC_lpxC"
201999	200960	"TERM_WC-1179"	"0"	"TERM_WC_lpxD"
914572	914573	"TERM_WC-118"	"0"	"TERM_WC_aqpZ"
1114882	1114883	"TERM_WC-1180"	"0"	"TERM_WC_lpxL"
1937243	1937244	"TERM_WC-1181"	"0"	"TERM_WC_lpxM"
2494590	2493600	"TERM_WC-1182"	"0"	"TERM_WC_lpxP"
2403722	2403723	"TERM_WC-1183"	"0"	"TERM_WC_lrhA"
932315	931551	"TERM_WC-1184"	"0"	"TERM_WC_lrp"
1606131	1599484	"TERM_WC-1185"	"0"	"TERM_WC_lsrACDBFG-tam"
1596638	1596639	"TERM_WC-1186"	"0"	"TERM_WC_lsrK"
1596638	1596639	"TERM_WC-1187"	"0"	"TERM_WC_lsrRK"
906072	906073	"TERM_WC-1188"	"0"	"TERM_WC_ltaE-ybjT"
2812237	2812238	"TERM_WC-1189"	"0"	"TERM_WC_luxS"
914572	914573	"TERM_WC-119"	"0"	"TERM_WC_aqpZ"
2812237	2812238	"TERM_WC-1190"	"0"	"TERM_WC_luxS"
2975656	2975657	"TERM_WC-1191"	"0"	"TERM_WC_lysA"
4229904	4229905	"TERM_WC-1192"	"0"	"TERM_WC_lysC"
4229904	4229905	"TERM_WC-1193"	"0"	"TERM_WC_lysC"
2245082	2245083	"TERM_WC-1194"	"0"	"TERM_WC_lysP"
780878	780800	"TERM_WC-1195"	"0"	"TERM_WC_lysQ"
2977981	2976972	"TERM_WC-1196"	"0"	"TERM_WC_lysR"
780144	779737	"TERM_WC-1197"	"0"	"TERM_WC_lysT-valT-lysW"
4351220	4351221	"TERM_WC-1198"	"0"	"TERM_WC_lysU"
4351220	4351221	"TERM_WC-1199"	"0"	"TERM_WC_lysU"
745943	745944	"TERM_WC-12"	"0"	"TERM_WC_abrB"
71268	70241	"TERM_WC-120"	"0"	"TERM_WC_araC"
780670	780592	"TERM_WC-1200"	"0"	"TERM_WC_lysZ"
478588	478589	"TERM_WC-1201"	"0"	"TERM_WC_maa"
921519	918458	"TERM_WC-1202"	"0"	"TERM_WC_macAB"
921519	919560	"TERM_WC-1203"	"0"	"TERM_WC_macB"
921519	919317	"TERM_WC-1204"	"0"	"TERM_WC_macB"
1551993	1551994	"TERM_WC-1205"	"0"	"TERM_WC_maeA"
1551993	1551994	"TERM_WC-1206"	"0"	"TERM_WC_maeA"
2574117	2574118	"TERM_WC-1207"	"0"	"TERM_WC_maeB"
410279	409342	"TERM_WC-1208"	"0"	"TERM_WC_mak"
4248500	4244759	"TERM_WC-1209"	"0"	"TERM_WC_malK-lamB-malM"
2978783	2978784	"TERM_WC-121"	"0"	"TERM_WC_araE"
3546005	3546006	"TERM_WC-1210"	"0"	"TERM_WC_malPQ"
3546005	3546006	"TERM_WC-1211"	"0"	"TERM_WC_malQ"
1700156	1697337	"TERM_WC-1212"	"0"	"TERM_WC_malXY"
1687778	1686575	"TERM_WC-1213"	"0"	"TERM_WC_manA"
1902773	1899957	"TERM_WC-1214"	"0"	"TERM_WC_manXYZ"
185120	185121	"TERM_WC-1215"	"0"	"TERM_WC_map-glnD-dapD"
1616264	1616265	"TERM_WC-1216"	"0"	"TERM_WC_marC"
1618234	1617117	"TERM_WC-1217"	"0"	"TERM_WC_marRAB"
1018163	1017682	"TERM_WC-1218"	"0"	"TERM_WC_matP"
2907913	2907914	"TERM_WC-1219"	"0"	"TERM_WC_mazEFG"
1980575	1980576	"TERM_WC-122"	"0"	"TERM_WC_araFGH"
2907913	2907914	"TERM_WC-1220"	"0"	"TERM_WC_mazEFG"
2907913	2907914	"TERM_WC-1221"	"0"	"TERM_WC_mazG"
841016	841017	"TERM_WC-1222"	"0"	"TERM_WC_mcbA"
1518954	1518120	"TERM_WC-1223"	"0"	"TERM_WC_mcbR"
1210405	1209418	"TERM_WC-1224"	"0"	"TERM_WC_mcrA"
1210405	1209362	"TERM_WC-1225"	"0"	"TERM_WC_mcrA"
1210405	1209546	"TERM_WC-1226"	"0"	"TERM_WC_mcrA"
1210405	1209542	"TERM_WC-1227"	"0"	"TERM_WC_mcrA"
4574932	4574933	"TERM_WC-1228"	"0"	"TERM_WC_mcrBC"
4574932	4574933	"TERM_WC-1229"	"0"	"TERM_WC_mcrC"
1980575	1980576	"TERM_WC-123"	"0"	"TERM_WC_araFGH"
3171136	3170429	"TERM_WC-1230"	"0"	"TERM_WC_mdaB"
3171136	3170445	"TERM_WC-1231"	"0"	"TERM_WC_mdaB"
3171136	3170528	"TERM_WC-1232"	"0"	"TERM_WC_mdaB"
3381349	3381350	"TERM_WC-1233"	"0"	"TERM_WC_mdh"
3381349	3381350	"TERM_WC-1234"	"0"	"TERM_WC_mdh"
471644	468095	"TERM_WC-1235"	"0"	"TERM_WC_mdlAB"
4595170	4595171	"TERM_WC-1236"	"0"	"TERM_WC_mdoB"
1107004	1107005	"TERM_WC-1237"	"0"	"TERM_WC_mdoC"
1496538	1494669	"TERM_WC-1238"	"0"	"TERM_WC_mdoD"
1496538	1494706	"TERM_WC-1239"	"0"	"TERM_WC_mdoD"
1980575	1980576	"TERM_WC-124"	"0"	"TERM_WC_araH"
1496538	1494679	"TERM_WC-1240"	"0"	"TERM_WC_mdoD"
1496538	1494800	"TERM_WC-1241"	"0"	"TERM_WC_mdoD"
2163025	2152003	"TERM_WC-1242"	"0"	"TERM_WC_mdtABCD-baeSR"
3661553	3657107	"TERM_WC-1243"	"0"	"TERM_WC_mdtEF"
3661553	3657168	"TERM_WC-1244"	"0"	"TERM_WC_mdtEF"
3661553	3657163	"TERM_WC-1245"	"0"	"TERM_WC_mdtEF"
1113484	1113485	"TERM_WC-1246"	"0"	"TERM_WC_mdtG"
1123338	1123339	"TERM_WC-1247"	"0"	"TERM_WC_mdtH"
1670841	1670842	"TERM_WC-1248"	"0"	"TERM_WC_mdtJI"
1742857	1741399	"TERM_WC-1249"	"0"	"TERM_WC_mdtK"
410518	410519	"TERM_WC-125"	"0"	"TERM_WC_araJ"
1742857	1741293	"TERM_WC-1250"	"0"	"TERM_WC_mdtK"
3890816	3889638	"TERM_WC-1251"	"0"	"TERM_WC_mdtL"
4563986	4563987	"TERM_WC-1252"	"0"	"TERM_WC_mdtM-yjiN"
4297584	4297585	"TERM_WC-1253"	"0"	"TERM_WC_mdtNOP"
4297584	4297585	"TERM_WC-1254"	"0"	"TERM_WC_mdtP"
2225342	2225343	"TERM_WC-1255"	"0"	"TERM_WC_mdtQ"
4342816	4339910	"TERM_WC-1256"	"0"	"TERM_WC_melAB"
4338740	4338741	"TERM_WC-1257"	"0"	"TERM_WC_melR"
4116865	4116866	"TERM_WC-1258"	"0"	"TERM_WC_menA-rraA"
4116865	4116866	"TERM_WC-1259"	"0"	"TERM_WC_menA-rraA"
3348708	3348709	"TERM_WC-126"	"0"	"TERM_WC_arcB"
2371667	2371668	"TERM_WC-1260"	"0"	"TERM_WC_menBCE"
2371667	2371668	"TERM_WC-1261"	"0"	"TERM_WC_menD-yfbB-menBCE"
2371667	2371668	"TERM_WC-1262"	"0"	"TERM_WC_menFD-yfbB-menBCE"
4213235	4212182	"TERM_WC-1263"	"0"	"TERM_WC_metA"
4213235	4212256	"TERM_WC-1264"	"0"	"TERM_WC_metA"
4130293	4126659	"TERM_WC-1265"	"0"	"TERM_WC_metBL"
3151448	3150097	"TERM_WC-1266"	"0"	"TERM_WC_metC"
4013340	4010907	"TERM_WC-1267"	"0"	"TERM_WC_metE"
4131532	4130569	"TERM_WC-1268"	"0"	"TERM_WC_metF"
2194358	2192291	"TERM_WC-1269"	"0"	"TERM_WC_metG"
2948598	2947178	"TERM_WC-127"	"0"	"TERM_WC_argA"
4225537	4221806	"TERM_WC-1270"	"0"	"TERM_WC_metH"
4225537	4221528	"TERM_WC-1271"	"0"	"TERM_WC_metH"
4126098	4126099	"TERM_WC-1272"	"0"	"TERM_WC_metJ"
4126098	4126099	"TERM_WC-1273"	"0"	"TERM_WC_metJ"
4126098	4126099	"TERM_WC-1274"	"0"	"TERM_WC_metJ"
3085885	3084599	"TERM_WC-1275"	"0"	"TERM_WC_metK"
220110	220111	"TERM_WC-1276"	"0"	"TERM_WC_metNIQ"
4009883	4009884	"TERM_WC-1277"	"0"	"TERM_WC_metR"
4009883	4009884	"TERM_WC-1278"	"0"	"TERM_WC_metR"
695650	695651	"TERM_WC-1279"	"0"	"TERM_WC_metT-leuW-glnUW-metU-glnVX"
4156249	4152908	"TERM_WC-128"	"0"	"TERM_WC_argCBH"
3311361	3311362	"TERM_WC-1280"	"0"	"TERM_WC_metY-yhbC-nusA-infB"
1169738	1169739	"TERM_WC-1281"	"0"	"TERM_WC_mfd"
1169738	1169739	"TERM_WC-1282"	"0"	"TERM_WC_mfd"
2234762	2234763	"TERM_WC-1283"	"0"	"TERM_WC_mglAC"
2234762	2234763	"TERM_WC-1284"	"0"	"TERM_WC_mglBAC"
2234762	2234763	"TERM_WC-1285"	"0"	"TERM_WC_mglC"
2234762	2234763	"TERM_WC-1286"	"0"	"TERM_WC_mglC"
2234762	2234763	"TERM_WC-1287"	"0"	"TERM_WC_mglC"
1906644	1906645	"TERM_WC-1288"	"0"	"TERM_WC_mgrB"
1025777	1025778	"TERM_WC-1289"	"0"	"TERM_WC_mgsA"
3486979	3486980	"TERM_WC-129"	"0"	"TERM_WC_argD"
4468347	4465386	"TERM_WC-1290"	"0"	"TERM_WC_mgtA"
4468347	4465303	"TERM_WC-1291"	"0"	"TERM_WC_mgtA"
374108	367743	"TERM_WC-1292"	"0"	"TERM_WC_mhpABCDFE"
365649	365650	"TERM_WC-1293"	"0"	"TERM_WC_mhpR-lacI"
365649	365650	"TERM_WC-1294"	"0"	"TERM_WC_mhpR-lacI"
375897	374610	"TERM_WC-1295"	"0"	"TERM_WC_mhpT"
4402330	4397075	"TERM_WC-1296"	"0"	"TERM_WC_miaA-hfq-hflXKC"
4402330	4397005	"TERM_WC-1297"	"0"	"TERM_WC_miaA-hfq-hflXKC"
692751	692752	"TERM_WC-1298"	"0"	"TERM_WC_miaB"
2812898	2812824	"TERM_WC-1299"	"0"	"TERM_WC_micA"
209583	208411	"TERM_WC-13"	"0"	"TERM_WC_accA"
4151716	4151717	"TERM_WC-130"	"0"	"TERM_WC_argE"
1435256	1435145	"TERM_WC-1300"	"0"	"TERM_WC_micC"
2311201	2311106	"TERM_WC-1301"	"0"	"TERM_WC_micF"
1223499	1223500	"TERM_WC-1302"	"0"	"TERM_WC_minCDE"
1223499	1223500	"TERM_WC-1303"	"0"	"TERM_WC_minE"
3924032	3924033	"TERM_WC-1304"	"0"	"TERM_WC_mioC"
1863747	1863748	"TERM_WC-1305"	"0"	"TERM_WC_mipA"
2462271	2462272	"TERM_WC-1306"	"0"	"TERM_WC_mlaA"
3334982	3334983	"TERM_WC-1307"	"0"	"TERM_WC_mlaFEDCB"
1665365	1665366	"TERM_WC-1308"	"0"	"TERM_WC_mlc"
1664545	1664546	"TERM_WC-1309"	"0"	"TERM_WC_mlc-ynfK"
4151716	4151717	"TERM_WC-131"	"0"	"TERM_WC_argE"
1716087	1716088	"TERM_WC-1310"	"0"	"TERM_WC_mliC"
2213622	2212862	"TERM_WC-1311"	"0"	"TERM_WC_mlrA"
2213622	2212807	"TERM_WC-1312"	"0"	"TERM_WC_mlrA"
2213622	2212771	"TERM_WC-1313"	"0"	"TERM_WC_mlrA"
2944100	2944101	"TERM_WC-1314"	"0"	"TERM_WC_mltA"
2822510	2822511	"TERM_WC-1315"	"0"	"TERM_WC_mltB"
232594	232595	"TERM_WC-1316"	"0"	"TERM_WC_mltD"
232594	232595	"TERM_WC-1317"	"0"	"TERM_WC_mltD"
2695382	2693789	"TERM_WC-1318"	"0"	"TERM_WC_mltF"
276874	274343	"TERM_WC-1319"	"0"	"TERM_WC_mmuPM"
288522	288523	"TERM_WC-132"	"0"	"TERM_WC_argF"
276874	274539	"TERM_WC-1320"	"0"	"TERM_WC_mmuPM"
276874	274430	"TERM_WC-1321"	"0"	"TERM_WC_mmuPM"
276874	274509	"TERM_WC-1322"	"0"	"TERM_WC_mmuPM"
276874	274511	"TERM_WC-1323"	"0"	"TERM_WC_mmuPM"
1515903	1515904	"TERM_WC-1324"	"0"	"TERM_WC_mnaT-ydcZ"
769837	765034	"TERM_WC-1325"	"0"	"TERM_WC_mngAB"
764373	764374	"TERM_WC-1326"	"0"	"TERM_WC_mngR"
1191887	1191888	"TERM_WC-1327"	"0"	"TERM_WC_mnmA"
3886218	3884851	"TERM_WC-1328"	"0"	"TERM_WC_mnmE"
3921077	3921078	"TERM_WC-1329"	"0"	"TERM_WC_mnmG-rsmG"
3318005	3316584	"TERM_WC-133"	"0"	"TERM_WC_argG"
2509487	2509488	"TERM_WC-1330"	"0"	"TERM_WC_mntH"
1904281	1903483	"TERM_WC-1331"	"0"	"TERM_WC_mntP"
853991	852306	"TERM_WC-1332"	"0"	"TERM_WC_mntR-ybiR"
853991	852358	"TERM_WC-1333"	"0"	"TERM_WC_mntR-ybiR"
853991	852321	"TERM_WC-1334"	"0"	"TERM_WC_mntR-ybiR"
853991	852303	"TERM_WC-1335"	"0"	"TERM_WC_mntR-ybiR"
818973	816137	"TERM_WC-1336"	"0"	"TERM_WC_moaABCDE"
818973	816050	"TERM_WC-1337"	"0"	"TERM_WC_moaABCDE"
818973	817200	"TERM_WC-1338"	"0"	"TERM_WC_moaBCDE"
4038926	4038927	"TERM_WC-1339"	"0"	"TERM_WC_mobAB"
4475327	4475328	"TERM_WC-134"	"0"	"TERM_WC_argI"
4038926	4038927	"TERM_WC-1340"	"0"	"TERM_WC_mobAB"
3013763	3013078	"TERM_WC-1341"	"0"	"TERM_WC_mocA"
796838	794285	"TERM_WC-1342"	"0"	"TERM_WC_modABC"
796838	794218	"TERM_WC-1343"	"0"	"TERM_WC_modABC"
791536	791537	"TERM_WC-1344"	"0"	"TERM_WC_modEF"
863600	863601	"TERM_WC-1345"	"0"	"TERM_WC_moeAB"
9896	9306	"TERM_WC-1346"	"0"	"TERM_WC_mog"
1489983	1489984	"TERM_WC-1347"	"0"	"TERM_WC_mokB"
16748	16749	"TERM_WC-1348"	"0"	"TERM_WC_mokC-hokC"
2195323	2194466	"TERM_WC-1349"	"0"	"TERM_WC_molR_1"
3066192	3066193	"TERM_WC-135"	"0"	"TERM_WC_argO"
2197372	2195432	"TERM_WC-1350"	"0"	"TERM_WC_molR_2"
2201936	2197344	"TERM_WC-1351"	"0"	"TERM_WC_molR_3-yehI"
1970857	1970858	"TERM_WC-1352"	"0"	"TERM_WC_motAB-cheAW"
1387891	1387892	"TERM_WC-1353"	"0"	"TERM_WC_mpaA"
1387891	1387892	"TERM_WC-1354"	"0"	"TERM_WC_mpaA"
4455184	4453783	"TERM_WC-1355"	"0"	"TERM_WC_mpl"
4455184	4453751	"TERM_WC-1356"	"0"	"TERM_WC_mpl"
1392867	1391163	"TERM_WC-1357"	"0"	"TERM_WC_mppA"
1392867	1391145	"TERM_WC-1358"	"0"	"TERM_WC_mppA"
1392867	1391228	"TERM_WC-1359"	"0"	"TERM_WC_mppA"
2815803	2815804	"TERM_WC-136"	"0"	"TERM_WC_argQ"
1392867	1391078	"TERM_WC-1360"	"0"	"TERM_WC_mppA"
2303127	2303128	"TERM_WC-1361"	"0"	"TERM_WC_mqo"
2303127	2303128	"TERM_WC-1362"	"0"	"TERM_WC_mqo"
2303127	2303128	"TERM_WC-1363"	"0"	"TERM_WC_mqo"
3165870	3165871	"TERM_WC-1364"	"0"	"TERM_WC_mqsA"
3165870	3165871	"TERM_WC-1365"	"0"	"TERM_WC_mqsA"
3165870	3165871	"TERM_WC-1366"	"0"	"TERM_WC_mqsRA"
3165870	3165871	"TERM_WC-1367"	"0"	"TERM_WC_mqsRA"
107477	90010	"TERM_WC-1368"	"0"	"TERM_WC_mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"
107477	89596	"TERM_WC-1369"	"0"	"TERM_WC_mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"
3383198	3382624	"TERM_WC-137"	"0"	"TERM_WC_argR"
3523448	3520848	"TERM_WC-1370"	"0"	"TERM_WC_mrcA"
167267	164721	"TERM_WC-1371"	"0"	"TERM_WC_mrcB"
3396406	3396407	"TERM_WC-1372"	"0"	"TERM_WC_mreBCD"
3396406	3396407	"TERM_WC-1373"	"0"	"TERM_WC_mreBCD"
3396406	3396407	"TERM_WC-1374"	"0"	"TERM_WC_mreBCD"
3396406	3396407	"TERM_WC-1375"	"0"	"TERM_WC_mreCD"
3396406	3396407	"TERM_WC-1376"	"0"	"TERM_WC_mreD"
2191078	2191079	"TERM_WC-1377"	"0"	"TERM_WC_mrp"
2191078	2191079	"TERM_WC-1378"	"0"	"TERM_WC_mrp"
4585889	4584972	"TERM_WC-1379"	"0"	"TERM_WC_mrr"
3383198	3382699	"TERM_WC-138"	"0"	"TERM_WC_argR"
489125	485716	"TERM_WC-1380"	"0"	"TERM_WC_mscK"
3436459	3436023	"TERM_WC-1381"	"0"	"TERM_WC_mscL"
3066966	3066967	"TERM_WC-1382"	"0"	"TERM_WC_mscS"
4439558	4439559	"TERM_WC-1383"	"0"	"TERM_WC_msrA"
1860037	1860038	"TERM_WC-1384"	"0"	"TERM_WC_msrB"
1860037	1860038	"TERM_WC-1385"	"0"	"TERM_WC_msrB"
1913652	1913653	"TERM_WC-1386"	"0"	"TERM_WC_msrC"
1113027	1113028	"TERM_WC-1387"	"0"	"TERM_WC_msyB"
2042475	2041642	"TERM_WC-1388"	"0"	"TERM_WC_mtfA"
3347100	3347101	"TERM_WC-1389"	"0"	"TERM_WC_mtgA"
1959822	1958025	"TERM_WC-139"	"0"	"TERM_WC_argS"
176998	176999	"TERM_WC-1390"	"0"	"TERM_WC_mtn-btuF-yadS"
3302592	3302593	"TERM_WC-1391"	"0"	"TERM_WC_mtr"
3302592	3302593	"TERM_WC-1392"	"0"	"TERM_WC_mtr"
3212986	3212987	"TERM_WC-1393"	"0"	"TERM_WC_mug"
3333254	3333255	"TERM_WC-1394"	"0"	"TERM_WC_murA"
4172073	4170080	"TERM_WC-1395"	"0"	"TERM_WC_murB-birA"
1128600	1127062	"TERM_WC-1396"	"0"	"TERM_WC_murJ"
2546122	2543763	"TERM_WC-1397"	"0"	"TERM_WC_murQP"
2546122	2543755	"TERM_WC-1398"	"0"	"TERM_WC_murQP"
2547431	2543795	"TERM_WC-1399"	"0"	"TERM_WC_murQP-yfeW"
2431031	2431032	"TERM_WC-14"	"0"	"TERM_WC_accD"
2421755	2421756	"TERM_WC-140"	"0"	"TERM_WC_argT-hisJQMP"
2542771	2542772	"TERM_WC-1400"	"0"	"TERM_WC_murR"
2968376	2967604	"TERM_WC-1401"	"0"	"TERM_WC_mutH"
2968376	2967636	"TERM_WC-1402"	"0"	"TERM_WC_mutH"
4402330	4395069	"TERM_WC-1403"	"0"	"TERM_WC_mutL-miaA-hfq-hflXKC"
4402330	4395123	"TERM_WC-1404"	"0"	"TERM_WC_mutL-miaA-hfq-hflXKC"
3808363	3808364	"TERM_WC-1405"	"0"	"TERM_WC_mutM"
3808363	3808364	"TERM_WC-1406"	"0"	"TERM_WC_mutM"
2857679	2855041	"TERM_WC-1407"	"0"	"TERM_WC_mutS"
3102393	3101010	"TERM_WC-1408"	"0"	"TERM_WC_mutY-yggX"
3102393	3100933	"TERM_WC-1409"	"0"	"TERM_WC_mutY-yggX"
564025	563926	"TERM_WC-141"	"0"	"TERM_WC_argU"
3103537	3101010	"TERM_WC-1410"	"0"	"TERM_WC_mutY-yggX-mltC"
3103537	3100933	"TERM_WC-1411"	"0"	"TERM_WC_mutY-yggX-mltC"
3104995	3100933	"TERM_WC-1412"	"0"	"TERM_WC_mutY-yggX-mltC-nupG"
3104995	3101010	"TERM_WC-1413"	"0"	"TERM_WC_mutY-yggX-mltC-nupG"
1126955	1125827	"TERM_WC-1414"	"0"	"TERM_WC_mviM"
2059037	2059038	"TERM_WC-1415"	"0"	"TERM_WC_nac"
783111	781284	"TERM_WC-1416"	"0"	"TERM_WC_nadA-pnuC"
2710067	2708379	"TERM_WC-1417"	"0"	"TERM_WC_nadB"
117749	117750	"TERM_WC-1418"	"0"	"TERM_WC_nadC"
1821312	1820326	"TERM_WC-1419"	"0"	"TERM_WC_nadE"
2464408	2464330	"TERM_WC-142"	"0"	"TERM_WC_argW"
2749734	2748785	"TERM_WC-1420"	"0"	"TERM_WC_nadK"
700823	700824	"TERM_WC-1421"	"0"	"TERM_WC_nagA"
698794	698795	"TERM_WC-1422"	"0"	"TERM_WC_nagBACD"
699594	699595	"TERM_WC-1423"	"0"	"TERM_WC_nagC"
699594	699595	"TERM_WC-1424"	"0"	"TERM_WC_nagC"
698794	698795	"TERM_WC-1425"	"0"	"TERM_WC_nagD"
1179585	1177763	"TERM_WC-1426"	"0"	"TERM_WC_nagK-cobB"
3367033	3367034	"TERM_WC-1427"	"0"	"TERM_WC_nanATEK-yhcH"
4535679	4535680	"TERM_WC-1428"	"0"	"TERM_WC_nanCM"
3371717	3371718	"TERM_WC-1429"	"0"	"TERM_WC_nanR"
3980837	3980385	"TERM_WC-143"	"0"	"TERM_WC_argX-hisR-leuT-proM"
3371717	3371718	"TERM_WC-1430"	"0"	"TERM_WC_nanR"
4534634	4534635	"TERM_WC-1431"	"0"	"TERM_WC_nanS"
2295676	2295677	"TERM_WC-1432"	"0"	"TERM_WC_napFDAGHBC"
2289377	2289378	"TERM_WC-1433"	"0"	"TERM_WC_napFDAGHBC-ccmABCDEFGH"
2289377	2289378	"TERM_WC-1434"	"0"	"TERM_WC_napFDAGHBC-ccmABCDEFGH"
1285752	1279030	"TERM_WC-1435"	"0"	"TERM_WC_narGHJI"
1278574	1277044	"TERM_WC-1436"	"0"	"TERM_WC_narK"
1278574	1277155	"TERM_WC-1437"	"0"	"TERM_WC_narK"
2289172	2288444	"TERM_WC-1438"	"0"	"TERM_WC_narP"
2585456	2583599	"TERM_WC-1439"	"0"	"TERM_WC_narQ"
2371303	2363932	"TERM_WC-144"	"0"	"TERM_WC_arnBCADTEF"
1540693	1540694	"TERM_WC-1440"	"0"	"TERM_WC_narU"
1540693	1540694	"TERM_WC-1441"	"0"	"TERM_WC_narU"
1533958	1533959	"TERM_WC-1442"	"0"	"TERM_WC_narWV"
1274399	1274400	"TERM_WC-1443"	"0"	"TERM_WC_narXL"
1533958	1533959	"TERM_WC-1444"	"0"	"TERM_WC_narZYWV"
1166615	1165215	"TERM_WC-1445"	"0"	"TERM_WC_ndh"
2642452	2642453	"TERM_WC-1446"	"0"	"TERM_WC_ndk"
1725783	1724683	"TERM_WC-1447"	"0"	"TERM_WC_nemA"
1725783	1724045	"TERM_WC-1448"	"0"	"TERM_WC_nemRA"
1726271	1724045	"TERM_WC-1449"	"0"	"TERM_WC_nemRA-gloA"
3510653	3510654	"TERM_WC-145"	"0"	"TERM_WC_aroKB-damX-dam-rpe-gph-trpS"
3838569	3838570	"TERM_WC-1450"	"0"	"TERM_WC_nepI"
2249722	2248828	"TERM_WC-1451"	"0"	"TERM_WC_nfo"
587202	587203	"TERM_WC-1452"	"0"	"TERM_WC_nfrBA"
603991	603992	"TERM_WC-1453"	"0"	"TERM_WC_nfsB"
3544224	3543480	"TERM_WC-1454"	"0"	"TERM_WC_nfuA"
3544224	3543618	"TERM_WC-1455"	"0"	"TERM_WC_nfuA"
19623	17317	"TERM_WC-1456"	"0"	"TERM_WC_nhaAR"
19623	17458	"TERM_WC-1457"	"0"	"TERM_WC_nhaAR"
1232396	1232397	"TERM_WC-1458"	"0"	"TERM_WC_nhaB"
19623	18715	"TERM_WC-1459"	"0"	"TERM_WC_nhaR"
3510653	3510654	"TERM_WC-146"	"0"	"TERM_WC_aroKB-damX-dam-rpe-gph-trpS"
1532896	1531987	"TERM_WC-1460"	"0"	"TERM_WC_nhoA"
3617015	3611462	"TERM_WC-1461"	"0"	"TERM_WC_nikABCDER"
3617015	3611651	"TERM_WC-1462"	"0"	"TERM_WC_nikABCDER"
3617015	3616560	"TERM_WC-1463"	"0"	"TERM_WC_nikR"
3497226	3492009	"TERM_WC-1464"	"0"	"TERM_WC_nirBDC-cysG"
3837195	3837196	"TERM_WC-1465"	"0"	"TERM_WC_nlpA"
1790288	1790289	"TERM_WC-1466"	"0"	"TERM_WC_nlpC"
1790288	1790289	"TERM_WC-1467"	"0"	"TERM_WC_nlpC"
2864578	2864579	"TERM_WC-1468"	"0"	"TERM_WC_nlpD-rpoS"
2864578	2864579	"TERM_WC-1469"	"0"	"TERM_WC_nlpD-rpoS"
407332	405504	"TERM_WC-147"	"0"	"TERM_WC_aroL-yaiA-aroM"
3306059	3306060	"TERM_WC-1470"	"0"	"TERM_WC_nlpI"
574978	574979	"TERM_WC-1471"	"0"	"TERM_WC_nmpC"
1632331	1632332	"TERM_WC-1472"	"0"	"TERM_WC_nohA-ydfN-tfaQ"
580605	580057	"TERM_WC-1473"	"0"	"TERM_WC_nohB"
2828794	2828795	"TERM_WC-1474"	"0"	"TERM_WC_norR"
