"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"FAD-RED-RXN-Ox-FAD-Flavoproteins/NADPH/PROTON//Red-FADH2-Flavoproteins/NADP.64."	{"Ox-FAD-Flavoproteins[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-2,"Red-FADH2-Flavoproteins[CCO-CYTOSOL]":1,"NADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"FERREDOXIN--NAD+-REDUCTASE-RXN"	{"Reduced-2Fe-2S-Ferredoxins[CCO-CYTOSOL]":-2,"NAD[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"Oxidized-2Fe-2S-Ferredoxins[CCO-CYTOSOL]":2,"NADH[CCO-CYTOSOL]":1}	"R2L"	[]	
"FLAVONADPREDUCT-RXN"	{"Reduced-flavodoxins[CCO-CYTOSOL]":-1,"NADP[CCO-CYTOSOL]":-1,"Oxidized-flavodoxins[CCO-CYTOSOL]":1,"NADPH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"R2L"	["FLAVONADPREDUCT-MONOMER"]	
"FMN-OX-RXN"	{"Red-FMNH2-Flavoproteins[CCO-CYTOSOL]":-1,"FeS-Proteins[CCO-CYTOSOL]":-1,"Ox-FMN-Flavoproteins[CCO-CYTOSOL]":1,"FeS-Proteins-Reduced[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"L2R"	[]	
"FMN-RED-RXN-Ox-FMN-Flavoproteins/NADH/PROTON//Red-FMNH2-Flavoproteins/NAD.62."	{"Ox-FMN-Flavoproteins[CCO-CYTOSOL]":-1,"NADH[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-2,"Red-FMNH2-Flavoproteins[CCO-CYTOSOL]":1,"NAD[CCO-CYTOSOL]":1}	"L2R"	[]	
"FMN-RED-RXN-Ox-FMN-Flavoproteins/NADPH/PROTON//Red-FMNH2-Flavoproteins/NADP.64."	{"Ox-FMN-Flavoproteins[CCO-CYTOSOL]":-1,"NADPH[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-2,"Red-FMNH2-Flavoproteins[CCO-CYTOSOL]":1,"NADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"GAMMA-GLUTAMYLTRANSFERASE-RXN"	{"5-L-GLUTAMYL-PEPTIDE[CCO-PERI-BAC]":-1,"Amino-Acids[CCO-PERI-BAC]":-1,"5-L-GLUTAMYL-AMINO-ACID[CCO-PERI-BAC]":1,"Peptides-holder[CCO-PERI-BAC]":1,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["CPLX0-7885"]	
"GCVP-RXN"	{"GLY[CCO-CYTOSOL]":-1,"PROTEIN-LIPOYLLYSINE[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"AMINOMETHYLDIHYDROLIPOYL-GCVH[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1}	"BOTH"	["GCVP-CPLX", "GCVMULTI-CPLX"]	
"GCVT-RXN"	{"AMINOMETHYLDIHYDROLIPOYL-GCVH[CCO-CYTOSOL]":-1,"THF-GLU-N[CCO-CYTOSOL]":-1,"DIHYDROLIPOYL-GCVH[CCO-CYTOSOL]":1,"METHYLENE-THF-GLU-N[CCO-CYTOSOL]":1,"AMMONIUM[CCO-CYTOSOL]":1}	"BOTH"	["GCVT-MONOMER", "GCVMULTI-CPLX"]	
"GDPREDUCT-RXN"	{"DGDP[CCO-CYTOSOL]":-1,"Ox-Thioredoxin[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"GDP[CCO-CYTOSOL]":1,"Red-Thioredoxin[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"GDPREDUCT-RXN-DGDP/Ox-thioredoxins-1/WATER//GDP/Red-thioredoxins-1.53."	{"DGDP[CCO-CYTOSOL]":-1,"Ox-thioredoxins-1[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"GDP[CCO-CYTOSOL]":1,"Red-thioredoxins-1[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"GDPREDUCT-RXN-DGDP/Oxidized-CcmG-Proteins/WATER//GDP/Reduced-CcmG-Proteins.61."	{"DGDP[CCO-CYTOSOL]":-1,"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"GDP[CCO-CYTOSOL]":1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"GDPREDUCT-RXN-DGDP/Oxidized-CcmH-Proteins/WATER//GDP/Reduced-CcmH-Proteins.61."	{"DGDP[CCO-CYTOSOL]":-1,"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"GDP[CCO-CYTOSOL]":1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"GLUTAREDOXIN-RXN"	{"Ox-Glutaredoxins[CCO-CYTOSOL]":-1,"E-[CCO-CYTOSOL]":-2,"Red-Glutaredoxins[CCO-CYTOSOL]":1}	"BOTH"	[]	
"GSADENYLATION-RXN"	{"Glutamine-synthetase-Tyr[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"Glutamine-synthetase-adenylyl-Tyr[CCO-CYTOSOL]":1,"PPI[CCO-CYTOSOL]":1}	"L2R"	["GLNE-MONOMER"]	
"GSDEADENYLATION-RXN"	{"Glutamine-synthetase-adenylyl-Tyr[CCO-CYTOSOL]":-1,"Pi[CCO-CYTOSOL]":-1,"Glutamine-synthetase-Tyr[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	["GLNE-MONOMER"]	
"HOLO-ACP-SYNTH-RXN"	{"All-apo-ACPs[CCO-CYTOSOL]":-1,"CO-A[CCO-CYTOSOL]":-1,"3-5-ADP[CCO-CYTOSOL]":1,"All-holo-ACPs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG12221-MONOMER", "HOLO-ACP-SYNTH-CPLX"]	
"HOLO-ACP-SYNTH-RXN-Apo-AsbD-Proteins/CO-A//3-5-ADP/Holo-AsbD-Proteins/PROTON.58."	{"Apo-AsbD-Proteins[CCO-CYTOSOL]":-1,"CO-A[CCO-CYTOSOL]":-1,"3-5-ADP[CCO-CYTOSOL]":1,"Holo-AsbD-Proteins[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG12221-MONOMER", "HOLO-ACP-SYNTH-CPLX"]	
"HYDG-RXN"	{"HYDG-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-HYDH[CCO-PM-BAC-NEG]":-1,"PHOSPHO-HYDG[CCO-CYTOSOL]":1,"HYDH-MONOMER[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"HYDH-RXN"	{"HYDH-MONOMER[CCO-PM-BAC-NEG]":-1,"ATP[CCO-CYTOSOL]":-1,"PHOSPHO-HYDH[CCO-PM-BAC-NEG]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"KDPD-RXN"	{"ATP[CCO-CYTOSOL]":-1,"KDPD-CPLX[CCO-PM-BAC-NEG]":-1,"PHOSPHO-KDPD[CCO-PM-BAC-NEG]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"LAUROYLACYLTRAN-RXN"	{"Dodecanoyl-ACPs[CCO-CYTOSOL]":-1,"KDO2-LIPID-IVA[CCO-CYTOSOL]":-1,"KDO2-LAUROYL-LIPID-IVA[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["LAUROYLACYLTRAN-MONOMER"]	
"LEUCYLTRANSFERASE-RXN"	{"Charged-LEU-tRNAs[CCO-CYTOSOL]":-1,"Protein-N-terminal-L-Lysine[CCO-CYTOSOL]":-1,"L-leucyl-L-lysyl-Protein[CCO-CYTOSOL]":1,"LEU-tRNAs[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["EG11112-MONOMER"]	
"MALONYL-ACPDECARBOX-RXN"	{"MALONYL-ACP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"ACETYL-ACP[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1}	"L2R"	["FABB-CPLX"]	
"MALONYL-COA-ACP-TRANSACYL-RXN"	{"ACP[CCO-CYTOSOL]":-1,"MALONYL-COA[CCO-CYTOSOL]":-1,"MALONYL-ACP[CCO-CYTOSOL]":1,"CO-A[CCO-CYTOSOL]":1}	"L2R"	["MALONYL-COA-ACP-TRANSACYL-MONOMER"]	
"MCPMETEST-RXN"	{"protein-L-glutamate-O4-methyl-ester[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Protein-alpha-L-Glutamates[CCO-CYTOSOL]":1,"METOH[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"MCPTAP-RXN"	{"TAP-GLUME[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"METOH[CCO-CYTOSOL]":1,"TAP-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"MCPTAR-RXN"	{"TAR-GLUME[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"METOH[CCO-CYTOSOL]":1,"TAR-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"MCPTRG-RXN"	{"TRG-GLUME[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"METOH[CCO-CYTOSOL]":1,"TRG-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"MCPTSR-RXN"	{"TSR-GLUME[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"METOH[CCO-CYTOSOL]":1,"TSR-GLU[CCO-CYTOSOL]":1}	"L2R"	["PHOSPHO-CHEB"]	
"MYRISTOYLACYLTRAN-RXN"	{"Myristoyl-ACPs[CCO-CYTOSOL]":-1,"KDO2-LAUROYL-LIPID-IVA[CCO-CYTOSOL]":-1,"KDO2-LIPID-A[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["MYRISTOYLACYLTRAN-MONOMER"]	
"MYRPALMTRAN-RXN"	{"Myristoyl-ACPs[CCO-CYTOSOL]":-1,"KDO2-PALMITOLEOYL-LIPID-IVA[CCO-CYTOSOL]":-1,"KDO2-LIPID-IVA-COLD[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["MYRISTOYLACYLTRAN-MONOMER"]	
"NARLQ-RXN"	{"PHOSPHO-NARQ[CCO-PM-BAC-NEG]":-1,"NARL-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-NARL[CCO-CYTOSOL]":1,"NARQ-CPLX[CCI-PM-BAC-NEG-GN]":1}	"L2R"	[]	
"NARLX-RXN"	{"PHOSPHO-NARX[CCI-PM-BAC-NEG-GN]":-1,"NARL-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-NARL[CCO-CYTOSOL]":1,"NARX-CPLX[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"NARPQ-RXN"	{"PHOSPHO-NARQ[CCO-PM-BAC-NEG]":-1,"NARP-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-NARP[CCO-CYTOSOL]":1,"NARQ-CPLX[CCI-PM-BAC-NEG-GN]":1}	"L2R"	[]	
"NARPX-RXN"	{"PHOSPHO-NARX[CCI-PM-BAC-NEG-GN]":-1,"NARP-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-NARP[CCO-CYTOSOL]":1,"NARX-CPLX[CCO-MEMBRANE]":1}	"L2R"	[]	
"NARQ-RXN"	{"ATP[CCO-CYTOSOL]":-1,"NARQ-CPLX[CCI-PM-BAC-NEG-GN]":-1,"ADP[CCO-CYTOSOL]":1,"PHOSPHO-NARQ[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"NARX-RXN"	{"ATP[CCO-CYTOSOL]":-1,"NARX-CPLX[CCO-PM-BAC-NEG]":-1,"ADP[CCO-CYTOSOL]":1,"PHOSPHO-NARX[CCI-PM-BAC-NEG-GN]":1}	"L2R"	[]	
"NITRATE-REDUCTASE-CYTOCHROME-RXN-Reduced-NapC-proteins/NITRATE/PROTON//Oxidized-NapC-proteins/NITRITE/WATER.75."	{"Reduced-NapC-proteins[CCO-PERI-BAC]":-2,"NITRATE[CCO-PERI-BAC]":-1,"PROTON[CCO-PERI-BAC]":-2,"Oxidized-NapC-proteins[CCO-PERI-BAC]":2,"NITRITE[CCO-PERI-BAC]":1,"WATER[CCO-PERI-BAC]":1}	"L2R"	["NAP-CPLX"]	
"NRIDEPHOS-RXN"	{"PROTEIN-NRIP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"GLNG-CPLX[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1}	"L2R"	[]	
"NRIIPHOS-RXN"	{"GLNL-CPLX[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"PROTEIN-NRIIP[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"NRIPHOS-RXN"	{"GLNG-CPLX[CCO-CYTOSOL]":-1,"PROTEIN-NRIIP[CCO-CYTOSOL]":-1,"PROTEIN-NRIP[CCO-CYTOSOL]":1,"GLNL-CPLX[CCO-CYTOSOL]":1}	"L2R"	[]	
"PALMITOTRANS-RXN"	{"Palmitoleoyl-ACPs[CCO-CYTOSOL]":-1,"KDO2-LIPID-IVA[CCO-CYTOSOL]":-1,"KDO2-PALMITOLEOYL-LIPID-IVA[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["PALMITOTRANS-MONOMER"]	
"PHOBR-RXN"	{"PHOB-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-PHOR[CCI-PM-BAC-NEG-GN]":-1,"PHOSPHO-PHOB[CCO-CYTOSOL]":1,"PHOR-CPLX[CCI-PM-BAC-NEG-GN]":1}	"L2R"	[]	
"PHOP-RXN"	{"PHOP-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-PHOQ[CCI-PM-BAC-NEG-GN]":-1,"PHOSPHO-PHOP[CCO-CYTOSOL]":1,"CPLX0-8168[CCO-PM-BAC-ACT]":1}	"BOTH"	[]	
"PHOQ-RXN"	{"CPLX0-8168[CCO-PM-BAC-NEG]":-1,"ATP[CCO-CYTOSOL]":-1,"PHOSPHO-PHOQ[CCO-PM-BAC-NEG]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"PHOR-RXN"	{"ATP[CCO-CYTOSOL]":-1,"PHOR-CPLX[CCO-PM-BAC-NEG]":-1,"ADP[CCO-CYTOSOL]":1,"PHOSPHO-PHOR[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"PHOSICITDEHASE-RXN"	{"isocitrate-dehydrogenase[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":1,"Iso-Cit[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-230"]	
"PRODISULFREDUCT-A-RXN"	{"GLUTATHIONE[CCO-CYTOSOL]":-2,"Ox-Glutaredoxins[CCO-CYTOSOL]":-1,"OXIDIZED-GLUTATHIONE[CCO-CYTOSOL]":1,"Red-Glutaredoxins[CCO-CYTOSOL]":1}	"L2R"	[]	
"PRODISULFREDUCT-A-RXN-GLUTATHIONE/Oxidized-NrdH-Proteins//OXIDIZED-GLUTATHIONE/Reduced-NrdH-Proteins.79."	{"GLUTATHIONE[CCO-CYTOSOL]":-2,"Oxidized-NrdH-Proteins[CCO-CYTOSOL]":-1,"OXIDIZED-GLUTATHIONE[CCO-CYTOSOL]":1,"Reduced-NrdH-Proteins[CCO-CYTOSOL]":1}	"L2R"	[]	
"PROTEIN-KINASE-RXN"	{"Protein-L-serine-or-L-threonine[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"Protein-Ser-or-Thr-phosphate[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["G6969-MONOMER", "EG11831-MONOMER"]	
"PROTEIN-TYROSINE-PHOSPHATASE-RXN"	{"Protein-tyrosine-phosphates[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Protein-Tyrosines[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1}	"L2R"	["G6503-MONOMER", "G7106-MONOMER", "G7415-MONOMER", "G7011-MONOMER"]	
"PYFLAVOXRE-RXN"	{"PYRUVATE[CCO-CYTOSOL]":-1,"Oxidized-flavodoxins[CCO-CYTOSOL]":-1,"CO-A[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"ACETYL-COA[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"Reduced-flavodoxins[CCO-CYTOSOL]":1}	"BOTH"	["G6701-MONOMER"]	
"PYRUFLAVREDUCT-RXN"	{"PYRUVATE[CCO-CYTOSOL]":-1,"Oxidized-ferredoxins[CCO-CYTOSOL]":-2,"CO-A[CCO-CYTOSOL]":-1,"ACETYL-COA[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"Reduced-ferredoxins[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["PYRUFLAVREDUCT-MONOMER"]	
"RCSC-RXN"	{"ATP[CCO-CYTOSOL]":-1,"RCSC-MONOMER[CCI-PM-BAC-NEG-GN]":-1,"ADP[CCO-CYTOSOL]":1,"PHOSPHO-RCSC[CCO-PM-BAC-NEG]":1}	"L2R"	[]	
"REDUCEDFE-S-RXN"	{"FeS-Proteins[CCO-CYTOSOL]":-1,"E-[CCO-CYTOSOL]":-2,"FeS-Proteins-Reduced[CCO-CYTOSOL]":1}	"BOTH"	[]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Ox-Thioredoxin/CPD0-2231/WATER//Red-Thioredoxin/IDP.52."	{"Ox-Thioredoxin[CCO-CYTOSOL]":-1,"CPD0-2231[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Red-Thioredoxin[CCO-CYTOSOL]":1,"IDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Ox-thioredoxins-1/CPD0-2231/WATER//Red-thioredoxins-1/IDP.58."	{"Ox-thioredoxins-1[CCO-CYTOSOL]":-1,"CPD0-2231[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Red-thioredoxins-1[CCO-CYTOSOL]":1,"IDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Ox-thioredoxins-1/DCDP/WATER//Red-thioredoxins-1/CDP.53."	{"Ox-thioredoxins-1[CCO-CYTOSOL]":-1,"DCDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Red-thioredoxins-1[CCO-CYTOSOL]":1,"CDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Ox-thioredoxins-1/DGDP/WATER//Red-thioredoxins-1/GDP.53."	{"Ox-thioredoxins-1[CCO-CYTOSOL]":-1,"DGDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Red-thioredoxins-1[CCO-CYTOSOL]":1,"GDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Ox-thioredoxins-1/DUDP/WATER//Red-thioredoxins-1/UDP.53."	{"Ox-thioredoxins-1[CCO-CYTOSOL]":-1,"DUDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Red-thioredoxins-1[CCO-CYTOSOL]":1,"UDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmG-Proteins/CPD0-2231/WATER//Reduced-CcmG-Proteins/IDP.66."	{"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":-1,"CPD0-2231[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":1,"IDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmG-Proteins/DCDP/WATER//Reduced-CcmG-Proteins/CDP.61."	{"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":-1,"DCDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":1,"CDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmG-Proteins/DGDP/WATER//Reduced-CcmG-Proteins/GDP.61."	{"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":-1,"DGDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":1,"GDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmG-Proteins/DUDP/WATER//Reduced-CcmG-Proteins/UDP.61."	{"Oxidized-CcmG-Proteins[CCO-CYTOSOL]":-1,"DUDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmG-Proteins[CCO-CYTOSOL]":1,"UDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmH-Proteins/CPD0-2231/WATER//Reduced-CcmH-Proteins/IDP.66."	{"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":-1,"CPD0-2231[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":1,"IDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmH-Proteins/DCDP/WATER//Reduced-CcmH-Proteins/CDP.61."	{"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":-1,"DCDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":1,"CDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmH-Proteins/DGDP/WATER//Reduced-CcmH-Proteins/GDP.61."	{"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":-1,"DGDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":1,"GDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTI-RXN-Oxidized-CcmH-Proteins/DUDP/WATER//Reduced-CcmH-Proteins/UDP.61."	{"Oxidized-CcmH-Proteins[CCO-CYTOSOL]":-1,"DUDP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Reduced-CcmH-Proteins[CCO-CYTOSOL]":1,"UDP[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"]	
"RIBONUCLEOSIDE-DIP-REDUCTII-RXN"	{"DCDP[CCO-CYTOSOL]":-1,"Oxidized-NrdH-Proteins[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CDP[CCO-CYTOSOL]":1,"Reduced-NrdH-Proteins[CCO-CYTOSOL]":1}	"R2L"	["RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"]	
"RIBONUCLEOSIDE-TRIP-REDUCT-RXN-FORMATE/ITP/PROTON//DITP/CARBON-DIOXIDE/WATER.46."	{"FORMATE[CCO-CYTOSOL]":-1,"ITP[CCO-CYTOSOL]":-1,"PROTON[CCO-CYTOSOL]":-1,"DITP[CCO-CYTOSOL]":1,"CARBON-DIOXIDE[CCO-CYTOSOL]":1,"WATER[CCO-CYTOSOL]":1}	"L2R"	["RIBONUCLEOSIDE-TRIP-REDUCT-CPLX"]	
"RSTA-RXN"	{"RSTA-MONOMER[CCO-CYTOSOL]":-1,"PHOSPHO-RSTB[CCO-PM-BAC-NEG]":-1,"PHOSPHO-RSTA[CCO-CYTOSOL]":1,"RSTB-MONOMER[CCI-PM-BAC-NEG-GN]":1}	"L2R"	[]	
"RSTB-RXN"	{"RSTB-MONOMER[CCI-PM-BAC-NEG-GN]":-1,"ATP[CCO-CYTOSOL]":-1,"PHOSPHO-RSTB[CCO-PM-BAC-NEG]":1,"ADP[CCO-CYTOSOL]":1}	"L2R"	[]	
"RXN-10462"	{"GLYCEROL-3P[CCO-CYTOSOL]":-1,"ACYL-ACP[CCO-CYTOSOL]":-1,"ACYL-SN-GLYCEROL-3P[CCO-CYTOSOL]":1,"ACP[CCO-CYTOSOL]":1}	"L2R"	["GLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	
