# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 10, 2021, 12:55:13
"id"	"common_name"	"synonyms"	"type"	"modified_forms"	"gene_id"	"monomer_ids"	"anticodon"	"coding_segments"
"EG10185_RNA"	"cysC"	["cysC", "b2750", "ECK2745"]	"mRNA"	[]	"EG10185"	["ADENYLYLSULFKIN-MONOMER"]	null	[]
"EG10186_RNA"	"cysD"	["cysD", "b2752", "ECK2747"]	"mRNA"	[]	"EG10186"	["CYSD-MONOMER"]	null	[]
"EG10187_RNA"	"cysE"	["cysE", "b3607", "ECK3597"]	"mRNA"	[]	"EG10187"	["SERINE-O-ACETTRAN-MONOMER"]	null	[]
"EG10188_RNA"	"cysG"	["cysG", "b3368", "ECK3356"]	"mRNA"	[]	"EG10188"	["SIROHEMESYN-MONOMER"]	null	[]
"EG10189_RNA"	"cysH"	["cysH", "b2762", "ECK2757"]	"mRNA"	[]	"EG10189"	["PAPSSULFOTRANS-MONOMER"]	null	[]
"EG10190_RNA"	"cysI"	["cysI", "b2763", "ECK2758"]	"mRNA"	[]	"EG10190"	["BETACOMP-MONOMER"]	null	[]
"EG10191_RNA"	"cysJ"	["cysJ", "b2764", "ECK2759"]	"mRNA"	[]	"EG10191"	["ALPHACOMP-MONOMER"]	null	[]
"EG10192_RNA"	"cysK"	["cysK", "ssi5", "b2414", "ECK2409"]	"mRNA"	[]	"EG10192"	["ACSERLYA-MONOMER"]	null	[]
"EG10193_RNA"	"cysM"	["cysM", "b2421", "ECK2416"]	"mRNA"	[]	"EG10193"	["ACSERLYB-MONOMER"]	null	[]
"EG10194_RNA"	"cysN"	["cysN", "b2751", "ECK2746"]	"mRNA"	[]	"EG10194"	["CYSN-MONOMER"]	null	[]
"EG10195_RNA"	"cysP"	["cysP", "b2425", "ECK2420"]	"mRNA"	[]	"EG10195"	["CYSP-MONOMER"]	null	[]
"EG10196_RNA"	"cysS"	["cysS", "syc", "b0526", "ECK0519"]	"mRNA"	[]	"EG10196"	["CYSS-MONOMER"]	null	[]
"EG10197_RNA"	"cysU"	["cysU", "cysT", "b2424", "ECK2419"]	"mRNA"	[]	"EG10197"	["CYST-MONOMER"]	null	[]
"EG10198_RNA"	"cysW"	["cysW", "b2423", "ECK2418"]	"mRNA"	[]	"EG10198"	["CYSW-MONOMER"]	null	[]
"EG10200_RNA"	"cytR"	["cytR", "b3934", "ECK3926"]	"mRNA"	[]	"EG10200"	["PD04028"]	null	[]
"EG10201_RNA"	"dacA"	["dacA", "pfv", "b0632", "ECK0625"]	"mRNA"	[]	"EG10201"	["EG10201-MONOMER"]	null	[]
"EG10202_RNA"	"dacB"	["dacB", "b3182", "ECK3171"]	"mRNA"	[]	"EG10202"	["EG10202-MONOMER"]	null	[]
"EG10203_RNA"	"dacC"	["dacC", "b0839", "ECK0829"]	"mRNA"	[]	"EG10203"	["EG10203-MONOMER"]	null	[]
"EG10204_RNA"	"dam"	["dam", "b3387", "ECK3374"]	"mRNA"	[]	"EG10204"	["EG10204-MONOMER"]	null	[]
"EG10205_RNA"	"dapA"	["dapA", "b2478", "ECK2474"]	"mRNA"	[]	"EG10205"	["DIHYDRODIPICSYN-MONOMER"]	null	[]
"EG10206_RNA"	"dapB"	["dapB", "b0031", "ECK0032"]	"mRNA"	[]	"EG10206"	["DIHYDROPICRED-MONOMER"]	null	[]
"EG10207_RNA"	"dapD"	["dapD", "ssa", "b0166", "ECK0164"]	"mRNA"	[]	"EG10207"	["MONOMER0-2001"]	null	[]
"EG10208_RNA"	"dapE"	["dapE", "msgB", "b2472", "ECK2467"]	"mRNA"	[]	"EG10208"	["MONOMER0-1981"]	null	[]
"EG10209_RNA"	"dapF"	["dapF", "b3809", "ECK3804"]	"mRNA"	[]	"EG10209"	["DIAMINOPIMEPIM-MONOMER"]	null	[]
"EG10210_RNA"	"dbpA"	["dbpA", "rhlC", "b1343", "ECK1340"]	"mRNA"	[]	"EG10210"	["EG10210-MONOMER"]	null	[]
"EG10211_RNA"	"dcm"	["dcm", "mec", "b1961", "ECK1959"]	"mRNA"	[]	"EG10211"	["EG10211-MONOMER"]	null	[]
"EG10212_RNA"	"dcp"	["dcp", "b1538", "ECK1531"]	"mRNA"	[]	"EG10212"	["EG10212-MONOMER"]	null	[]
"EG10213_RNA"	"ddlA"	["ddlA", "b0381", "ECK0376"]	"mRNA"	[]	"EG10213"	["DALADALALIGA-MONOMER"]	null	[]
"EG10214_RNA"	"ddlB"	["ddlB", "ddl", "b0092", "ECK0093"]	"mRNA"	[]	"EG10214"	["DALADALALIGB-MONOMER"]	null	[]
"EG10215_RNA"	"deaD"	["deaD", "csdA", "mssB", "rhlD", "b3162", "ECK3150"]	"mRNA"	[]	"EG10215"	["EG10215-MONOMER"]	null	[]
"EG10216_RNA"	"dedA"	["dedA", "b2317", "ECK2311"]	"mRNA"	[]	"EG10216"	["EG10216-MONOMER"]	null	[]
"EG10217_RNA"	"accD"	["accD", "dedB", "usg", "b2316", "ECK2310"]	"mRNA"	[]	"EG10217"	["CARBOXYL-TRANSFERASE-BETA-MONOMER"]	null	[]
"EG10218_RNA"	"dedD"	["dedD", "b2314", "ECK2308"]	"mRNA"	[]	"EG10218"	["EG10218-MONOMER"]	null	[]
"EG10219_RNA"	"deoA"	["deoA", "TP", "tpp", "ttg", "b4382", "ECK4374"]	"mRNA"	[]	"EG10219"	["DEOA-MONOMER"]	null	[]
"EG10220_RNA"	"deoB"	["deoB", "tlr", "drm", "thyR", "b4383", "ECK4375"]	"mRNA"	[]	"EG10220"	["PPENTOMUT-MONOMER"]	null	[]
"EG10221_RNA"	"deoC"	["deoC", "tlr", "dra", "thyR", "b4381", "ECK4373"]	"mRNA"	[]	"EG10221"	["DEOXYRIBOSE-P-ALD-MONOMER"]	null	[]
"EG10222_RNA"	"deoD"	["deoD", "pup", "b4384", "ECK4376"]	"mRNA"	[]	"EG10222"	["DEOD-MONOMER"]	null	[]
"EG10223_RNA"	"deoR"	["deoR", "nucR", "b0840", "ECK0830"]	"mRNA"	[]	"EG10223"	["PD01196"]	null	[]
"EG10224_RNA"	"dgkA"	["dgkA", "b4042", "ECK4034"]	"mRNA"	[]	"EG10224"	["DIACYLGLYKIN-MONOMER"]	null	[]
"EG10225_RNA"	"dgt"	["dgt", "optA", "b0160", "ECK0159"]	"mRNA"	[]	"EG10225"	["DGTPTRIPHYDRO-MONOMER"]	null	[]
"EG10226_RNA"	"dicA"	["dicA", "ftsT", "b1570", "ECK1564"]	"mRNA"	[]	"EG10226"	["EG10226-MONOMER"]	null	[]
"EG10227_RNA"	"dicB"	["dicB", "ftsT", "b1575", "ECK1569"]	"mRNA"	[]	"EG10227"	["EG10227-MONOMER"]	null	[]
"EG10228_RNA"	"dicC"	["dicC", "ftsT", "b1569", "ECK1563"]	"mRNA"	[]	"EG10228"	["EG10228-MONOMER"]	null	[]
"EG10229_RNA"	"flk"	["flk", "div", "b2321", "ECK2315"]	"mRNA"	[]	"EG10229"	["EG10229-MONOMER"]	null	[]
"EG10230_RNA"	"dksA"	["dksA", "msmA", "b0145", "ECK0144"]	"mRNA"	[]	"EG10230"	["EG10230-MONOMER"]	null	[]
"EG10231_RNA"	"dld"	["dld", "ldh", "b2133", "ECK2126"]	"mRNA"	[]	"EG10231"	["DLACTDEHYDROGFAD-MONOMER"]	null	[]
"EG10232_RNA"	"dmsA"	["dmsA", "b0894", "ECK0885"]	"mRNA"	[]	"EG10232"	["DMSA-MONOMER"]	null	[]
"EG10233_RNA"	"dmsB"	["dmsB", "b0895", "ECK0886"]	"mRNA"	[]	"EG10233"	["DMSB-MONOMER"]	null	[]
"EG10234_RNA"	"dmsC"	["dmsC", "b0896", "ECK0887"]	"mRNA"	[]	"EG10234"	["DMSC-MONOMER"]	null	[]
"EG10235_RNA"	"dnaA"	["dnaA", "b3702", "ECK3694"]	"mRNA"	[]	"EG10235"	["PD03831"]	null	[]
"EG10236_RNA"	"dnaB"	["dnaB", "groP", "grpA", "grpD", "b4052", "ECK4044"]	"mRNA"	[]	"EG10236"	["EG10236-MONOMER"]	null	[]
"EG10237_RNA"	"dnaC"	["dnaC", "dnaD", "b4361", "ECK4351"]	"mRNA"	[]	"EG10237"	["EG10237-MONOMER"]	null	[]
"EG10238_RNA"	"dnaE"	["dnaE", "sdgC", "polC", "b0184", "ECK0183"]	"mRNA"	[]	"EG10238"	["EG10238-MONOMER"]	null	[]
"EG10239_RNA"	"dnaG"	["dnaG", "dnaP", "parB", "sdgA", "b3066", "ECK3056"]	"mRNA"	[]	"EG10239"	["EG10239-MONOMER"]	null	[]
"EG10240_RNA"	"dnaJ"	["dnaJ", "groP", "grpC", "b0015", "ECK0015"]	"mRNA"	[]	"EG10240"	["EG10240-MONOMER"]	null	[]
"EG10241_RNA"	"dnaK"	["dnaK", "groPF", "groPC", "seg", "grpF", "grpC", "groPAB", "b0014", "ECK0014"]	"mRNA"	[]	"EG10241"	["EG10241-MONOMER"]	null	[]
"EG10242_RNA"	"dnaN"	["dnaN", "b3701", "ECK3693"]	"mRNA"	[]	"EG10242"	["EG10242-MONOMER"]	null	[]
"EG10243_RNA"	"dnaQ"	["dnaQ", "mutD", "b0215", "ECK0215"]	"mRNA"	[]	"EG10243"	["EG10243-MONOMER"]	null	[]
"EG10244_RNA"	"dnaT"	["dnaT", "b4362", "ECK4352"]	"mRNA"	[]	"EG10244"	["EG10244-MONOMER"]	null	[]
"EG10245_RNA"	"dnaX"	["dnaX", "dnaZ", "b0470", "ECK0464"]	"mRNA"	[]	"EG10245"	["MONOMER0-2383", "EG10245-MONOMER"]	null	[[[1, 1284], [1284, 1295]], []]
"EG10246_RNA"	"mltD"	["mltD", "yafG", "dniR", "b0211", "ECK0211"]	"mRNA"	[]	"EG10246"	["EG10246-MONOMER"]	null	[]
"EG10247_RNA"	"acpS"	["acpS", "dpj", "b2563", "ECK2561"]	"mRNA"	[]	"EG10247"	["HOLO-ACP-SYNTH-MONOMER"]	null	[]
"EG10248_RNA"	"dppA"	["dppA", "alu", "dpp", "fpp", "b3544", "ECK3531"]	"mRNA"	[]	"EG10248"	["DPPA-MONOMER"]	null	[]
"EG10249_RNA"	"dsdA"	["dsdA", "b2366", "ECK2362"]	"mRNA"	[]	"EG10249"	["DSERDEAM-MONOMER"]	null	[]
"EG10250_RNA"	"dsdX"	["dsdX", "yfdD", "yfdA", "dsdC", "b2365", "ECK2361"]	"mRNA"	[]	"EG10250"	["DSDX-MONOMER"]	null	[]
"EG10251_RNA"	"dut"	["dut", "dnaS", "sof", "b3640", "ECK3630"]	"mRNA"	[]	"EG10251"	["DUTP-PYROP-MONOMER"]	null	[]
"EG10252_RNA"	"ebgA"	["ebgA", "b3076", "ECK3066"]	"mRNA"	[]	"EG10252"	["EG10252-MONOMER"]	null	[]
"EG10253_RNA"	"ebgC"	["ebgC", "b3077", "ECK3067"]	"mRNA"	[]	"EG10253"	["EG10253-MONOMER"]	null	[]
"EG10254_RNA"	"ebgR"	["ebgR", "b3075", "ECK3065"]	"mRNA"	[]	"EG10254"	["PD03254"]	null	[]
"EG10255_RNA"	"eco"	["eco", "eti", "b2209", "ECK2201"]	"mRNA"	[]	"EG10255"	["EG10255-MONOMER"]	null	[]
"EG10256_RNA"	"eda"	["eda", "hga", "kdgA", "kga", "b1850", "ECK1851"]	"mRNA"	[]	"EG10256"	["KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER"]	null	[]
"EG10257_RNA"	"edd"	["edd", "b1851", "ECK1852"]	"mRNA"	[]	"EG10257"	["PGLUCONDEHYDRAT-MONOMER"]	null	[]
"EG10258_RNA"	"eno"	["eno", "b2779", "ECK2773"]	"mRNA"	[]	"EG10258"	["ENOLASE-MONOMER"]	null	[]
"EG10259_RNA"	"entA"	["entA", "b0596", "ECK0589"]	"mRNA"	[]	"EG10259"	["ENTA-MONOMER"]	null	[]
"EG10260_RNA"	"entB"	["entB", "entG", "b0595", "ECK0588"]	"mRNA"	[]	"EG10260"	["ENTB-MONOMER"]	null	[]
"EG10261_RNA"	"entC"	["entC", "fepF", "b0593", "ECK0586"]	"mRNA"	[]	"EG10261"	["ENTC-MONOMER"]	null	[]
"EG10262_RNA"	"entD"	["entD", "b0583", "ECK0575"]	"mRNA"	[]	"EG10262"	["ENTD-MONOMER"]	null	[]
"EG10263_RNA"	"entE"	["entE", "b0594", "ECK0587"]	"mRNA"	[]	"EG10263"	["ENTE-MONOMER"]	null	[]
"EG10264_RNA"	"entF"	["entF", "b0586", "ECK0579"]	"mRNA"	[]	"EG10264"	["ENTF-MONOMER"]	null	[]
"EG10265_RNA"	"lpxC"	["lpxC", "asmB", "envA", "b0096", "ECK0097"]	"mRNA"	[]	"EG10265"	["UDPACYLGLCNACDEACETYL-MONOMER"]	null	[]
"EG10266_RNA"	"acrE"	["acrE", "envC", "b3265", "ECK3252"]	"mRNA"	[]	"EG10266"	["EG10266-MONOMER"]	null	[]
"EG10267_RNA"	"acrF"	["acrF", "envD", "b3266", "ECK3253"]	"mRNA"	[]	"EG10267"	["ACRF-MONOMER"]	null	[]
"EG10268_RNA"	"envY"	["envY", "b0566", "ECK0558"]	"mRNA"	[]	"EG10268"	["PD00969"]	null	[]
"EG10269_RNA"	"envZ"	["envZ", "tpo", "perA", "ompB", "b3404", "ECK3391"]	"mRNA"	[]	"EG10269"	["ENVZ-MONOMER"]	null	[]
"EG10270_RNA"	"era"	["era", "rbaA", "sdgE", "b2566", "ECK2564"]	"mRNA"	[]	"EG10270"	["EG10270-MONOMER"]	null	[]
"EG10271_RNA"	"exbB"	["exbB", "b3006", "ECK2999"]	"mRNA"	[]	"EG10271"	["EG10271-MONOMER"]	null	[]
"EG10272_RNA"	"exbD"	["exbD", "b3005", "ECK2998"]	"mRNA"	[]	"EG10272"	["EG10272-MONOMER"]	null	[]
"EG10273_RNA"	"fabA"	["fabA", "b0954", "ECK0945"]	"mRNA"	[]	"EG10273"	["FABA-MONOMER"]	null	[]
"EG10274_RNA"	"fabB"	["fabB", "fabC", "b2323", "ECK2317"]	"mRNA"	[]	"EG10274"	["FABB-MONOMER"]	null	[]
"EG10275_RNA"	"accB"	["accB", "fabE", "b3255", "ECK3242"]	"mRNA"	[]	"EG10275"	["BCCP-MONOMER"]	null	[]
"EG10276_RNA"	"accC"	["accC", "fabG", "b3256", "ECK3243"]	"mRNA"	[]	"EG10276"	["BIOTIN-CARBOXYL-MONOMER"]	null	[]
"EG10277_RNA"	"fabH"	["fabH", "b1091", "ECK1077"]	"mRNA"	[]	"EG10277"	["FABH-MONOMER"]	null	[]
"EG10278_RNA"	"fadA"	["fadA", "oldA", "b3845", "ECK3837"]	"mRNA"	[]	"EG10278"	["FADA-MONOMER"]	null	[]
"EG10279_RNA"	"fadB"	["fadB", "oldB", "b3846", "ECK3838"]	"mRNA"	[]	"EG10279"	["FADB-MONOMER"]	null	[]
"EG10280_RNA"	"fadL"	["fadL", "ttr", "b2344", "ECK2338"]	"mRNA"	[]	"EG10280"	["EG10280-MONOMER"]	null	[]
"EG10281_RNA"	"fadR"	["fadR", "dec", "ole", "oleR", "thdB", "b1187", "ECK1175"]	"mRNA"	[]	"EG10281"	["PD01520"]	null	[]
"EG10282_RNA"	"fbaA"	["fbaA", "ald", "fba", "fda", "b2925", "ECK2921"]	"mRNA"	[]	"EG10282"	["FRUCTBISALD-CLASSII-MONOMER"]	null	[]
"EG10283_RNA"	"fbp"	["fbp", "fdp", "b4232", "ECK4227"]	"mRNA"	[]	"EG10283"	["F16B-MONOMER"]	null	[]
"EG10284_RNA"	"fdhE"	["fdhE", "b3891", "ECK3884"]	"mRNA"	[]	"EG10284"	["EG10284-MONOMER"]	null	[]
"EG10285_RNA"	"fdhF"	["fdhF", "chlF", "b4079", "ECK4072"]	"mRNA"	[]	"EG10285"	["FORMATEDEHYDROGH-MONOMER"]	null	[]
"EG10286_RNA"	"fecA"	["fecA", "b4291", "ECK4281"]	"mRNA"	[]	"EG10286"	["EG10286-MONOMER"]	null	[]
"EG10287_RNA"	"fecB"	["fecB", "b4290", "ECK4280"]	"mRNA"	[]	"EG10287"	["FECB-MONOMER"]	null	[]
"EG10288_RNA"	"fecC"	["fecC", "b4289", "ECK4279"]	"mRNA"	[]	"EG10288"	["FECC-MONOMER"]	null	[]
"EG10289_RNA"	"fecD"	["fecD", "b4288", "ECK4278"]	"mRNA"	[]	"EG10289"	["FECD-MONOMER"]	null	[]
"EG10290_RNA"	"fecE"	["fecE", "b4287", "ECK4277"]	"mRNA"	[]	"EG10290"	["FECE-MONOMER"]	null	[]
"EG10291_RNA"	"fecI"	["fecI", "b4293", "ECK4283"]	"mRNA"	[]	"EG10291"	["PD00440"]	null	[]
"EG10292_RNA"	"fecR"	["fecR", "b4292", "ECK4282"]	"mRNA"	[]	"EG10292"	["EG10292-MONOMER"]	null	[]
"EG10293_RNA"	"fepA"	["fepA", "cbr", "cbt", "fep", "feuB", "b0584", "ECK0576"]	"mRNA"	[]	"EG10293"	["EG10293-MONOMER"]	null	[]
"EG10294_RNA"	"fepB"	["fepB", "b0592", "ECK0585"]	"mRNA"	[]	"EG10294"	["FEPB-MONOMER"]	null	[]
"EG10295_RNA"	"fepC"	["fepC", "b0588", "ECK0581"]	"mRNA"	[]	"EG10295"	["FEPC-MONOMER"]	null	[]
"EG10296_RNA"	"fepD"	["fepD", "b0590", "ECK0583"]	"mRNA"	[]	"EG10296"	["FEPD-MONOMER"]	null	[]
"EG10297_RNA"	"fepE"	["fepE", "b0587", "ECK0580"]	"mRNA"	[]	"EG10297"	["EG10297-MONOMER"]	null	[]
"EG10298_RNA"	"fepG"	["fepG", "b0589", "ECK0582"]	"mRNA"	[]	"EG10298"	["FEPG-MONOMER"]	null	[]
"EG10299_RNA"	"fes"	["fes", "b0585", "ECK0577"]	"mRNA"	[]	"EG10299"	["EG10299-MONOMER"]	null	[]
"EG10300_RNA"	"ffh"	["ffh", "b2610", "ECK2607"]	"mRNA"	[]	"EG10300"	["EG10300-MONOMER"]	null	[]
"EG10301_RNA"	"fhlA"	["fhlA", "fhl", "b2731", "ECK2726"]	"mRNA"	[]	"EG10301"	["PD02936"]	null	[]
"EG10302_RNA"	"fhuA"	["fhuA", "T1", "T5rec", "tonA", "b0150", "ECK0149"]	"mRNA"	[]	"EG10302"	["EG10302-MONOMER"]	null	[]
"EG10303_RNA"	"fhuB"	["fhuB", "b0153", "ECK0152"]	"mRNA"	[]	"EG10303"	["FHUB-MONOMER"]	null	[]
"EG10304_RNA"	"fhuC"	["fhuC", "b0151", "ECK0150"]	"mRNA"	[]	"EG10304"	["FHUC-MONOMER"]	null	[]
"EG10305_RNA"	"fhuD"	["fhuD", "b0152", "ECK0151"]	"mRNA"	[]	"EG10305"	["FHUD-MONOMER"]	null	[]
"EG10306_RNA"	"fhuE"	["fhuE", "b1102", "ECK1088"]	"mRNA"	[]	"EG10306"	["EG10306-MONOMER"]	null	[]
"EG10307_RNA"	"fic"	["fic", "ficT", "b3361", "ECK3349"]	"mRNA"	[]	"EG10307"	["EG10307-MONOMER"]	null	[]
"EG10308_RNA"	"fimA"	["fimA", "fimD", "pilA", "b4314", "ECK4305"]	"mRNA"	[]	"EG10308"	["EG10308-MONOMER"]	null	[]
"EG10309_RNA"	"fimB"	["fimB", "pil", "b4312", "ECK4303"]	"mRNA"	[]	"EG10309"	["EG10309-MONOMER"]	null	[]
"EG10310_RNA"	"fimC"	["fimC", "pilB", "b4316", "ECK4307"]	"mRNA"	[]	"EG10310"	["EG10310-MONOMER"]	null	[]
"EG10311_RNA"	"fimD"	["fimD", "fimD_1", "fimD_2", "b4317", "ECK4308"]	"mRNA"	[]	"EG10311"	["EG10311-MONOMER"]	null	[]
"EG10312_RNA"	"fimE"	["fimE", "hyp", "pilH", "b4313", "ECK4304"]	"mRNA"	[]	"EG10312"	["EG10312-MONOMER"]	null	[]
"EG10313_RNA"	"fimF"	["fimF", "b4318", "ECK4309"]	"mRNA"	[]	"EG10313"	["EG10313-MONOMER"]	null	[]
"EG10314_RNA"	"fimG"	["fimG", "b4319", "ECK4310"]	"mRNA"	[]	"EG10314"	["EG10314-MONOMER"]	null	[]
"EG10315_RNA"	"fimH"	["fimH", "pilE", "b4320", "ECK4311"]	"mRNA"	[]	"EG10315"	["EG10315-MONOMER"]	null	[]
"EG10316_RNA"	"lpxD"	["lpxD", "omsA", "firA", "b0179", "ECK0178"]	"mRNA"	[]	"EG10316"	["UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO"]	null	[]
"EG10317_RNA"	"fis"	["fis", "nbp", "b3261", "ECK3248"]	"mRNA"	[]	"EG10317"	["PD00196"]	null	[]
"EG10318_RNA"	"fldA"	["fldA", "b0684", "ECK0672"]	"mRNA"	[]	"EG10318"	["FLAVODOXIN1-MONOMER"]	null	[]
"EG10319_RNA"	"flhC"	["flhC", "flaI", "b1891", "ECK1892"]	"mRNA"	[]	"EG10319"	["MONOMER0-2488"]	null	[]
"EG10320_RNA"	"flhD"	["flhD", "flbB", "b1892", "ECK1893"]	"mRNA"	[]	"EG10320"	["EG10320-MONOMER"]	null	[]
"EG10321_RNA"	"fliC"	["fliC", "H", "flaF", "hag", "b1923", "ECK1922"]	"mRNA"	[]	"EG10321"	["EG10321-MONOMER"]	null	[]
"EG10322_RNA"	"fliL"	["fliL", "flaQI", "flaAI", "cheC1", "b1944", "ECK1942"]	"mRNA"	[]	"EG10322"	["EG10322-MONOMER"]	null	[]
"EG10323_RNA"	"fliM"	["fliM", "flaQ", "fla", "flaQII", "flaAII", "flaA", "cheC2", "b1945", "ECK1943"]	"mRNA"	[]	"EG10323"	["FLIM-FLAGELLAR-C-RING-SWITCH"]	null	[]
"EG10324_RNA"	"fliN"	["fliN", "motD", "b1946", "ECK1944"]	"mRNA"	[]	"EG10324"	["FLIN-FLAGELLAR-C-RING-SWITCH"]	null	[]
"EG10325_RNA"	"fnr"	["fnr", "nirA", "nirR", "ossA", "oxrA", "b1334", "ECK1330"]	"mRNA"	[]	"EG10325"	["PD00197"]	null	[]
"EG10326_RNA"	"folA"	["folA", "tmr", "tmrA", "b0048", "ECK0049"]	"mRNA"	[]	"EG10326"	["DIHYDROFOLATEREDUCT-MONOMER"]	null	[]
"EG10327_RNA"	"folC"	["folC", "dedC", "b2315", "ECK2309"]	"mRNA"	[]	"EG10327"	["FOLC-MONOMER"]	null	[]
"EG10328_RNA"	"folD"	["folD", "ads", "b0529", "ECK0522"]	"mRNA"	[]	"EG10328"	["FOLD-MONOMER"]	null	[]
"EG10329_RNA"	"mutM"	["mutM", "fpg", "b3635", "ECK3625"]	"mRNA"	[]	"EG10329"	["EG10329-MONOMER"]	null	[]
"EG10330_RNA"	"frdA"	["frdA", "b4154", "ECK4150"]	"mRNA"	[]	"EG10330"	["FUM-FLAVO"]	null	[]
"EG10331_RNA"	"frdB"	["frdB", "b4153", "ECK4149"]	"mRNA"	[]	"EG10331"	["FUM-FE-S"]	null	[]
"EG10332_RNA"	"frdC"	["frdC", "b4152", "ECK4148"]	"mRNA"	[]	"EG10332"	["FUM-MEMB1"]	null	[]
"EG10333_RNA"	"frdD"	["frdD", "b4151", "ECK4147"]	"mRNA"	[]	"EG10333"	["FUM-MEMB2"]	null	[]
"EG10334_RNA"	"fre"	["fre", "fadI", "flrD", "fsrC", "b3844", "ECK3836"]	"mRNA"	[]	"EG10334"	["FMNREDUCT-MONOMER"]	null	[]
"EG10335_RNA"	"frr"	["frr", "rrf", "b0172", "ECK0171"]	"mRNA"	[]	"EG10335"	["EG10335-MONOMER"]	null	[]
"EG10336_RNA"	"fruA"	["fruA", "ptsF", "b2167", "ECK2160"]	"mRNA"	[]	"EG10336"	["FRUA-MONOMER"]	null	[]
"EG10337_RNA"	"fruK"	["fruK", "fpk", "b2168", "ECK2161"]	"mRNA"	[]	"EG10337"	["1-PFK-MONOMER"]	null	[]
"EG10338_RNA"	"cra"	["cra", "fruR", "fruC", "shl", "b0080", "ECK0081"]	"mRNA"	[]	"EG10338"	["PD00521"]	null	[]
"EG10339_RNA"	"ftsA"	["ftsA", "divA", "b0094", "ECK0095"]	"mRNA"	[]	"EG10339"	["EG10339-MONOMER"]	null	[]
"EG10340_RNA"	"ftsE"	["ftsE", "b3463", "ECK3447"]	"mRNA"	[]	"EG10340"	["FTSE-MONOMER"]	null	[]
"EG10341_RNA"	"ftsI"	["ftsI", "pbpB", "sep", "b0084", "ECK0085"]	"mRNA"	[]	"EG10341"	["EG10341-MONOMER"]	null	[]
"EG10342_RNA"	"ftsQ"	["ftsQ", "b0093", "ECK0094"]	"mRNA"	[]	"EG10342"	["EG10342-MONOMER"]	null	[]
"EG10343_RNA"	"rsmD"	["rsmD", "yhhF", "b3465", "ECK3449"]	"mRNA"	[]	"EG10343"	["EG10343-MONOMER"]	null	[]
"EG10344_RNA"	"ftsW"	["ftsW", "b0089", "ECK0090"]	"mRNA"	[]	"EG10344"	["EG10344-MONOMER"]	null	[]
"EG10345_RNA"	"ftsX"	["ftsX", "ftsS", "b3462", "ECK3446"]	"mRNA"	[]	"EG10345"	["FTSX-MONOMER"]	null	[]
"EG10346_RNA"	"ftsY"	["ftsY", "b3464", "ECK3448"]	"mRNA"	[]	"EG10346"	["EG10346-MONOMER"]	null	[]
"EG10347_RNA"	"ftsZ"	["ftsZ", "sfiB", "sulB", "b0095", "ECK0096"]	"mRNA"	[]	"EG10347"	["EG10347-MONOMER"]	null	[]
"EG10348_RNA"	"fucA"	["fucA", "fucC", "prd", "b2800", "ECK2795"]	"mRNA"	[]	"EG10348"	["FUCPALDOL-MONOMER"]	null	[]
"EG10349_RNA"	"fucI"	["fucI", "b2802", "ECK2797"]	"mRNA"	[]	"EG10349"	["FUCISOM-MONOMER"]	null	[]
"EG10350_RNA"	"fucK"	["fucK", "b2803", "ECK2798"]	"mRNA"	[]	"EG10350"	["FUCULOKIN-MONOMER"]	null	[]
"EG10351_RNA"	"fucO"	["fucO", "b2799", "ECK2794"]	"mRNA"	[]	"EG10351"	["LACTALDREDUCT-MONOMER"]	null	[]
"EG10352_RNA"	"fucP"	["fucP", "b2801", "ECK2796"]	"mRNA"	[]	"EG10352"	["FUCP-MONOMER"]	null	[]
"EG10353_RNA"	"fucR"	["fucR", "b2805", "ECK2800"]	"mRNA"	[]	"EG10353"	["PD00444"]	null	[]
"EG10355_RNA"	"fucU"	["fucU", "b2804", "ECK2799"]	"mRNA"	[]	"EG10355"	["EG10355-MONOMER"]	null	[]
"EG10356_RNA"	"fumA"	["fumA", "b1612", "ECK1607"]	"mRNA"	[]	"EG10356"	["FUMA-MONOMER"]	null	[]
"EG10357_RNA"	"fumB"	["fumB", "b4122", "ECK4115"]	"mRNA"	[]	"EG10357"	["FUMB-MONOMER"]	null	[]
"EG10358_RNA"	"fumC"	["fumC", "b1611", "ECK1606"]	"mRNA"	[]	"EG10358"	["FUMC-MONOMER"]	null	[]
"EG10359_RNA"	"fur"	["fur", "b0683", "ECK0671"]	"mRNA"	[]	"EG10359"	["PD00260"]	null	[]
"EG10360_RNA"	"fusA"	["fusA", "far", "fus", "b3340", "ECK3327"]	"mRNA"	[]	"EG10360"	["EG10360-MONOMER"]	null	[]
"EG10361_RNA"	"gabT"	["gabT", "b2662", "ECK2656"]	"mRNA"	[]	"EG10361"	["GABATRANSAM-MONOMER"]	null	[]
"EG10362_RNA"	"galE"	["galE", "galD", "b0759", "ECK0748"]	"mRNA"	[]	"EG10362"	["UDPGLUCEPIM-MONOMER"]	null	[]
"EG10363_RNA"	"galK"	["galK", "galA", "b0757", "ECK0746"]	"mRNA"	[]	"EG10363"	["GALACTOKIN-MONOMER"]	null	[]
