# Generated by reconstruction/ecoli/scripts/nca/fold_changes.py on Wed Jan 13 11:59:38 2021
# Command: reconstruction/ecoli/scripts/nca/fold_changes.py --split -v -m robust_nca --robust-iterations 10
"TF"	"Target"	"log2 FC mean"	"log2 FC std"	"Regulation_direct"
"crp"	"rhaT"	1.33
"crp"	"rihA"	0.73
"crp"	"rimP"	-0.72
"crp"	"rmf"	0.77
"crp"	"rof"	-0.72
"crp"	"rplI"	0.84
"crp"	"rplM"	-0.35
"crp"	"rpoH"	-0.07
"crp"	"rpoS"	-0.51
"crp"	"rpsF"	1.41
"crp"	"rpsI"	-0.39
"crp"	"rpsO"	-0.1
"crp"	"rpsR"	0.93
"crp"	"rseC"	0.3
"crp"	"rspA"	0.58
"crp"	"rspB"	0.53
"crp"	"sbmC"	0.66
"crp"	"sdhA"	0.64
"crp"	"sdhB"	0.45
"crp"	"sdhC"	0.51
"crp"	"sdhD"	0.51
"crp"	"secB"	0.86
"crp"	"sfsA"	0.8
"crp"	"sgbE"	-0.31
"crp"	"sgbH"	-0.09
"crp"	"sgbU"	0.09
"crp"	"sgcA"	0.31
"crp"	"sgcC"	0.46
"crp"	"sgcE"	0.21
"crp"	"sgcQ"	0.23
"crp"	"sgcR"	0.04
"crp"	"sgcX"	0.31
"crp"	"sodB"	-0.6
"crp"	"sohB"	-0.75
"crp"	"speC"	-0.68
"crp"	"spf"	-1.16
"crp"	"srlB"	0.07
"crp"	"srlD"	0.26
"crp"	"srlR"	0.61
"crp"	"sucA"	0.19
"crp"	"sucB"	0.44
"crp"	"sucC"	0.4
"crp"	"sucD"	0.64
"crp"	"sxy"	0.7
"crp"	"tam"	0.02
"crp"	"tdcA"	1.05
"crp"	"tdcB"	1.26
"crp"	"tdcC"	0.65
"crp"	"tdcD"	0.93
"crp"	"tdcE"	0.32
"crp"	"tdcF"	0.73
"crp"	"tnaC"	0.35
"crp"	"treB"	-0.38
"crp"	"treC"	-0.38
"crp"	"trg"	0.46
"crp"	"truB"	-0.04
"crp"	"trxA"	-0.89
"crp"	"tsx"	0.19
"crp"	"ubiG"	0.79
"crp"	"udp"	0.22
"crp"	"ugpA"	0.28
"crp"	"ugpB"	0.33
"crp"	"ugpC"	0.2
"crp"	"ugpE"	0.3
"crp"	"ugpQ"	0.23
"crp"	"uhpT"	0.85
"crp"	"uidA"	0.11
"crp"	"ulaA"	0.73
"crp"	"ulaB"	0.72
"crp"	"ulaC"	0.26
"crp"	"ulaD"	0.68
"crp"	"ulaE"	0.64
"crp"	"ulaF"	0.72
"crp"	"uxaA"	0.56
"crp"	"uxaB"	0.66
"crp"	"uxaC"	0.75
"crp"	"uxuA"	0.05
"crp"	"uxuB"	0.06
"crp"	"uxuR"	0.29
"crp"	"xseA"	-0.88
"crp"	"xylA"	0.25
"crp"	"xylB"	0.54
"crp"	"xylE"	0.7
"crp"	"xylF"	0.22
"crp"	"xylG"	0.32
"crp"	"xylH"	0.23
"crp"	"xylR"	0.05
"crp"	"yahN"	0.6
"crp"	"ycdZ"	0.06
"crp"	"ycfQ"	-0.74
"crp"	"ychH"	0.8
"crp"	"yeiP"	0.73
"crp"	"yfaE"	0.17
"crp"	"ygcW"	0.59
"crp"	"ygeA"	0.74
"crp"	"ygeW"	0.62
"crp"	"yhcH"	0.48
"crp"	"yhfA"	0.83
"crp"	"yiaK"	-0.04
"crp"	"yiaL"	-0.1
"crp"	"yiaM"	-0.31
"crp"	"yiaN"	-0.37
"crp"	"yiaO"	0.22
"crp"	"yjhG"	0.61
"crp"	"yjhH"	0.67
"crp"	"yqeF"	0.96
"crp"	"zraR"	0.76
"crp"	"zraS"	0.68
"csgD"	"csgA"	1.81
"csgD"	"csgB"	1.37
"csgD"	"csgC"	1.6
"csgD"	"csgD"	0.96
"csgD"	"csgE"	0.97
"csgD"	"csgF"	0.43
"csgD"	"csgG"	0.48
"csgD"	"flgM"	-0.04
"csgD"	"flgN"	-0.26
"csgD"	"fliA"	-1.37
"csgD"	"fliE"	-0.87
"csgD"	"fliH"	-2.18
"csgD"	"fliI"	-1.34
"csgD"	"fliJ"	-1.75
"csgD"	"fliK"	-2.55
"csgD"	"fliZ"	-1.41
"csgD"	"iraP"	0.77
"csgD"	"nlpA"	0.01
"csgD"	"pepD"	-0.58
"csgD"	"wrbA"	3.7
"csgD"	"yccJ"	4.65
"csgD"	"yccT"	0.75
"csgD"	"yhbS"	-2.89
"cspA"	"gyrA"	1.13
"cspA"	"hns"	3.49
"yihW"	"yihS"	-1.16
"yihW"	"yihT"	-1.26
"yihW"	"yihU"	-1.24
"yihW"	"yihV"	-1.28
"cueR"	"copA"	2.46
"cueR"	"cueO"	2.63
"cusR"	"cusA"	3.05
"cusR"	"cusB"	1.82
"cusR"	"cusC"	4.34
"cusR"	"cusF"	3.1
"cusR"	"cusR"	2.78
"cusR"	"cusS"	2.33
"cusR"	"cyoA"	1.04
"cusR"	"cyoB"	1.39
"cusR"	"cyoC"	1.57
"cusR"	"cyoD"	1.13
"cusR"	"cyoE"	0.76
"cynR"	"cynS"	1.66
"cynR"	"cynT"	3.37
"cynR"	"cynX"	1.9
"cysB"	"cbl"	1.49
"cysB"	"cysA"	2.58
"cysB"	"cysB"	-0.05
"cysB"	"cysC"	2.01
"cysB"	"cysD"	2.18
"cysB"	"cysH"	2.74
"cysB"	"cysI"	2.34
"cysB"	"cysJ"	2.85
"cysB"	"cysK"	2.6
"cysB"	"cysM"	2.2
"cysB"	"cysN"	2.96
"cysB"	"cysP"	2.35
"cysB"	"cysU"	2.4
"cysB"	"cysW"	2.15
"cysB"	"hslJ"	-1.51
"cysB"	"ssuA"	-1.86
"cysB"	"ssuB"	-1.28
"cysB"	"ssuC"	-1.24
"cysB"	"ssuD"	-0.47
"cysB"	"ssuE"	-1.03
"cysB"	"tauA"	1.3
"cysB"	"tauB"	2.08
"cysB"	"tauC"	2.14
"cysB"	"tauD"	2.07
"cysB"	"ybdN"	0.4
"cysB"	"yciW"	1.99
"cysB"	"yfbR"	2.09
"cysB"	"ygeH"	1.24
"cysB"	"yoaC"	2.25
"cytR"	"cdd"	-2.27
"cytR"	"cytR"	-0.5
"cytR"	"deoA"	-1.51
"cytR"	"deoB"	-1.4
"cytR"	"deoC"	-1.9
"cytR"	"deoD"	-1.21
"cytR"	"nupC"	-1.59
"cytR"	"nupG"	-0.91
"cytR"	"ppiA"	-0.07
"cytR"	"tsx"	-2.33
"cytR"	"udp"	-2.32
"cytR"	"ycdZ"	-2.46
"dcuR"	"aspA"	2.38
"dcuR"	"dctA"	1.73
"dcuR"	"dcuA"	0.96
"dcuR"	"dpiA"	0.21
"dcuR"	"dpiB"	0.16
"dcuR"	"frdA"	1.89
"dcuR"	"frdB"	1.83
"dcuR"	"frdC"	1.92
"dcuR"	"frdD"	1.1
"dcuR"	"fumB"	0.29
"dcuR"	"pck"	1.12
"dhaR"	"dhaK"	2.79
"dhaR"	"dhaL"	2.96
"dhaR"	"dhaM"	2.81
"dicA"	"dicA"	3.38
"dicA"	"dicB"	-2.26
"dicA"	"dicC"	-2.16
"dicA"	"intQ"	-2.39
"dicA"	"ydfD"	-2.66
"dicA"	"ydfE"	-2.45
"dicA"	"ydfW"	-2.44
"dicA"	"ydfX"	-2.47
"dinJ"	"cspE"	-2.97
"dinJ"	"dinJ"	-3.03
"dinJ"	"yafQ"	-1.65
"dnaA"	"dnaA"	-2.31
"dnaA"	"dnaN"	-2.0
"dnaA"	"guaA"	-1.01
"dnaA"	"guaB"	-0.65
"dnaA"	"nrdA"	2.12
"dnaA"	"nrdB"	2.26
"dnaA"	"polA"	0.76
"dnaA"	"recF"	-2.04
"dnaA"	"recN"	-1.81
"dnaA"	"rpoH"	-1.05
"dnaA"	"yfaE"	1.2
"dpiA"	"citC"	5.38
"dpiA"	"citD"	4.58
"dpiA"	"citE"	4.73
"dpiA"	"citF"	3.66
"dpiA"	"citG"	4.47
"dpiA"	"citX"	3.91
"dpiA"	"dpiA"	2.97
"dpiA"	"dpiB"	3.0
"dpiA"	"exuT"	1.79
"dpiA"	"mdh"	0.66
"ecpR"	"ecpA"	2.92
"ecpR"	"ecpR"	2.46
"evgA"	"emrK"	2.31
"evgA"	"emrY"	2.61
"evgA"	"evgA"	0.53
"evgA"	"evgS"	1.68
"evgA"	"frc"	4.74
"evgA"	"gadE"	1.63
"evgA"	"mdtE"	0.65
"evgA"	"mdtF"	0.85
"evgA"	"oxc"	1.35
"evgA"	"safA"	2.48
"evgA"	"ydeO"	2.36
"evgA"	"ydeP"	1.14
"evgA"	"yegR"	1.54
"evgA"	"yfdE"	1.56
"evgA"	"yfdV"	2.03
"evgA"	"yfdX"	5.12
"fadR"	"accA"	2.2
"fadR"	"accB"	2.33
"fadR"	"accC"	2.14
"fadR"	"accD"	2.14
"fadR"	"fabA"	2.17
"fadR"	"fabB"	2.46
"fadR"	"fabD"	2.35
"fadR"	"fabG"	2.48
"fadR"	"fabH"	2.32
"fadR"	"fabI"	2.32
"fadR"	"fadA"	-1.59
"fadR"	"fadB"	-2.55
"fadR"	"fadD"	-2.6
"fadR"	"fadE"	-2.86
"fadR"	"fadH"	-1.9
"fadR"	"fadI"	-1.61
"fadR"	"fadJ"	-2.05
"fadR"	"fadL"	-2.03
"fadR"	"fadM"	-2.91
"fadR"	"fadR"	2.09
"fadR"	"iclR"	1.8
"feaR"	"feaB"	1.74
"feaR"	"tynA"	2.22
"fhlA"	"fdhF"	0.66
"fhlA"	"fhlA"	0.79
"fhlA"	"focB"	1.96
"fhlA"	"hycA"	3.43
"fhlA"	"hycB"	1.35
"fhlA"	"hycC"	2.12
"fhlA"	"hycD"	2.2
"fhlA"	"hycE"	2.63
"fhlA"	"hycF"	2.74
"fhlA"	"hycG"	1.84
"fhlA"	"hycH"	1.51
"fhlA"	"hycI"	1.6
"fhlA"	"hydN"	2.65
"fhlA"	"hyfA"	2.0
"fhlA"	"hyfB"	1.53
"fhlA"	"hyfC"	1.79
"fhlA"	"hyfD"	1.7
"fhlA"	"hyfE"	1.04
"fhlA"	"hyfF"	1.28
"fhlA"	"hyfG"	1.49
"fhlA"	"hyfH"	1.11
"fhlA"	"hyfI"	1.2
"fhlA"	"hyfJ"	2.68
"fhlA"	"hyfR"	1.56
"fhlA"	"hypA"	1.84
"fhlA"	"hypB"	1.09
"fhlA"	"hypC"	0.2
"fhlA"	"hypD"	0.4
"fhlA"	"hypF"	1.48
"fis"	"acnB"	-0.26
"fis"	"acs"	-1.31
"fis"	"actP"	-0.58
"fis"	"aldB"	-2.05
"fis"	"ansB"	-0.16
"fis"	"apaG"	1.39
"fis"	"apaH"	1.27
"fis"	"bglB"	-0.39
"fis"	"bglF"	-0.13
"fis"	"bglG"	-0.05
"fis"	"cbpA"	-1.83
"fis"	"cbpM"	-1.67
"fis"	"crp"	-0.3
"fis"	"cspA"	0.72
"fis"	"cspI"	-1.02
"fis"	"cyoA"	0.02
"fis"	"cyoB"	0.16
"fis"	"cyoE"	0.04
"fis"	"dnaA"	-0.67
"fis"	"dnaN"	-0.79
"fis"	"dps"	-1.29
"fis"	"fadA"	0.04
"fis"	"flxA"	1.22
"fis"	"fumB"	-0.22
"fis"	"gadA"	-0.25
"fis"	"gadB"	-0.07
"fis"	"gadC"	-0.38
"fis"	"gadX"	-0.34
"fis"	"glcC"	-0.31
"fis"	"glnA"	0.78
"fis"	"glnG"	1.09
"fis"	"glnL"	0.84
"fis"	"glpQ"	0.12
"fis"	"gltX"	-1.93
"fis"	"glyU"	0.71
"fis"	"guaB"	-0.36
"fis"	"gyrB"	-1.89
"fis"	"hlyE"	-0.92
"fis"	"hupA"	1.52
"fis"	"infB"	0.95
"fis"	"katE"	-1.37
"fis"	"lpd"	0.6
"fis"	"malE"	0.17
"fis"	"malF"	0.06
"fis"	"malG"	0.12
"fis"	"marA"	0.15
"fis"	"marB"	0.43
"fis"	"marR"	0.36
"fis"	"mazE"	0.34
"fis"	"mazF"	0.79
"fis"	"mazG"	1.28
"fis"	"msrA"	-0.83
"fis"	"mtlA"	-0.49
"fis"	"mtlD"	-0.97
"fis"	"mtlR"	-0.83
"fis"	"nanK"	-0.1
"fis"	"narG"	-0.77
"fis"	"narH"	-0.28
"fis"	"narI"	-0.42
"fis"	"narK"	-0.7
"fis"	"ndh"	1.3
"fis"	"nirB"	-0.3
"fis"	"nirD"	-0.32
"fis"	"nrdA"	0.83
"fis"	"nrdB"	0.82
"fis"	"nrfA"	-0.32
"fis"	"nrfB"	-0.91
"fis"	"nrfD"	-0.13
"fis"	"nrfF"	-0.31
"fis"	"nrfG"	-0.54
"fis"	"nuoA"	0.03
"fis"	"nuoB"	0.05
"fis"	"nuoF"	0.06
"fis"	"nuoG"	0.3
"fis"	"nuoM"	0.26
"fis"	"nuoN"	0.02
"fis"	"nusA"	1.36
"fis"	"ogt"	-1.31
"fis"	"osmE"	-1.7
"fis"	"osmY"	-0.52
"fis"	"pdxA"	0.99
"fis"	"pflB"	-0.94
"fis"	"pnp"	0.41
"fis"	"proK"	0.87
"fis"	"proP"	0.23
"fis"	"ptsG"	0.82
"fis"	"queA"	1.32
"fis"	"rbfA"	1.46
"fis"	"recF"	-0.42
"fis"	"rimP"	1.72
"fis"	"rnpB"	0.5
"fis"	"rpsO"	0.88
"fis"	"rrfH"	0.5
"fis"	"rrlG"	0.72
"fis"	"rrsG"	0.92
"fis"	"rrsH"	0.74
"fis"	"rsmA"	1.41
"fis"	"ssrS"	-1.47
"fis"	"topA"	-0.22
"fis"	"tpr"	1.25
"fis"	"trg"	0.46
"fis"	"trmA"	1.33
"fis"	"truB"	1.46
"fis"	"xylF"	-1.11
"fis"	"xylG"	-0.84
"fis"	"xylH"	-1.09
"fis"	"xylR"	-0.53
"fis"	"yfaE"	0.53
"fis"	"yhcH"	-0.45
"fis"	"yjcH"	-0.39
"fis"	"yoaG"	-0.3
"flhC"	"ccmA"	1.02
"flhC"	"ccmB"	1.14
"flhC"	"ccmC"	1.05
"flhC"	"ccmD"	0.63
"flhC"	"ccmE"	0.89
"flhC"	"ccmF"	0.94
"flhC"	"ccmG"	0.55
"flhC"	"ccmH"	1.27
"flhC"	"flgA"	2.97
"flhC"	"flgB"	2.94
"flhC"	"flgC"	3.16
"flhC"	"flgD"	3.03
"flhC"	"flgE"	2.94
"flhC"	"flgF"	2.93
"flhC"	"flgG"	3.01
"flhC"	"flgH"	2.77
"flhC"	"flgI"	2.55
"flhC"	"flgJ"	2.84
"flhC"	"flgK"	2.81
"flhC"	"flgL"	2.97
"flhC"	"flgM"	3.11
"flhC"	"flgN"	2.78
"flhC"	"flhA"	2.81
"flhC"	"flhB"	2.86
"flhC"	"flhE"	2.65
"flhC"	"fliA"	0.32
"flhC"	"fliD"	4.44
"flhC"	"fliE"	1.99
"flhC"	"fliF"	4.7
"flhC"	"fliG"	3.17
"flhC"	"fliH"	0.51
"flhC"	"fliI"	1.4
"flhC"	"fliJ"	1.02
"flhC"	"fliK"	0.01
"flhC"	"fliL"	2.94
"flhC"	"fliM"	2.87
"flhC"	"fliN"	2.85
"flhC"	"fliO"	2.71
"flhC"	"fliP"	2.68
"flhC"	"fliQ"	2.66
"flhC"	"fliR"	2.43
"flhC"	"fliS"	2.95
"flhC"	"fliT"	2.93
"flhC"	"fliZ"	0.46
"flhC"	"glpA"	0.6
"flhC"	"glpB"	0.73
"flhC"	"glpC"	0.74
"flhC"	"gltI"	3.35
"flhC"	"gltJ"	3.0
"flhC"	"gltK"	2.98
"flhC"	"gltL"	3.04
"flhC"	"hydN"	1.19
"flhC"	"hypF"	0.52
"flhC"	"napA"	0.46
"flhC"	"napB"	1.0
"flhC"	"napC"	0.55
"flhC"	"napD"	1.39
"flhC"	"napF"	0.91
"flhC"	"napG"	1.64
"flhC"	"napH"	1.33
"flhC"	"nrfA"	0.21
"flhC"	"nrfB"	0.24
"flhC"	"nrfC"	0.13
"flhC"	"nrfD"	0.49
"flhC"	"nrfE"	0.18
"flhC"	"nrfF"	0.35
"flhC"	"nrfG"	0.6
"flhC"	"ppdA"	2.69
"flhC"	"ppdB"	2.74
"flhC"	"ppdC"	0.39
"flhC"	"recC"	2.7
"flhC"	"ycgR"	2.61
"flhC"	"yecR"	3.75
"flhC"	"ygbK"	2.71
"fliZ"	"csgA"	-0.06
"fliZ"	"csgB"	-0.04
"fliZ"	"csgC"	-0.64
"fliZ"	"csgD"	-0.13
"fliZ"	"csgE"	-0.13
"fliZ"	"csgF"	-1.18
"fliZ"	"csgG"	-0.64
"fliZ"	"flhC"	-0.89
"fliZ"	"flhD"	-1.03
"fliZ"	"gadE"	-1.9
"fliZ"	"hdeA"	-1.44
"fliZ"	"hdeB"	-1.61
"fliZ"	"mdtE"	-0.79
"fliZ"	"mdtF"	-0.77
"fliZ"	"osmY"	-3.72
"fliZ"	"yjbJ"	-3.88
"fnr"	"aceE"	-0.42
"fnr"	"aceF"	-0.34
"fnr"	"ackA"	0.74
"fnr"	"aer"	0.46
"fnr"	"amtB"	0.21
"fnr"	"ansB"	2.17
"fnr"	"arcA"	0.7
"fnr"	"argK"	0.97
"fnr"	"aspA"	0.09
"fnr"	"bcsB"	1.1
"fnr"	"bcsZ"	1.02
"fnr"	"caiB"	0.45
"fnr"	"caiD"	0.95
"fnr"	"caiE"	0.3
"fnr"	"caiF"	0.22
"fnr"	"caiT"	0.62
"fnr"	"ccmA"	0.86
"fnr"	"ccmB"	0.53
"fnr"	"ccmC"	0.73
"fnr"	"ccmD"	0.64
"fnr"	"ccmE"	0.64
"fnr"	"ccmF"	0.75
"fnr"	"ccmG"	0.84
"fnr"	"ccmH"	0.66
"fnr"	"cheB"	1.03
"fnr"	"cheR"	1.02
"fnr"	"cheY"	1.13
"fnr"	"cheZ"	1.08
"fnr"	"citC"	-0.71
"fnr"	"citE"	-0.78
"fnr"	"citF"	-0.2
"fnr"	"citG"	-0.36
"fnr"	"citX"	-0.27
"fnr"	"cyoA"	-1.52
"fnr"	"cyoB"	-1.63
"fnr"	"cyoC"	-1.78
"fnr"	"cyoD"	-1.33
"fnr"	"cyoE"	-1.45
"fnr"	"dcuA"	0.98
"fnr"	"dcuB"	0.41
"fnr"	"dcuC"	2.18
"fnr"	"dcuR"	0.31
"fnr"	"dcuS"	1.04
"fnr"	"dmsA"	0.48
"fnr"	"dmsB"	0.4
"fnr"	"dmsC"	0.59
"fnr"	"dmsD"	0.93
"fnr"	"dpiA"	-0.13
"fnr"	"dpiB"	-0.21
"fnr"	"dppA"	-0.8
"fnr"	"dppB"	-0.1
"fnr"	"dppC"	-0.5
"fnr"	"dppD"	-0.06
"fnr"	"dppF"	-0.64
"fnr"	"emrK"	0.35
"fnr"	"emrY"	0.34
"fnr"	"fdhF"	0.68
"fnr"	"fdnG"	1.01
"fnr"	"fdnH"	1.01
"fnr"	"fdnI"	1.14
"fnr"	"feoC"	0.54
"fnr"	"fes"	0.1
"fnr"	"fhlA"	0.03
"fnr"	"fixA"	0.04
"fnr"	"fixB"	0.03
"fnr"	"fixX"	0.16
"fnr"	"fnr"	0.7
"fnr"	"focA"	1.39
"fnr"	"focB"	-0.28
"fnr"	"frdA"	1.12
"fnr"	"frdB"	1.43
"fnr"	"frdC"	0.93
"fnr"	"frdD"	0.68
"fnr"	"fumA"	-0.53
"fnr"	"fumC"	-0.11
"fnr"	"gadA"	-0.25
"fnr"	"gadW"	-0.86
"fnr"	"gadX"	-0.22
"fnr"	"garD"	0.42
"fnr"	"garK"	0.77
"fnr"	"garL"	0.25
"fnr"	"garR"	0.39
"fnr"	"gcvH"	0.66
"fnr"	"gcvT"	0.05
"fnr"	"gdhA"	0.38
"fnr"	"glnD"	0.2
"fnr"	"glnK"	0.19
"fnr"	"glpA"	0.55
"fnr"	"glpB"	0.74
"fnr"	"glpC"	0.28
"fnr"	"glpQ"	0.2
"fnr"	"glpT"	0.76
"fnr"	"gltB"	-0.5
"fnr"	"gltD"	-0.33
"fnr"	"gltF"	-0.06
"fnr"	"gnd"	-1.41
"fnr"	"grcA"	2.02
"fnr"	"hcp"	0.88
"fnr"	"hcr"	0.74
"fnr"	"hemA"	-0.3
"fnr"	"hlyE"	0.36
"fnr"	"hyfA"	-0.32
"fnr"	"hyfB"	-0.41
"fnr"	"hyfC"	-0.47
"fnr"	"hyfD"	-0.48
"fnr"	"hyfE"	-0.43
"fnr"	"hyfF"	-0.47
"fnr"	"hyfG"	-0.43
"fnr"	"hyfH"	-0.2
"fnr"	"hyfI"	-0.18
"fnr"	"hyfJ"	-0.18
"fnr"	"hyfR"	-0.48
"fnr"	"hypB"	2.16
"fnr"	"hypC"	1.64
"fnr"	"hypD"	1.51
"fnr"	"hypE"	0.1
"fnr"	"iraM"	0.01
"fnr"	"katG"	0.64
"fnr"	"lpd"	0.03
"fnr"	"malP"	0.5
"fnr"	"malQ"	0.58
"fnr"	"mltA"	1.02
"fnr"	"moaA"	1.18
"fnr"	"moaB"	1.22
"fnr"	"moaC"	1.22
"fnr"	"moaD"	1.23
"fnr"	"moaE"	1.13
"fnr"	"moeA"	-0.11
"fnr"	"msrB"	-0.51
"fnr"	"nac"	-0.06
"fnr"	"napA"	0.98
"fnr"	"napB"	0.27
"fnr"	"napC"	0.91
"fnr"	"napD"	1.07
"fnr"	"napF"	0.81
"fnr"	"napG"	0.59
"fnr"	"napH"	0.59
"fnr"	"narG"	0.53
"fnr"	"narH"	0.76
"fnr"	"narI"	0.8
"fnr"	"narJ"	0.52
"fnr"	"narK"	1.35
"fnr"	"narL"	-1.42
"fnr"	"narX"	-0.0
"fnr"	"nikA"	1.36
"fnr"	"nikB"	0.98
"fnr"	"nikC"	1.06
"fnr"	"nikD"	1.03
"fnr"	"nikE"	0.73
"fnr"	"nikR"	0.7
"fnr"	"nirB"	1.27
"fnr"	"nirC"	0.66
"fnr"	"nirD"	1.24
"fnr"	"norW"	-0.2
"fnr"	"nrdD"	0.68
"fnr"	"nrdG"	0.6
"fnr"	"nrfA"	1.28
"fnr"	"nrfB"	1.44
"fnr"	"nrfC"	0.37
"fnr"	"nrfD"	0.25
"fnr"	"nrfF"	0.13
"fnr"	"nuoA"	-0.93
"fnr"	"nuoB"	-1.01
"fnr"	"nuoC"	-1.28
"fnr"	"nuoE"	-1.05
"fnr"	"nuoF"	-0.25
"fnr"	"nuoH"	-0.9
"fnr"	"nuoI"	-1.17
"fnr"	"nuoJ"	-1.31
"fnr"	"nuoK"	-1.23
"fnr"	"nuoL"	-1.25
"fnr"	"nuoN"	-1.04
"fnr"	"ompW"	1.1
"fnr"	"ompX"	-1.74
"fnr"	"pepT"	1.09
"fnr"	"pflB"	0.19
"fnr"	"pheM"	-0.81
"fnr"	"phoU"	1.09
"fnr"	"pitA"	1.19
"fnr"	"prfA"	-0.69
"fnr"	"prmC"	-0.4
"fnr"	"pstA"	0.42
"fnr"	"pstB"	0.67
"fnr"	"pstC"	0.04
"fnr"	"purN"	-0.48
"fnr"	"puuA"	-0.44
"fnr"	"puuP"	-0.83
"fnr"	"pykA"	1.22
"fnr"	"ravA"	1.14
"fnr"	"rimM"	-1.75
"fnr"	"rnpB"	0.22
"fnr"	"rplB"	0.47
"fnr"	"rplC"	0.8
"fnr"	"rplD"	0.47
"fnr"	"rplM"	-1.59
"fnr"	"rplP"	0.66
"fnr"	"rplS"	-1.66
"fnr"	"rplV"	0.59
"fnr"	"rplW"	0.65
"fnr"	"rpmC"	0.49
"fnr"	"rpsC"	0.55
"fnr"	"rpsI"	-1.3
"fnr"	"rpsJ"	0.6
"fnr"	"rpsP"	-1.71
"fnr"	"rpsQ"	0.73
"fnr"	"rpsS"	0.55
"fnr"	"scpA"	1.05
"fnr"	"scpB"	0.99
"fnr"	"scpC"	1.03
"fnr"	"sdhA"	-0.22
"fnr"	"sdhB"	-0.37
"fnr"	"sdhC"	-0.5
"fnr"	"sdhD"	-0.25
"fnr"	"sodA"	-1.04
"fnr"	"soxR"	-0.54
"fnr"	"soxS"	-0.6
"fnr"	"ssuB"	0.12
"fnr"	"sucA"	-0.13
"fnr"	"sucB"	-0.27
"fnr"	"sucC"	-0.05
"fnr"	"sucD"	-0.29
"fnr"	"tap"	1.07
"fnr"	"tar"	1.27
"fnr"	"tdcA"	0.57
"fnr"	"tdcB"	0.68
"fnr"	"tdcC"	0.78
"fnr"	"tdcD"	0.73
"fnr"	"tdcE"	0.68
"fnr"	"tdcF"	0.59
"fnr"	"thrA"	0.56
"fnr"	"tpx"	-0.69
"fnr"	"trmD"	-1.81
"fnr"	"ubiA"	-0.27
"fnr"	"ubiC"	-0.39
"fnr"	"ung"	1.19
"fnr"	"upp"	0.09
"fnr"	"uraA"	1.07
"fnr"	"uxaA"	0.22
"fnr"	"uxaC"	0.21
"fnr"	"viaA"	1.13
"fnr"	"xdhA"	0.69
"fnr"	"xdhB"	1.02
"fnr"	"xdhC"	1.02
"fnr"	"ybdN"	1.13
"fnr"	"ychO"	-1.22
"fnr"	"ydeJ"	0.97
"fnr"	"ydfO"	0.72
"fnr"	"ydfZ"	1.1
"fnr"	"ydhT"	1.33
"fnr"	"ydhU"	0.68
"fnr"	"ydhV"	0.45
"fnr"	"ydhW"	0.61
"fnr"	"ydhX"	1.07
"fnr"	"ydhY"	0.75
"fnr"	"yeiL"	-0.07
"fnr"	"yfcZ"	1.02
"fnr"	"yffS"	1.13
"fnr"	"ygbA"	-0.33
"fnr"	"yibN"	1.29
"fnr"	"ynfE"	0.46
"fnr"	"ynfG"	0.6
"fnr"	"ynfH"	0.74
"fnr"	"ynfK"	1.36
"fnr"	"ysgA"	-1.25
"fnr"	"ytfE"	-1.04
"fnr"	"zwf"	-0.46
"frmR"	"frmA"	-2.05
"frmR"	"frmB"	-1.75
"frmR"	"frmR"	-2.11
"fur"	"amtB"	0.44
"fur"	"cirA"	-1.9
"fur"	"cyoA"	-0.3
"fur"	"cyoB"	-0.11
"fur"	"cyoC"	-0.12
"fur"	"cyoD"	-0.32
"fur"	"cyoE"	-0.2
"fur"	"entA"	-1.8
"fur"	"entB"	-2.02
"fur"	"entC"	-2.08
"fur"	"entD"	-1.6
"fur"	"entE"	-2.58
"fur"	"entF"	-1.99
"fur"	"entH"	-1.98
"fur"	"entS"	4.48
"fur"	"exbB"	-1.19
"fur"	"exbD"	-1.67
"fur"	"fecA"	-1.04
"fur"	"fecB"	-0.98
"fur"	"fecC"	-0.61
"fur"	"fecD"	-0.64
"fur"	"fecE"	-0.82
"fur"	"fecI"	-1.2
"fur"	"fecR"	-1.38
"fur"	"feoA"	-0.66
"fur"	"feoB"	-0.22
"fur"	"feoC"	-0.58
"fur"	"fepA"	-2.04
"fur"	"fepB"	-0.73
"fur"	"fepC"	-1.56
"fur"	"fepD"	-1.57
"fur"	"fepE"	-0.64
"fur"	"fepG"	-1.47
"fur"	"fes"	-2.09
"fur"	"fhuA"	-1.63
"fur"	"fhuB"	-1.36
"fur"	"fhuC"	-1.61
"fur"	"fhuD"	-1.42
"fur"	"fhuE"	-0.98
"fur"	"fhuF"	-1.85
"fur"	"fiu"	-1.96
"fur"	"flhC"	-0.47
"fur"	"flhD"	-0.52
"fur"	"fnr"	-0.85
"fur"	"ftnA"	2.14
"fur"	"fumC"	-0.02
"fur"	"fur"	-0.08
"fur"	"garK"	-0.59
"fur"	"garL"	-0.08
"fur"	"garR"	-0.26
"fur"	"gdhA"	0.55
"fur"	"glnD"	-0.99
"fur"	"glnK"	0.3
"fur"	"gltB"	-0.31
"fur"	"gltD"	-0.38
"fur"	"glyU"	0.25
"fur"	"gnd"	-0.52
"fur"	"gpmA"	-1.92
"fur"	"grcA"	-0.06
"fur"	"gspE"	-0.28
"fur"	"gspF"	-0.28
"fur"	"gspG"	-0.23
"fur"	"gspH"	-0.64
"fur"	"gspJ"	-0.29
