1809	rraA
1811	hslU
1619	hslV
1483	ftsN
754	priA
880	rpmE
1812	yiiX
1831	yijE
1832	yijF
1835	ptsA
1836	frwC
1837	frwB
1840	frwD
1842	yijP
1362	yijD
1011	trmA
-1	b3975
928	secE
660	nusG
863	rplK
855	rplA
862	rplJ
864	rplL
885	rpoB
886	rpoC
1393	yjaZ
1677	rsd
1843	nfi
1844	yjaG
1845	yjaH
1846	zraP
7	zraS
1186	yjaA
1187	yjaB
23	aceK
1188	arpA
1847	yjbB
1848	pepE
1849	rluF
1850	pagB
1851	yjbE
1852	yjbF
1853	yjbG
1854	yjbH
1189	psiE
552	malM
1855	yjbI
1447	dinF
1856	yjbJ
1858	yjbL
1859	yjbM
1860	dusA
1861	pspG
1448	qor
230	dnaB
1863	yjbQ
1864	yjbR
1050	uvrA
965	ssb
1865	yjcB
1866	yjcC
1867	yjcD
1868	yjcE
1869	yjcF
1871	yjcH
1875	nrfE
1876	nrfF
1877	nrfG
1878	yjcO
1879	sdsP
1880	sdsQ
2763	sdsR
1882	yjcS
717	phnP
716	phnO
714	phnM
713	phnL
712	phnK
711	phnJ
710	phnI
709	phnH
708	phnG
4469	phnE_2
1256	phnE_1
706	phnD
705	phnC
704	yjdN
703	yjdM
1190	yjdA
4470	yjcZ
1562	basS
1561	eptA
4471	yjdF
4473	dcuS
4474	yjdI
4475	yjdJ
4476	yjdK
2070	cutA
4477	fxsA
4478	yjeH
593	groS
592	groL
4479	yjeI
4480	yjeJ
4481	epmB
2004	efp
1564	sugE
4482	blc
36	ampC
1191	epmA
2309	yjeM
4483	yjeN
4484	yjeO
4485	yjeP
4487	orn
4488	queG
1694	yjeF
1693	tsaE
1254	mutL
588	miaA
431	hfq
430	hflX
429	hflK
428	hflC
4489	yjeT
1234	rnr
4490	rlmB
4491	yjfI
4493	yjfK
4494	yjfL
4495	yjfM
1746	yjfC
4496	yjfN
4497	bsmA
4498	yjfP
4505	yjfY
896	rpsF
755	priB
908	rpsR
861	rplI
4506	yjfZ
4508	ytfB
4509	fklB
4511	ytfF
4512	ytfG
4514	ytfI
4515	ytfJ
4516	ytfK
4517	ytfL
4518	tamA
4519	tamB
4520	ytfP
1193	yzfA
1225	chpS
2001	chpB
1376	yjgA
732	pmbA
2568	cybC
4521	ridA
1252	pyrL
4522	yjgG
4523	yjgH
4524	bdcA
4527	tabA
4528	yjgL
4529	rraB
4530	yjgM
4531	yjgN
1379	holC
4534	yjgR
1400	yjgB
2233	intB
4540	yjgW
4541	yjgX_2
4542	yjgX_1
4543	yjgZ
4544	insG
2319	yjhB
4545	yjhC
4546	yjhD
4547	yjhE
4548	insN-2
4550	insO-2
4551	yjhV
4552	insA-7
2320	yjhF
4554	yjhG
4555	yjhH
2321	sgcA
4559	sgcQ
2322	sgcC
2323	sgcX
4560	yjhP
4561	yjhQ
4562	yjhR
4563	nanS
4564	nanM
303	fimB
306	fimE
302	fimA
1899	fimI
304	fimC
305	fimD
307	fimF
308	fimG
309	fimH
4566	yjiC
4567	iraD
4569	iadA
4570	yjiG
4571	yjiH
4572	kptA
4573	yjiJ
4574	yjiK
4575	yjiL
4576	yjiM
4577	yjiN
2325	mdtM
4578	yjiP
4581	yjiS
4582	yjiT
1353	yjiU
1353	mcrD
568	mcrC
567	mcrB
4583	symE
453	hsdS
451	hsdM
452	hsdR
605	mrr
18	yjiA
4584	yjiX
4585	yjiY
1023	tsr
2327	mdoB
1194	yjjA
231	dnaC
238	dnaT
1195	yjjB
4588	yjjP
4592	rsmC
1380	holD
841	rimI
2018	prfC
1358	osmY
4593	yjjU
4594	yjjV
4595	yjjW
2066	yjjI
940	ytjB
1269	radA
2219	yjjK
1196	creA
721	creC
141	creD
4596	yjjY
2187	yjtD
2296	yfjD
4152	ygcU
4215	ygfQ
4230	yggP
4324	yhaM
4386	yhdP
4441	rtcA
1424	yigE
