EG10713	0.6705	0.5104	0.6635
EG10714	1.0403	0.7199	0.7569
EG10715	0.4164	1.0589	0.4665
EG10716	1.001	1.293	0.8157
EG10717	0.7751	1.0638	1.4212
EG10718	0.3548	0.3781	0.5204
EG10719	0.3573	0.6058	0.7643
EG10720	0.3983	0.9164	0.7303
EG10721	2.7744	3.2254	3.7982
EG10722	1.0635	0.8693	0.4875
EG10723	2.7087	2.2962	2.6488
EG10724	9.5553	8.9206	11.3259
EG10725	7.7665	6.7525	7.1402
EG10727	17.9328	13.4436	11.7428
EG10728	26.8342	14.0596	16.6903
EG10729	1.646	0.832	0.5832
EG10730	13.2055	11.3035	11.5174
EG10731	167.2295	117.2326	119.2283
EG10732	69.0044	52.0931	46.9366
EG10733	9.5634	7.4572	8.0545
EG10734	65.9184	42.5862	54.6333
EG10735	50.1743	45.7347	58.658
EG10736	17.2025	11.9189	10.6547
EG10737	0.817	0.7915	0.6658
EG10738	43.9544	50.5779	44.3479
EG10739	70.0332	59.7966	55.4742
EG10740	63.4147	72.1135	76.2311
EG10741	78.1432	59.7416	65.2259
EG10742	239.4741	229.416	238.0192
EG10743	421.5646	544.3207	537.1921
EG10744	842.4039	568.7965	687.9948
EG10745	636.0387	404.6379	532.1805
EG10746	68.0083	41.6913	44.7023
EG10747	9.768	8.0936	9.3476
EG10748	18.1164	22.8137	20.7814
EG10749	62.2803	74.1496	70.5486
EG10750	32.6756	26.1296	26.999
EG10751	90.8787	53.5535	46.2852
EG10752	306.1208	223.0044	220.3101
EG10753	4.065	3.5776	3.4058
EG10754	90.0379	50.0671	45.4987
EG10755	1130.903	1234.2606	1153.7524
EG10756	459.9971	432.8491	519.0096
EG10757	106.8321	107.2045	99.2553
EG10758	916.5042	850.3401	736.028
EG10759	140.8869	153.7257	152.3563
EG10760	190.9078	199.0301	185.8806
EG10761	42.2181	48.9796	50.9792
EG10762	336.1281	335.0678	309.4915
EG10763	13.3345	17.6963	18.5398
EG10764	1335.6171	2540.5927	2306.7791
EG10765	27.1951	21.424	27.4681
EG10766	1609.1774	2379.3802	2268.6858
EG10767	127.1014	107.6636	126.5085
EG10768	127.6677	121.1976	144.9244
EG10769	37.6003	46.4605	46.4925
EG10770	191.0668	248.5892	266.472
EG10771	88.2009	61.0133	52.9842
EG10772	30.8682	30.2832	37.3266
EG10773	115.5297	68.239	61.8946
EG10774	479.5907	652.9965	591.0942
EG10775	136.1732	97.8857	110.8076
EG10776	66.3106	56.6356	41.7928
EG10777	32.5807	16.5956	16.9699
EG10778	20.3629	12.101	10.6918
EG10779	19.7445	11.8729	6.9352
EG10780	53.0216	50.2052	46.335
EG10781	136.88	136.308	130.5718
EG10782	21.7137	17.3795	26.5069
EG10783	69.5201	58.6011	73.5593
EG10784	26.687	18.3802	27.9696
EG10785	31.5214	45.1185	45.7936
EG10786	26.5515	23.3662	22.7345
EG10787	618.609	770.7329	917.8194
EG10788	3859.8297	2606.5438	2665.2002
EG10789	1456.8513	1161.8791	1226.9676
EG10790	604.8813	711.5021	783.7207
EG10791	320.7124	356.2867	352.7739
EG10792	103.46	132.5549	140.9044
EG10793	132.6246	186.8442	195.7421
EG10794	153.6369	248.1046	220.5966
EG10795	147.4877	169.2715	165.4647
EG10796	124.1873	167.8893	153.4423
EG10797	141.6426	161.1202	168.4783
EG10798	174.6643	262.1102	263.336
EG10799	222.9368	247.3759	207.3055
EG10800	172.7296	186.1797	178.1809
EG10801	10.4693	10.5861	13.5197
EG10802	39.4146	33.4299	42.8724
EG10803	171.8872	152.4698	149.1386
EG10804	464.6211	450.0215	386.5048
EG10805	1370.0982	1488.5283	1514.4785
EG10806	255.8105	308.1782	311.6281
EG10807	62.9408	117.3193	92.2854
EG10808	5.1795	8.0971	8.0578
EG10809	53.9667	85.7162	82.5299
EG10810	281.0257	319.3028	276.2279
EG10811	1057.7061	1203.5462	1570.3379
EG10812	32.671	44.4696	44.0464
EG10813	2.7382	3.4486	1.4504
EG10814	14.9542	19.5437	15.5801
EG10815	197.2044	145.3636	98.5283
EG10816	18.7761	26.1485	23.0782
EG10817	72.5149	57.3525	30.8656
EG10818	26.7352	29.8375	30.7922
EG10819	11.5682	11.6497	12.1867
EG10820	42.0258	24.8746	23.8837
EG10821	360.2235	304.9539	283.4211
EG10822	28.7785	25.5289	22.8359
EG10823	184.2378	176.6972	213.951
EG10824	27.5589	29.4062	28.0024
EG10825	29.5207	24.7748	26.9535
EG10826	17.9938	29.7352	24.236
EG10827	3.6901	2.7023	1.9534
EG10828	34.2686	38.3804	29.1293
EG10829	35.0282	38.7179	37.4033
EG10830	37.2639	49.0217	56.6123
EG10831	18.6888	18.7005	18.1937
EG10832	44.7845	52.1249	43.3795
EG10833	33.8637	41.9691	38.667
EG10834	175.4659	221.5205	233.9398
EG10835	81.6603	57.8029	58.4984
EG10836	184.526	99.9092	84.9353
EG10837	25.2286	26.8314	23.5891
EG10838	224.4534	187.5913	198.4169
EG10839	35.0823	49.0352	42.3157
EG10840	87.6218	93.8742	84.7902
EG10841	776.2026	506.9956	564.7434
EG10842	4.0947	3.277	3.0103
EG10843	3.0699	1.8807	2.5752
EG10844	308.9811	288.4395	306.0496
EG10845	503.7654	552.1992	508.683
EG10846	2.6873	2.4706	2.5176
EG10847	2.9259	2.6013	2.5224
EG10848	3.2435	2.9939	2.8634
EG10849	5.5784	2.8903	3.3878
EG10850	62.2174	62.7331	52.0093
EG10851	130.8654	75.4687	79.9019
EG10852	26.1956	23.9999	26.0865
EG10853	41.8455	28.8796	23.1512
EG10854	160.5857	153.4912	145.3089
EG10855	196.0764	196.186	196.4461
EG10856	100.1095	79.6575	70.971
EG10857	170.4572	186.534	149.1231
EG10858	27.8712	34.1739	38.8452
EG10859	202.479	195.2655	205.6006
EG10860	46.507	42.5528	42.767
EG10861	54.1802	74.4423	69.2181
EG10862	357.9259	603.2179	526.804
EG10863	58.633	75.827	63.5118
EG10864	1478.3523	3212.2579	3158.6293
EG10865	1790.3269	3042.3355	2711.216
EG10866	2158.172	4000.7274	3383.7746
EG10867	1249.2126	2293.5554	2336.7555
EG10868	2161.2709	4079.144	4119.9455
EG10869	1924.8677	3018.6488	2743.1047
EG10870	652.6218	1628.1595	1736.8195
EG10871	2986.6829	5357.7739	5714.8677
EG10872	1678.1261	3073.2769	2947.4424
EG10873	2193.7053	4090.6899	4589.7273
EG10874	2569.8618	4077.9053	3326.065
EG10875	2703.1857	4143.5885	3833.3035
EG10876	2136.3933	2439.3527	2519.7259
EG10877	1656.5558	3215.0877	3177.6699
EG10878	1850.3774	2859.2345	2708.1941
EG10879	1596.0163	2514.9878	2782.0881
EG10880	933.5971	1289.0632	1228.1505
EG10881	1787.945	3108.3955	3232.9271
EG10882	2959.1798	4533.6709	3790.8676
EG10883	3771.2078	4858.4688	3632.7736
EG10884	1721.1635	3304.7113	3157.7204
EG10885	1273.8827	1546.9112	1298.4604
EG10886	3286.6634	4822.8289	4524.5113
EG10887	1717.336	3091.6569	3254.3555
EG10888	1425.8258	1879.0054	1810.0709
EG10889	1798.8695	3155.6752	2251.0144
EG10890	2351.4747	4070.6372	4521.3281
EG10891	1441.7503	2543.5998	1914.9844
EG10892	934.2209	1690.1975	1794.4673
EG10893	2506.9129	3897.4909	3952.1692
EG10894	515.4925	527.6035	539.9152
EG10895	433.7622	522.8335	587.1084
EG10896	243.7071	235.388	248.8455
EG10897	111.2835	144.1198	161.1281
EG10898	286.3267	208.7471	217.4568
EG10899	472.8839	559.8631	525.9226
EG10900	1607.4558	2348.1363	2411.3051
EG10901	1955.8626	2751.749	2276.2086
EG10902	1964.4884	3412.8322	2978.6892
EG10903	4726.8313	5620.8256	5083.8444
EG10904	1659.7747	2534.6657	2560.3997
EG10905	2674.0914	4464.9698	3681.6173
EG10906	2759.0038	4043.4852	3536.2613
EG10907	2295.29	2785.0929	2375.0772
EG10908	1104.5698	2519.8016	2495.0338
EG10909	3347.7743	5612.1651	4144.5179
EG10910	2076.7295	3345.0292	3773.0765
EG10911	2241.0153	4395.2009	4414.3764
EG10912	5167.8089	6678.6461	5284.2772
EG10913	5146.1811	6801.9032	5556.7928
EG10914	1680.8174	2797.5263	2239.3946
EG10915	1290.2179	2216.6195	2429.9905
EG10916	2003.1504	3664.9596	3441.124
EG10917	2383.8896	3894.0918	3865.9124
EG10918	2616.6415	3635.2101	2982.2125
EG10919	1587.9087	3025.4263	2186.1328
EG10920	2035.2446	4280.9285	3184.2889
EG10921	99.7028	69.6139	70.9211
EG10922	71.521	66.9029	59.4151
EG10925	73.5469	85.4186	91.197
EG10926	41.6503	26.9945	27.3853
EG10927	17.7708	15.2969	15.6848
EG10928	23.4582	17.0897	15.3331
EG10929	35.6495	83.1629	34.929
EG10930	15.5577	15.7696	15.7232
EG10931	113.5532	237.7342	283.3688
EG10932	122.2672	260.7488	286.1918
EG10933	201.3364	455.9099	453.8303
EG10934	121.8302	232.7972	260.3184
EG10935	43.3792	24.1521	21.6781
EG10936	103.111	127.9926	132.7503
EG10937	380.2913	432.6467	483.004
EG10938	164.7247	187.081	191.1519
EG10939	556.5696	586.3947	584.8121
EG10940	123.0796	122.0642	125.9884
EG10941	37.0811	36.1609	37.0525
EG10942	42.477	42.9573	46.0131
EG10943	126.3183	108.5265	128.36
EG10944	1349.0507	916.2976	1068.2137
EG10945	54.6721	64.1867	65.5884
EG10946	951.1612	944.8821	1213.5368
EG10947	314.394	315.7968	324.2831
EG10948	117.2774	116.8092	121.5188
EG10949	87.4727	40.6063	36.4266
EG10950	30.6117	24.3864	24.5003
EG10951	30.2295	20.3756	22.6287
EG10952	751.7605	435.8703	331.2417
EG10953	3089.8856	2090.5446	2397.5309
EG10954	30.645	41.1368	52.8018
EG10955	96.2666	64.0639	38.0321
EG10956	110.6257	42.8836	49.2676
EG10957	6.501	5.5109	7.0855
EG10958	57.3801	37.3989	47.2338
EG10959	165.7119	185.447	193.9429
EG10960	42.1769	44.8358	49.7156
EG10961	26.1819	25.8964	24.3339
EG10962	258.4719	280.6611	231.7359
EG10963	243.719	292.357	246.0183
EG10964	1.7184	1.1487	1.0502
EG10965	296.4819	246.7518	225.8098
EG10966	158.1711	176.3396	175.4384
EG10967	51.1492	64.0374	63.5034
EG10968	52.1325	49.7766	53.7082
EG10969	7.0063	4.1184	5.0679
EG10970	4.2663	4.33	7.1186
EG10971	14.7272	12.3435	15.3566
EG10972	12.5956	5.7963	5.3031
EG10973	12.3609	12.8848	17.3406
EG10974	43.3524	33.1553	23.2334
EG10975	59.6665	83.0329	74.1782
EG10976	119.3419	119.3679	115.4279
EG10977	279.2328	384.2977	420.1527
EG10978	144.1669	195.2425	220.3686
EG10979	276.2139	347.9716	397.0354
EG10980	306.7626	575.1778	760.0477
EG10981	397.6205	502.0655	647.7454
EG10982	517.4634	586.3165	745.9864
EG10983	88.6394	225.567	149.5186
EG10984	64.3118	48.3799	46.6714
EG10985	223.4918	235.5482	252.6065
EG10986	44.0847	30.3119	31.6658
EG10987	426.6476	308.3113	401.6639
EG10988	775.6546	538.1723	648.5455
EG10989	0.4024	0.7407	0.5247
EG10990	0.5344	0.4068	0.4354
EG10991	5.0496	5.4692	4.8315
EG10992	0	0	0
EG10993	30.5684	26.332	24.9999
EG10994	55.274	44.6048	31.0912
EG10995	29.58	26.8714	26.3934
EG10996	101.5021	130.1725	134.0063
EG10997	53.3723	45.7801	43.7408
EG10998	706.0613	480.8678	679.1297
EG10999	560.283	466.369	599.2772
EG11000	461.194	436.0813	607.9973
EG11001	755.2288	624.9543	574.5811
EG11002	139.0748	129.21	121.5422
EG11003	848.1836	1052.6974	1025.5785
EG11004	23.5045	16.3768	16.3897
EG11005	4.3764	2.3009	20.1367
EG11006	2.6039	1.3787	1.7765
EG11007	64.2915	59.4229	59.2739
EG11008	365.3026	374.2902	359.9335
EG11009	428.2006	329.447	313.5947
EG11010	110.5799	117.5892	97.7532
EG11011	82.7965	94.6346	83.5482
EG11012	300.5108	247.0021	216.4011
EG11013	136.603	138.4987	134.879
EG11014	44.7973	47.5978	57.9748
EG11015	712.047	627.3404	599.5667
EG11016	0	0	0
EG11017	17.447	9.7664	7.4895
EG11018	52.4089	47.606	55.73
EG11019	44.1259	38.4955	31.7314
EG11020	18.6602	11.8009	7.603
EG11021	32.5821	33.5573	33.125
EG11022	47.7055	63.9392	62.9269
EG11023	2038.7215	2246.0988	1721.5993
EG11024	670.2376	278.2115	334.9372
EG11025	694.0891	241.6616	264.6483
EG11026	396.3315	136.8421	149.7015
EG11027	306.6516	132.1878	142.8675
EG11028	406.6867	157.9553	156.1283
EG11029	76.9605	98.181	79.0993
EG11030	189.9497	154.8098	148.2317
EG11031	780.9293	1004.8331	947.8413
EG11032	273.427	277.3641	290.3269
EG11033	682.8253	932.0852	904.5042
EG11034	393.7505	472.4107	565.2497
EG11035	129.5429	223.5774	186.4236
EG11036	3797.249	4701.0186	5031.2711
EG11037	2300.3136	3263.4841	3746.8317
EG11038	22.6721	16.4933	14.5684
EG11039	727.8525	212.6981	194.057
EG11040	253.9381	164.5519	168.2484
EG11041	13.4062	16.8844	12.3982
EG11042	63.8113	51.6357	54.0761
EG11043	261.8114	203.7987	199.6787
EG11044	22.407	33.7179	33.7094
EG11045	118.8155	101.3205	110.6824
EG11046	7.0638	6.0189	7.4207
EG11047	55.3749	28.9083	32.7328
EG11048	27.8727	17.8425	15.2955
EG11049	11.881	8.1784	7.6435
EG11050	32.708	32.1796	32.9858
EG11051	68.6686	65.597	71.6402
EG11052	9.9055	11.7642	13.2347
EG11053	8.1872	5.9904	6.0651
EG11054	47.668	47.3116	62.049
EG11055	1.3763	1.3738	1.4444
EG11056	7.5038	3.7502	4.5618
EG11057	5.3981	5.8398	6.2318
EG11058	85.1027	56.928	55.7384
EG11059	52.4694	54.226	65.1071
EG11060	70.1789	35.1906	37.4984
EG11061	36.0602	33.6902	37.675
EG11062	42.6458	34.0733	35.2238
EG11063	61.6382	53.5439	53.4875
EG11064	39.0971	41.2961	48.3451
EG11065	3.1229	2.4456	2.8417
EG11066	24.6811	16.7748	18.1895
EG11067	181.7899	218.8018	239.6534
EG11068	13.1572	17.6433	15.8211
EG11069	134.213	80.6436	87.5708
EG11070	120.8543	98.8569	85.3608
EG11071	66.5589	47.5863	40.0265
EG11072	107.6555	99.5705	97.4975
EG11073	59.1854	58.609	59.753
EG11074	5.4267	4.704	4.3291
EG11075	7.012	2.8179	2.5607
EG11076	8.4483	4.8364	6.05
EG11078	30.9469	25.0518	19.5425
EG11079	185.0034	171.2646	170.0765
EG11080	125.6205	137.9713	141.5759
EG11081	68.5806	87.8052	92.1177
EG11082	11.2328	14.0831	13.9995
EG11083	19.8099	32.2004	31.5973
EG11084	228.0386	169.1623	113.5758
EG11085	109.9912	101.9349	91.3307
EG11086	73.9219	66.4144	59.2288
EG11087	249.261	242.2691	212.0643
EG11088	124.8697	126.3334	104.0094
EG11089	168.9552	124.7616	105.2953
EG11090	215.9097	185.1871	186.031
EG11091	32.5969	31.6975	34.3538
EG11092	211.6819	95.4357	71.006
EG11093	514.4529	360.3596	264.1397
EG11094	24.3118	21.3927	18.4549
EG11095	21.6853	18.4298	21.0572
EG11096	646.5759	636.297	581.169
EG11097	105.7599	84.4718	67.0705
EG11098	304.1612	229.5907	215.1656
EG11099	5.1236	4.8604	5.0451
EG11100	406.2665	458.5979	460.3907
EG11101	4.4085	4.9955	5.1
EG11102	36.3681	45.6127	41.6698
EG11103	1.9102	1.2145	1.3621
EG11104	61.3169	75.4984	91.0722
EG11105	416.2036	336.5457	343.7724
EG11108	50.0862	26.1998	21.6149
EG11109	18.606	11.4938	10.8603
EG11110	106.5497	107.5641	88.5752
EG11111	710.0579	475.5781	421.2379
EG11112	35.1606	37.0234	41.0127
EG11113	361.4947	332.3559	377.4849
EG11116	104.5689	96.3002	69.0998
EG11117	69.2423	48.9411	39.2999
EG11118	52.6655	57.8101	48.9468
EG11119	2053.0884	2757.7298	2153.7465
EG11120	2.0053	2.3677	1.7362
EG11121	58.9059	61.3803	42.4455
EG11122	39.6063	50.1665	46.1313
EG11123	38.4979	46.744	36.6279
EG11124	3.9029	3.4374	2.4094
EG11125	15.8004	9.9643	5.7698
EG11126	19.9117	8.9876	4.7325
EG11127	28.97	12.406	7.6981
EG11128	84.3561	79.1493	65.3511
EG11129	10.1965	4.5034	4.1545
EG11130	219.4547	179.2852	164.8175
EG11131	88.4319	75.8853	73.6662
EG11132	66.2404	44.2456	41.9424
EG11133	80.6121	80.695	63.6373
EG11134	137.4567	107.2375	120.9934
EG11135	70.8652	64.7767	57.7954
EG11136	4.3865	2.6712	3.166
EG11137	237.4303	190.0057	191.984
EG11138	212.3741	170.1099	148.0475
EG11139	111.999	47.7662	52.1064
EG11140	186.5764	152.6725	112.0613
EG11141	5.1695	4.1338	3.9786
EG11142	1.9688	2.4275	1.8049
EG11143	96.0613	86.1781	94.6766
EG11144	59.526	67.1598	59.7978
EG11145	13.1823	12.8211	10.8265
EG11146	6.3192	5.6256	4.8363
EG11147	99.0715	55.0658	55.7193
EG11149	198.3648	138.0625	143.3747
EG11150	1.3452	0.5331	0.7474
EG11151	683.9209	357.3023	481.5115
EG11152	42.7156	37.4417	29.836
EG11153	2423.8681	3016.0561	2239.1964
EG11154	13.2954	9.378	10.2641
EG11155	6.1126	6.6397	6.3396
EG11156	2.2779	3.3752	2.9482
EG11157	65.65	26.0957	24.3494
EG11158	35.5156	36.0745	30.3435
EG11159	27.3302	18.7645	21.2544
EG11160	156.7652	127.2563	94.8086
EG11161	20.9574	24.6617	23.1589
EG11162	34.2305	39.6227	35.5016
EG11163	122.7712	94.5355	86.8318
EG11164	213.0761	168.9305	153.3197
EG11165	96.5991	106.4185	118.4215
EG11166	13.7996	10.6325	10.7169
EG11167	54.3858	46.9187	53.23
EG11168	1.9059	1.6056	1.5531
EG11169	1.3718	1.2686	1.6768
EG11171	43.0786	48.4135	46.5224
EG11172	1.6712	1.709	1.4627
EG11173	0	0.339	0.2281
EG11174	0.4453	0.339	0.2074
EG11175	8.4382	5.1913	5.2701
EG11176	5.5132	5.5056	4.7692
EG11177	74.5342	101.8825	99.3824
EG11178	61.2862	96.0731	102.7174
EG11179	201.0297	260.0539	221.7993
EG11180	377.6852	105.7266	106.6116
EG11181	280.2044	177.4078	141.0127
EG11182	137.8989	63.0019	74.6617
EG11183	237.1737	251.5055	252.5347
EG11184	35.1307	21.1679	19.3412
EG11186	3.1058	1.7552	1.6872
EG11187	7.1719	3.9517	2.2281
EG11188	52.9369	32.1706	21.9278
EG11189	53.2166	45.188	43.3657
EG11190	23.1445	29.6677	31.0488
EG11191	120.0066	128.9557	129.5131
EG11192	109.9494	100.5024	96.6891
EG11193	6.8703	4.4817	4.4042
EG11194	96.3675	157.8718	172.0561
EG11195	117.5902	82.5818	78.0979
EG11196	54.7389	28.901	24.464
EG11197	199.0523	308.2448	305.2676
EG11198	141.8869	176.2042	177.8359
EG11199	331.7418	270.1899	220.1229
EG11201	89.3436	67.0629	70.5438
EG11202	69.8821	63.7193	66.8239
EG11203	79.4981	76.4659	80.0495
EG11204	43.4241	46.5493	49.1671
EG11205	74.3987	48.1702	47.1908
EG11206	3.7393	4.1947	3.3679
EG11207	7.9999	4.7821	2.7047
EG11208	7.4986	4.7371	3.3087
EG11209	47.6244	25.9195	30.4926
EG11210	141.2813	88.7033	91.313
EG11211	9.8138	13.1759	11.1457
EG11212	55.5272	35.8346	33.1053
EG11213	86.49	76.0632	70.48
EG11214	66.4133	70.5535	52.3157
EG11215	6.7023	5.5975	5.085
EG11217	86.2562	46.1847	45.2789
EG11218	32.4201	25.5725	30.4799
EG11219	59.5035	43.1301	32.5619
EG11221	240.4435	192.8863	203.1954
EG11222	8.1894	5.3467	7.4714
EG11223	45.2673	195.0027	108.983
EG11224	95.6029	133.6291	190.9792
EG11225	193.0557	147.3316	137.3826
EG11226	511.6135	290.2089	335.8353
EG11227	0.8678	0.9248	0.9496
EG11228	1.1101	2.0682	1.0786
EG11229	1.2711	3.0227	1.8833
EG11230	10.725	10.6723	8.0961
EG11231	6478.3547	8601.2074	6852.9854
EG11232	3687.6142	5655.7739	4661.2091
EG11233	34.9427	29.6631	29.0894
EG11234	9.3269	6.2913	6.9611
EG11235	21.205	30.681	31.0404
EG11236	9.8544	11.9337	9.8682
EG11237	5.6666	5.4355	5.2806
EG11238	57.829	53.3386	54.3544
EG11239	38.8481	33.8814	32.7849
EG11241	54.7217	34.0974	21.6086
EG11242	13.1547	17.842	13.5336
EG11244	117.0833	77.514	78.0818
EG11245	1.7211	0.8337	0.9244
EG11246	241.4229	134.1907	135.4082
EG11247	34.014	24.9114	19.7241
EG11249	60.504	37.8064	35.6494
EG11250	37.7869	8.1351	9.5309
EG11251	91.9015	105.6208	95.2659
EG11252	110.0167	85.1486	83.9747
EG11253	47.6426	35.2015	36.5075
EG11254	55.3885	109.0417	105.2726
EG11255	159.9408	262.4722	198.4066
EG11256	255.0978	90.1874	58.989
EG11257	3.6568	3.9035	3.4214
EG11258	88.6098	75.7759	61.7639
EG11259	81.1444	65.5405	76.7032
EG11260	7.6987	11.2349	8.8942
EG11261	59.4765	35.494	42.2488
EG11262	28.8996	29.7324	19.929
EG11263	12.5956	6.2757	6.6717
EG11265	263.9559	313.4691	279.6962
EG11266	3.4319	3.82	3.5404
EG11267	2.6517	1.7127	0.6303
EG11268	136.6387	139.5968	133.5955
EG11269	570.5081	635.9736	176.3007
EG11270	290.0813	439.6653	287.3943
EG11271	129.1053	170.8372	115.4709
EG11272	40.306	46.3701	59.5317
EG11273	150.2789	73.6367	49.5507
EG11274	774.2117	284.7286	153.277
EG11275	900.0153	1465.4279	718.4857
EG11276	13.0995	8.7859	28.3289
EG11277	1856.1385	2056.702	2107.8692
EG11279	69.9757	198.4965	132.9769
EG11280	905.1484	758.6685	786.0871
EG11281	33.1658	36.4099	41.5062
EG11282	1.6095	1.106	0.9608
EG11283	1.7038	1.179	0.4463
EG11284	534.4858	521.9846	391.7908
EG11285	26.8329	22.047	22.0735
EG11286	87.4478	145.3514	90.2651
EG11287	5.7641	6.4116	5.0451
EG11288	17.3762	6.0409	8.5026
EG11289	5.0138	2.5768	2.6408
EG11290	37.7869	51.4029	67.5143
EG11291	33.7543	30.4825	30.1026
EG11292	15.0294	8.3971	7.4458
EG11293	187.239	123.8452	105.1575
EG11294	186.0961	229.2724	195.379
EG11295	56.4458	56.7126	60.1434
EG11296	46.9399	49.7371	59.6029
EG11297	158.9822	168.5601	145.1214
EG11298	97.0754	67.053	55.8822
EG11299	91.5111	79.2924	67.4287
EG11300	4.36	7.744	7.1059
EG11301	13.4744	9.3648	6.6836
EG11302	13.1133	9.1938	8.0144
EG11303	1.1808	0.9533	1.1226
EG11304	2.4617	1.8284	1.6048
EG11305	127.4382	117.7197	105.3578
EG11306	95.4452	80.7573	78.9251
EG11309	9.743	7.2706	6.6162
EG11310	1.2448	1.1108	0.961
EG11311	283.2844	575.2301	388.9832
EG11312	51.6252	75.0764	69.225
EG11313	2.4096	1.9454	2.3503
EG11314	227.879	271.2354	242.2503
EG11315	41.1587	17.1588	16.4857
EG11316	9.1909	5.1731	6.2919
EG11317	300.67	304.5153	325.2721
EG11318	693.2226	717.7153	721.167
EG11319	153.3924	130.2422	132.3152
EG11320	99.7574	74.5175	78.4176
EG11321	67.017	59.8195	63.7042
EG11322	305.6648	264.339	255.2945
EG11323	257.5253	196.8231	174.3298
EG11324	59.9975	56.7905	69.7853
EG11325	58.3748	47.8667	54.9336
EG11326	118.0105	220.7027	188.3507
EG11327	89.1891	152.5041	108.9459
EG11328	202.8797	250.6992	223.0605
EG11329	21.3839	12.4048	12.5167
EG11330	6.8507	3.9717	3.5825
EG11331	115.8543	121.9646	110.1956
EG11332	333.8747	475.4364	340.5809
EG11333	57.0416	50.2409	49.7078
EG11334	5.2987	2.719	2.4883
EG11335	52.4665	42.4866	44.1281
EG11336	3.2023	2.9473	3.6968
EG11337	101.4334	242.7581	231.2351
EG11338	302.6983	87.1758	63.7194
EG11339	55.2193	37.0961	31.6134
EG11340	48.7726	30.0479	23.7695
EG11341	54.6176	43.682	36.8614
EG11342	17.7272	12.2591	8.9811
EG11343	4.4962	4.6543	3.4632
EG11344	120.0852	144.6461	130.7906
EG11345	116.539	144.0369	124.8477
EG11346	178.978	125.3968	165.8871
EG11347	158.0718	172.4259	244.7789
EG11350	15.1794	13.6498	5.79
EG11351	37.7869	30.2758	21.8597
EG11352	37.2683	27.779	17.8112
EG11353	23.928	23.3614	14.3213
EG11354	37.948	38.8238	40.6101
EG11355	804.2313	715.7365	913.1612
EG11356	913.0466	497.9877	510.4707
EG11357	8.7484	9.6668	12.2253
EG11358	154.3865	153.9859	158.2868
EG11359	12.0383	8.909	6.8124
EG11360	241.8362	252.129	215.3964
EG11361	55.1925	44.7431	39.8771
EG11362	15.9789	20.5352	18.5019
EG11363	31.2914	36.5259	36.6377
EG11364	0.9347	0.9282	0.6665
EG11366	160.9635	152.1966	157.536
EG11367	17.982	18.8949	17.7918
EG11368	41.2221	51.5839	54.8016
EG11369	90.901	47.708	46.7449
EG11370	31.5973	24.2795	30.0515
EG11371	29.7067	27.6287	30.6954
EG11372	17.244	31.4509	30.4868
EG11373	6.9409	10.1101	8.2469
EG11374	59.9867	81.2239	64.8562
EG11375	723.0911	772.3241	849.9857
EG11376	41.1297	49.6656	62.4562
EG11377	70.9656	66.1225	66.0907
EG11378	608.6866	198.0203	232.3187
EG11379	5.1845	3.9924	3.4123
EG11380	3.3262	3.2935	2.6109
EG11381	67.678	32.9654	21.6005
EG11383	41.2536	37.1677	44.2109
EG11384	4465.4204	3534.3561	3687.8628
EG11385	120.31	115.2473	135.2617
EG11386	8.6933	5.9332	5.183
EG11387	86.6966	58.8729	60.2808
EG11388	608.268	482.4947	561.6026
EG11389	312.6195	299.7652	372.8722
EG11390	2253.8368	858.3095	920.7235
EG11391	331.8513	220.4331	174.1337
EG11392	56.1167	64.4557	75.8024
EG11393	78.7049	89.8998	110.4114
EG11394	133.4601	96.9981	97.4433
EG11395	83.551	100.4685	120.5174
EG11396	89.8387	81.3755	86.6882
EG11398	249.8702	153.9074	66.9477
EG11399	109.7785	60.6774	33.7114
EG11400	3.4988	2.4292	1.5681
EG11401	55.3266	30.7917	22.3508
EG11402	2.0536	2.8296	2.9379
EG11403	65.0856	58.473	58.3096
EG11404	125.6795	133.257	129.7955
EG11405	29.3399	21.8778	19.744
EG11406	115.8328	109.7669	107.9167
EG11407	27.2857	22.8553	25.838
EG11408	21.4514	19.4832	19.6656
EG11409	25.1913	33.6408	36.2519
EG11410	167.9874	128.7911	98.736
EG11411	44.6997	35.1562	38.6026
EG11412	94.6137	86.128	76.7718
EG11413	213.4449	161.1905	141.5472
EG11414	87.9869	83.3848	74.9724
EG11415	932.9766	760.5595	520.5356
EG11417	10.2108	8.1123	8.2775
EG11418	129.4623	127.8134	140.3111
EG11419	45.4331	47.7348	46.9252
EG11421	10.5803	11.1044	10.5036
EG11422	29.6026	19.3443	19.0619
EG11423	26.8801	21.7807	11.755
EG11424	58.0599	44.8883	25.147
EG11425	24.3263	25.5575	16.6075
EG11426	9.0476	13.5346	8.457
EG11427	284.9952	241.9764	263.4035
EG11428	154.1145	150.3775	138.664
EG11429	23.3719	15.1177	13.6284
EG11430	70.5894	76.8049	77.3099
EG11431	48.192	45.309	47.5718
EG11432	25.7682	29.3423	28.3633
EG11433	133.8804	79.0022	78.4022
EG11434	55.6963	47.6666	38.0092
EG11435	19.9793	18.4302	12.5293
EG11436	13.9293	12.9205	9.6905
EG11437	163.708	227.1676	189.4399
EG11438	117.6884	88.7978	65.7428
EG11439	16.3522	22.0266	22.2689
EG11440	279.9195	236.8751	200.3911
