"Gene"	"M9 Glucose minus AAs"	"N-limited Glucose minus AAs"	"M9 Glucose minus AAs"	"M9 Glycerol plus AAs"	"P-limited Glucose plus AAs"
"EG10374"	4.51673333333	15.7240666667	4.51673333333	14.3930333333	46.6214333333
"EG10375"	36.2152333333	61.4296	36.2152333333	33.3199	29.5758666667
"EG10376"	42.6314	45.5003	42.6314	26.8369	23.7994666667
"EG10377"	51.2871	136.2531	51.2871	148.316133333	297.676266667
"EG10378"	90.6113	162.978466667	90.6113	167.537733333	280.852833333
"EG10379"	92.5384	232.735666667	92.5384	242.613966667	356.572066667
"EG10380"	56.2148666667	131.945733333	56.2148666667	138.814633333	248.9996
"EG10381"	49.6062	112.3817	49.6062	109.9369	174.1047
"EG10382"	234.834033333	197.439	234.834033333	199.584466667	204.971233333
"EG10383"	628.984466667	1592.74266667	628.984466667	139.576066667	41.6815
"EG10384"	128.7527	154.189133333	128.7527	139.187666667	116.721633333
"EG10385"	49.9989666667	76.9015	49.9989666667	15.4042666667	20.5079333333
"EG10386"	533.047033333	370.810933333	533.047033333	669.6971	366.610833333
"EG10387"	62.5763333333	108.967866667	62.5763333333	15.5596	17.4937
"EG10388"	111.913466667	87.4836	111.913466667	120.369033333	104.314766667
"EG10389"	130.8362	102.1932	130.8362	118.7051	101.808666667
"EG10390"	235.403	213.8733	235.403	195.0408	205.359666667
"EG10391"	610.231633333	22.0226	610.231633333	134.944133333	11.5922666667
"EG10392"	220.963866667	21.2443666667	220.963866667	150.9653	13.0788666667
"EG10393"	49.3883333333	16.2249	49.3883333333	127.684433333	13.0296
"EG10394"	1382.25236667	1251.97163333	1382.25236667	1727.9584	3488.84966667
"EG10395"	72.4853	101.591166667	72.4853	90.9109333333	136.238133333
"EG10396"	145.739333333	336.817433333	145.739333333	1701.07303333	66.5309333333
"EG10397"	51.9734333333	73.2318666667	51.9734333333	49.7314333333	52.3474666667
"EG10398"	181.670733333	421.4305	181.670733333	2985.2478	174.345733333
"EG10399"	65.9587333333	82.6154333333	65.9587333333	619.111333333	39.2249666667
"EG10400"	25.3017	38.0726	25.3017	30.5055	34.3752333333
"EG10401"	61.6738333333	78.1391333333	61.6738333333	748.3692	9.12136666667
"EG10402"	246.704266667	893.7974	246.704266667	2098.67916667	972.500133333
"EG10403"	243.676466667	707.047833333	243.676466667	180.643366667	198.4765
"EG10404"	292.419066667	812.4615	292.419066667	176.474233333	204.4053
"EG10405"	52.3798666667	15.5438	52.3798666667	28.2742666667	27.5982333333
"EG10406"	13.4143666667	9.0633	13.4143666667	9.80883333333	30.5135
"EG10407"	278.2851	281.6719	278.2851	223.2502	174.011266667
"EG10408"	845.399733333	1073.25163333	845.399733333	745.3617	636.429133333
"EG10409"	317.329866667	265.458866667	317.329866667	329.3268	319.4106
"EG10410"	265.541233333	205.2746	265.541233333	272.7188	267.175466667
"EG10411"	709.1263	530.236333333	709.1263	512.7704	677.7189
"EG10412"	82.0128333333	67.0891666667	82.0128333333	61.2945	104.742466667
"EG10413"	100.0433	113.22	100.0433	69.1247666667	86.4943
"EG10414"	61.6753666667	130.597966667	61.6753666667	46.6677333333	31.066
"EG10415"	68.8883666667	92.9399666667	68.8883666667	112.518366667	74.3405666667
"EG10416"	436.8978	310.454166667	436.8978	333.489666667	505.0922
"EG10417"	22.7454	18.3516	22.7454	27.4149666667	39.3741
"EG10418"	127.660733333	139.3295	127.660733333	146.297966667	198.8846
"EG10419"	109.454366667	101.177166667	109.454366667	100.279866667	136.818133333
"EG10420"	443.313833333	359.982033333	443.313833333	135.603733333	149.2298
"EG10421"	176.4737	215.060333333	176.4737	49.7755	93.0177
"EG10422"	146.8829	159.360166667	146.8829	180.957433333	117.712833333
"EG10423"	171.502366667	181.164633333	171.502366667	154.650133333	137.060233333
"EG10424"	127.596466667	112.031666667	127.596466667	93.4705666667	107.0332
"EG10425"	54.7984333333	52.0331666667	54.7984333333	201.6883	635.305266667
"EG10426"	38.0529666667	31.0034333333	38.0529666667	33.8656333333	53.7503333333
"EG10427"	45.1787	44.3909333333	45.1787	26.3194333333	26.1639666667
"EG10428"	96.8559	75.1089	96.8559	70.1886333333	112.328466667
"EG10429"	127.915833333	76.2172666667	127.915833333	82.5956333333	122.453733333
"EG10430"	125.777233333	85.2845333333	125.777233333	78.848	101.3917
"EG10431"	22.5651666667	17.4106	22.5651666667	22.7882666667	31.4195
"EG10432"	153.879433333	123.5451	153.879433333	165.718666667	133.5887
"EG10433"	97.1869333333	80.8962666667	97.1869333333	83.5656333333	113.659566667
"EG10434"	77.1837	80.7535333333	77.1837	74.0995333333	84.5595333333
"EG10435"	219.829533333	275.944033333	219.829533333	209.4105	273.498333333
"EG10436"	234.736933333	310.2026	234.736933333	224.864366667	357.990766667
"EG10437"	265.426866667	304.2314	265.426866667	238.776566667	340.142466667
"EG10438"	1163.57773333	975.8561	1163.57773333	1014.07426667	1174.27343333
"EG10439"	387.796733333	391.069333333	387.796733333	305.310166667	386.6367
"EG10440"	536.942066667	682.295366667	536.942066667	742.513633333	1959.34256667
"EG10441"	443.703	525.585033333	443.703	969.680733333	1299.59183333
"EG10442"	31.5315	16.5678	31.5315	30.4624	41.2467333333
"EG10443"	14.9065666667	11.1322333333	14.9065666667	16.6701333333	27.5561333333
"EG10444"	33.7346	67.1904	33.7346	94.7898	42.6465
"EG10445"	76.3969666667	145.381166667	76.3969666667	210.690466667	82.3285333333
"EG10446"	44.9053	88.8263666667	44.9053	134.725966667	51.3437333333
"EG10447"	51.6381333333	95.1035666667	51.6381333333	131.1649	50.2854333333
"EG10448"	41.6569666667	95.8086	41.6569666667	108.9307	45.616
"EG10449"	68.6916666667	110.943333333	68.6916666667	123.6426	48.2287666667
"EG10450"	47.9830333333	84.0577	47.9830333333	121.523133333	55.5229666667
"EG10451"	104.610766667	242.392366667	104.610766667	262.9312	89.0084333333
"EG10452"	14.7525333333	60.7641333333	14.7525333333	26.4926333333	20.7190333333
"EG10453"	195.511666667	265.0574	195.511666667	197.4206	232.722233333
"EG10454"	33.1577	37.0972666667	33.1577	32.4766666667	81.6784
"EG10455"	877.955633333	815.4172	877.955633333	688.004066667	979.6262
"EG10456"	20.9592	20.0826	20.9592	46.6571666667	84.3458
"EG10457"	2632.11423333	2058.20513333	2632.11423333	3731.45236667	2652.76483333
"EG10458"	37.4959666667	43.8697	37.4959666667	31.6621	16.8479666667
"EG10459"	76.0041	45.7218333333	76.0041	67.4567666667	34.9750666667
"EG10460"	33.1224333333	31.0054	33.1224333333	15.0096	6.21846666667
"EG10461"	191.1766	106.213933333	191.1766	168.927433333	327.283433333
"EG10462"	116.702533333	140.9461	116.702533333	190.2723	110.690933333
"EG10463"	83.6131333333	83.1533333333	83.6131333333	111.093233333	94.5626666667
"EG10464"	37.0579666667	25.8149	37.0579666667	26.6927	29.0036666667
"EG10465"	177.882433333	131.3266	177.882433333	143.0647	44.4095333333
"EG10466"	2182.6659	2597.44116667	2182.6659	2581.27226667	1593.65753333
"EG10467"	1516.47793333	1674.15836667	1516.47793333	2301.2525	1185.0795
"EG10468"	0.776166666667	0.7377	0.776166666667	0.892933333333	2.41326666667
"EG10469"	0.721866666667	0.744033333333	0.721866666667	0.815466666667	1.71366666667
"EG10470"	0.970233333333	1.26853333333	0.970233333333	1.3661	2.79103333333
"EG10471"	2.0404	2.54566666667	2.0404	2.646	5.55126666667
"EG10472"	2.1981	2.34156666667	2.1981	2.09906666667	3.9733
"EG10473"	1.53793333333	2.57893333333	1.53793333333	2.09426666667	4.73443333333
"EG10474"	0.4945	0.2675	0.4945	0.379966666667	0.807366666667
"EG10475"	0.227966666667	0.690466666667	0.227966666667	0.7027	1.01826666667
"EG10476"	0.802366666667	0.529133333333	0.802366666667	0.614933333333	0.9695
"EG10477"	0.9077	0.950566666667	0.9077	1.11403333333	1.04993333333
"EG10478"	1.1398	1.27396666667	1.1398	1.8846	2.19296666667
"EG10479"	2.38206666667	1.88703333333	2.38206666667	2.314	2.51786666667
"EG10480"	3.46273333333	3.1491	3.46273333333	4.32866666667	4.80386666667
"EG10481"	5.74883333333	6.47353333333	5.74883333333	10.946	11.5731666667
"EG10482"	7.0941	4.7519	7.0941	5.2804	7.14146666667
"EG10483"	93.7696333333	4.1713	93.7696333333	4.02773333333	2.38393333333
"EG10484"	63.6993333333	4.913	63.6993333333	5.87516666667	5.092
"EG10485"	33.6072333333	5.24473333333	33.6072333333	4.67213333333	3.74963333333
"EG10486"	34.5263666667	13.7793	34.5263666667	22.5666666667	16.6385
"EG10487"	10.7631666667	4.91616666667	10.7631666667	6.83546666667	13.9445666667
"EG10488"	16.7446	22.8390666667	16.7446	13.6483333333	27.5518333333
"EG10489"	1215.52333333	2798.8337	1215.52333333	2220.66136667	3702.63583333
"EG10490"	80.2306	63.3609	80.2306	69.9374333333	74.8239666667
"EG10491"	104.546133333	99.7531	104.546133333	81.1048666667	67.8060666667
"EG10492"	251.871366667	258.629166667	251.871366667	252.6319	261.4929
"EG10493"	19.4540333333	38.6785666667	19.4540333333	17.2183333333	27.5054
"EG10494"	47.3622666667	131.891433333	47.3622666667	121.055733333	12.9870666667
"EG10495"	70.3887666667	1467.4977	70.3887666667	38.8082	47.7435333333
"EG10496"	33.9329333333	78.1147666667	33.9329333333	28.3852666667	45.5991
"EG10497"	65.3009	143.882066667	65.3009	57.1565666667	81.5911333333
"EG10498"	48.1717333333	112.805	48.1717333333	39.8917333333	19.4371666667
"EG10499"	36.7201	195.656	36.7201	38.7269666667	42.4382333333
"EG10500"	32.5056666667	151.7478	32.5056666667	31.8438666667	39.1635
"EG10501"	58.5385666667	137.0009	58.5385666667	45.8118	33.2476333333
"EG10502"	34.2871	125.5539	34.2871	125.349033333	12.6522
"EG10503"	18.2365666667	10.8422666667	18.2365666667	10.1307333333	15.8147666667
"EG10504"	626.3039	1128.4481	626.3039	326.297766667	269.178366667
"EG10505"	400.916833333	296.7433	400.916833333	190.568333333	183.695366667
"EG10506"	3581.89503333	4072.47966667	3581.89503333	2705.1075	2619.82236667
"EG10507"	54.2687333333	46.4352	54.2687333333	41.6915666667	58.9983
"EG10508"	113.916033333	138.045166667	113.916033333	88.5616	66.0832333333
"EG10509"	2.72596666667	37.5724	2.72596666667	23.7874666667	112.7541
"EG10510"	211.483733333	504.479	211.483733333	820.682266667	1541.92746667
"EG10511"	154.385666667	87.0814333333	154.385666667	143.5438	109.702866667
"EG10512"	106.246933333	14.2352	106.246933333	149.223266667	160.024733333
"EG10513"	0.4517	0.5339	0.4517	0.5416	38.8844
"EG10514"	1.1773	1.11766666667	1.1773	1.4858	35.8190666667
"EG10515"	3.6718	5.30306666667	3.6718	6.0416	46.0433666667
"EG10516"	6.9013	8.2639	6.9013	11.9138333333	33.6261
"EG10517"	10.1035666667	11.4739333333	10.1035666667	12.2241	25.3868333333
"EG10518"	166.984666667	216.266066667	166.984666667	201.335866667	235.6242
"EG10519"	122.376266667	87.6101	122.376266667	83.2884333333	121.493266667
"EG10520"	23.6086666667	43.0745	23.6086666667	27.8948333333	16.9523333333
"EG10521"	6.7015	9.03283333333	6.7015	8.14496666667	14.6519333333
"EG10522"	269.145	912.569433333	269.145	729.1891	1158.59853333
"EG10523"	140.170933333	163.466133333	140.170933333	81.6590333333	152.171766667
"EG10524"	1.67326666667	3.0038	1.67326666667	5.30736666667	3.61303333333
"EG10525"	14.9403666667	25.3165666667	14.9403666667	26.8236333333	38.3947333333
"EG10526"	1.5181	1.79276666667	1.5181	2.99096666667	2.5347
"EG10527"	0.9826	1.21266666667	0.9826	4.3455	1.49093333333
"EG10528"	6.0756	36.3854666667	6.0756	551.5752	5.54076666667
"EG10529"	79.0171333333	132.744666667	79.0171333333	107.026933333	83.8804666667
"EG10530"	123.997066667	162.3837	123.997066667	117.876133333	82.0512666667
"EG10531"	5.4349	3.56973333333	5.4349	6.7136	6.88833333333
"EG10532"	168.906366667	210.861466667	168.906366667	178.019266667	240.469833333
"EG10533"	150.441033333	88.8452333333	150.441033333	76.4891333333	76.0370666667
"EG10534"	26.9507	27.8861333333	26.9507	29.5553	37.1685666667
"EG10535"	8.77396666667	11.7555333333	8.77396666667	10.6846333333	15.6317666667
"EG10536"	28.944	264.22	28.944	15.0301	12.9540333333
"EG10537"	28.1163	274.9453	28.1163	15.8214333333	15.2261666667
"EG10538"	18.1643666667	131.3607	18.1643666667	5.9971	7.99003333333
"EG10539"	48.3710333333	1063.14716667	48.3710333333	21.3524333333	30.7393
"EG10540"	73.7817666667	533.351633333	73.7817666667	23.6604666667	17.8506333333
"EG10541"	18.7563666667	167.305033333	18.7563666667	9.0626	9.57026666667
"EG10542"	169.0901	137.8522	169.0901	191.219333333	305.2267
"EG10543"	1119.6382	842.5734	1119.6382	473.175033333	878.436266667
"EG10544"	10387.7684333	10204.4555667	10387.7684333	14355.4710667	20837.2141
"EG10545"	205.24	218.7055	205.24	200.299466667	180.945566667
"EG10546"	71.8629666667	104.5249	71.8629666667	82.5748333333	63.6848333333
"EG10547"	371.537	556.388266667	371.537	416.689466667	312.0769
"EG10548"	107.624833333	113.783366667	107.624833333	103.247433333	119.564033333
"EG10549"	11.9338333333	51.3766666667	11.9338333333	8.73303333333	25.6160666667
"EG10550"	54.6707333333	332.3336	54.6707333333	54.5012666667	68.5793333333
"EG10551"	11.6879333333	11.3777333333	11.6879333333	12.1448	13.2415333333
"EG10552"	261.498933333	276.825733333	261.498933333	268.6523	238.9444
"EG10553"	53.0330333333	30.2544333333	53.0330333333	52.8813	84.8142666667
"EG10554"	11.4023333333	64.9365333333	11.4023333333	436.8177	5.63463333333
"EG10555"	4.02576666667	10.5299	4.02576666667	25.3421333333	3.54186666667
"EG10556"	2.20186666667	8.35583333333	2.20186666667	28.0584666667	3.6312
"EG10557"	13.1207666667	8.30576666667	13.1207666667	9.85983333333	10.4676
"EG10558"	3.02513333333	22.9903333333	3.02513333333	104.591833333	1.13046666667
"EG10559"	7.8582	26.8927666667	7.8582	181.6527	10.4860333333
"EG10560"	24.6993	38.4362666667	24.6993	43.195	53.6696333333
"EG10561"	12.3846	23.3652	12.3846	23.72	31.5595333333
"EG10562"	128.686533333	115.7935	128.686533333	101.146566667	35.8984333333
"EG10563"	8.95426666667	8.7102	8.95426666667	12.8518333333	11.1157666667
"EG10564"	21.6958333333	18.2531	21.6958333333	33.0259	36.6124333333
"EG10565"	12.1191666667	17.0797666667	12.1191666667	13.4719	25.2504666667
"EG10566"	98.0665	57.6758	98.0665	100.927	91.0411
"EG10567"	282.255533333	378.870466667	282.255533333	338.010866667	190.4314
"EG10568"	234.015066667	388.594266667	234.015066667	375.9789	213.255233333
"EG10569"	165.955833333	347.743866667	165.955833333	339.999133333	207.181133333
"EG10570"	404.0645	245.399666667	404.0645	181.261466667	258.062133333
"EG10571"	84.2596666667	88.6100333333	84.2596666667	77.6027333333	114.073133333
"EG10572"	31.8497	40.9107	31.8497	25.0094333333	56.2654333333
"EG10573"	7.44436666667	8.9936	7.44436666667	6.5793	12.2388666667
"EG10574"	48.5929333333	26.8172333333	48.5929333333	28.0989	13.4631666667
"EG10575"	16.8140333333	12.8441	16.8140333333	8.96416666667	4.0108
"EG10576"	364.125666667	928.2923	364.125666667	2313.67976667	632.8964
"EG10577"	4.4069	3.24153333333	4.4069	10.8480666667	7.60566666667
"EG10578"	11.7225	8.7152	11.7225	7.89026666667	8.58036666667
"EG10579"	26.5662666667	17.3437333333	26.5662666667	12.0045333333	22.6912333333
"EG10580"	74.3227	98.5713333333	74.3227	52.1026666667	68.3138333333
"EG10581"	8.17776666667	46.9289333333	8.17776666667	21.7086666667	59.0079333333
"EG10582"	30.5214333333	54.9056666667	30.5214333333	29.9276	45.5522333333
"EG10583"	29.7601333333	70.0802666667	29.7601333333	53.6421333333	99.4708
"EG10584"	30.5157	1554.26093333	30.5157	114.712966667	787.922733333
"EG10585"	10.184	87.2016333333	10.184	11.9830666667	33.7668
"EG10586"	84.515	149.109	84.515	143.484466667	95.4417333333
"EG10587"	42.4319333333	93.5758666667	42.4319333333	41.9165666667	55.0286333333
"EG10588"	121.422266667	130.585933333	121.422266667	85.8325	157.234
"EG10589"	167.5889	283.5894	167.5889	198.908533333	945.456233333
"EG10590"	24.0282	41.1585333333	24.0282	26.4353666667	30.9844
"EG10591"	11.2726666667	14.1834	11.2726666667	15.1182	32.7704333333
"EG10592"	1.83283333333	19.0822	1.83283333333	59.6010333333	2.05423333333
"EG10593"	3.6626	56.5036	3.6626	431.073133333	9.18606666667
"EG10594"	2.07473333333	12.5650333333	2.07473333333	37.8332666667	2.303
"EG10595"	380.3568	328.217933333	380.3568	347.7753	489.4997
"EG10596"	259.2023	254.173766667	259.2023	228.9077	251.361066667
"EG10597"	282.867333333	271.867833333	282.867333333	362.9665	297.287933333
"EG10598"	210.059466667	183.819233333	210.059466667	265.427833333	219.9328
"EG10599"	732.514266667	582.2235	732.514266667	882.900466667	1542.57883333
"EG10600"	1137.47206667	847.3879	1137.47206667	1308.53056667	1950.07086667
"EG10601"	278.3791	292.448133333	278.3791	292.894966667	175.4639
"EG10602"	337.886166667	360.3161	337.886166667	364.797666667	203.094366667
"EG10603"	188.678666667	201.463233333	188.678666667	230.354266667	99.6121333333
"EG10604"	58.8786333333	65.6141333333	58.8786333333	52.3961333333	74.6539
"EG10605"	35.2054	39.4054	35.2054	35.6679333333	46.2018666667
"EG10606"	26.6211666667	50.0608666667	26.6211666667	21.5571333333	15.4839
"EG10607"	45.2288333333	46.1809333333	45.2288333333	31.1710333333	32.1090666667
"EG10608"	137.882833333	210.376533333	137.882833333	140.289566667	136.462333333
"EG10609"	41.055	74.7354333333	41.055	34.6089	29.1285333333
"EG10610"	38.5913666667	70.7333	38.5913666667	32.0762	32.3366666667
"EG10611"	134.920066667	89.1495	134.920066667	75.1612	128.5306
"EG10612"	49.2095333333	25.3640666667	49.2095333333	47.2233333333	30.9270666667
"EG10613"	46.0620666667	90.9147666667	46.0620666667	63.3993333333	46.5644666667
"EG10614"	26.2466	39.1297666667	26.2466	30.2882333333	36.3529666667
"EG10615"	21.7391	26.1454666667	21.7391	51.7299666667	51.1527
"EG10616"	40.8121	42.3582333333	40.8121	72.4539666667	90.0037666667
"EG10617"	12.2802333333	20.9308666667	12.2802333333	881.434466667	14.4814
"EG10618"	75.3975666667	66.9290666667	75.3975666667	76.989	69.7835666667
"EG10619"	83.5757	101.180466667	83.5757	76.9536666667	102.293266667
"EG10620"	68.6292666667	71.7547333333	68.6292666667	69.4881666667	104.1058
"EG10621"	77.5577	86.8765333333	77.5577	90.0346666667	108.7897
"EG10622"	102.7125	106.973233333	102.7125	107.8281	125.835666667
"EG10623"	61.5861666667	70.2636	61.5861666667	56.0986	87.2756666667
"EG10624"	10.9612666667	11.734	10.9612666667	12.4513	15.429
"EG10625"	26.8969	31.0244333333	26.8969	36.3843666667	22.7038
"EG10626"	17.7121333333	21.3987	17.7121333333	11.5319333333	13.9871
"EG10627"	38.5447666667	50.0236666667	38.5447666667	40.3381666667	35.0191333333
"EG10628"	141.351066667	90.5957666667	141.351066667	76.1476666667	211.039866667
"EG10629"	19.5490333333	23.6928	19.5490333333	16.4733333333	11.3284333333
"EG10630"	413.1797	205.137066667	413.1797	99.5808666667	156.8661
"EG10631"	165.2134	56.4355333333	165.2134	18.4558	32.1575
"EG10632"	85.3446666667	60.2251333333	85.3446666667	78.8434666667	113.9702
"EG10633"	71.8684333333	54.9145666667	71.8684333333	91.5366333333	143.2625
"EG10634"	102.793033333	94.8761666667	102.793033333	95.5739333333	97.748
"EG10635"	43.6146666667	41.3087666667	43.6146666667	131.073966667	36.6279666667
"EG10636"	108.645766667	86.7716666667	108.645766667	85.9075333333	98.4039333333
"EG10637"	5.69856666667	9.0674	5.69856666667	47.9233	3.34383333333
"EG10638"	6.57933333333	1.7174	6.57933333333	1.81836666667	2.68646666667
"EG10639"	1.79646666667	2.0821	1.79646666667	2.6051	4.6794
"EG10640"	1.1884	1.868	1.1884	3.13836666667	5.8927
"EG10641"	1.3564	2.1723	1.3564	3.2767	5.10466666667
"EG10642"	3.38276666667	0.735533333333	3.38276666667	1.12783333333	1.58303333333
"EG10643"	46.5883666667	53.8197	46.5883666667	61.4072	102.129
"EG10644"	1.79846666667	2.16423333333	1.79846666667	2.36626666667	5.65466666667
"EG10645"	0.754433333333	1.5986	0.754433333333	1.24213333333	4.13393333333
