Parameter	Factor	ppGpp	Ribosomes	Elongation Rate	Average AA	Average tRNA	AA_0	AA_1	AA_2	AA_3	AA_4	AA_5	AA_6	AA_7	AA_8	AA_9	AA_10	AA_11	AA_12	AA_13	AA_14	AA_15	AA_16	AA_17	AA_18	AA_19	tRNA_0	tRNA_1	tRNA_2	tRNA_3	tRNA_4	tRNA_5	tRNA_6	tRNA_7	tRNA_8	tRNA_9	tRNA_10	tRNA_11	tRNA_12	tRNA_13	tRNA_14	tRNA_15	tRNA_16	tRNA_17	tRNA_18	tRNA_19
gammamax	0.9	1.0000000000986968	1.0000000000175127	0.999999999980514	0.9999999999923611	1.0000000000135219	0.9999999999940199	0.9999999999932805	0.9999999999821972	0.9999999999919251	0.9999999999931403	0.9999999999894861	0.9999999999925244	0.9999999999921965	0.9999999999919568	0.9999999999914924	0.9999999999928331	0.9999999999938872	0.9999999999881083	0.9999999999936893	0.9999999999924516	0.9999999999928538	0.9999999999868308	0.9999999999922555	0.9999999999941677	0.9999999999872894	1.0000000000182945	1.0000000000183842	0.9999999994088139	1.000000000018508	1.0000000000184	1.0000000000183755	1.000000000018462	1.0000000000184894	1.0000000000185068	1.0000000000185298	1.0000000000184324	1.0000000000183118	1.0000000000177363	1.0000000000183358	1.000000000018469	1.0000000000184301	1.0000000000161406	1.0000000000184843	1.0000000000182756	1.0000000000168872
gammamax	1.1	0.9999999999995185	0.999999999999988	1.0000000000000138	1.0000000000000047	0.9999999999999907	1.0000000000000033	1.0000000000000042	1.0000000000000127	1.0000000000000053	1.0000000000000042	1.0000000000000062	1.0000000000000044	1.0000000000000047	1.0000000000000049	1.0000000000000053	1.0000000000000047	1.0000000000000044	1.0000000000000073	1.000000000000004	1.0000000000000047	1.0000000000000042	1.0000000000000078	1.0000000000000044	1.0000000000000038	1.0000000000000078	0.9999999999999872	0.9999999999999873	1.0000000000004166	0.9999999999999873	0.9999999999999871	0.9999999999999871	0.9999999999999872	0.9999999999999873	0.9999999999999873	0.9999999999999872	0.9999999999999872	0.9999999999999877	0.9999999999999875	0.9999999999999875	0.9999999999999875	0.999999999999987	0.999999999999988	0.9999999999999869	0.9999999999999872	0.9999999999999878
gammamax	2	1.00000000000781	0.9999999999994407	1.0000000000006106	1.0000000000002642	0.999999999999572	1.000000000000205	1.0000000000002325	1.0000000000005582	1.0000000000002818	1.000000000000238	1.0000000000003695	1.00000000000026	1.0000000000002718	1.0000000000002804	1.0000000000002973	1.000000000000249	1.0000000000002105	1.0000000000004179	1.0000000000002178	1.0000000000002627	1.0000000000002487	1.0000000000004623	1.00000000000027	1.0000000000002	1.0000000000004472	0.999999999999417	0.9999999999994149	1.0000000000185356	0.9999999999994125	0.9999999999994146	0.9999999999994236	0.9999999999994129	0.9999999999994131	0.9999999999994128	0.9999999999994126	0.9999999999994138	0.999999999999417	0.9999999999994522	0.9999999999994162	0.999999999999413	0.9999999999994138	0.9999999999995176	0.9999999999994126	0.9999999999994177	0.9999999999994877
gammamax	5	1.00000000000781	0.9999999999994407	1.0000000000006106	1.0000000000002642	0.999999999999572	1.000000000000205	1.0000000000002325	1.0000000000005582	1.0000000000002818	1.000000000000238	1.0000000000003695	1.00000000000026	1.0000000000002718	1.0000000000002804	1.0000000000002973	1.000000000000249	1.0000000000002105	1.0000000000004179	1.0000000000002178	1.0000000000002627	1.0000000000002487	1.0000000000004623	1.00000000000027	1.0000000000002	1.0000000000004472	0.999999999999417	0.9999999999994149	1.0000000000185356	0.9999999999994125	0.9999999999994146	0.9999999999994236	0.9999999999994129	0.9999999999994131	0.9999999999994128	0.9999999999994126	0.9999999999994138	0.999999999999417	0.9999999999994522	0.9999999999994162	0.999999999999413	0.9999999999994138	0.9999999999995176	0.9999999999994126	0.9999999999994177	0.9999999999994877
gammamax	10	1.00000000000781	0.9999999999994407	1.0000000000006106	1.0000000000002642	0.999999999999572	1.000000000000205	1.0000000000002325	1.0000000000005582	1.0000000000002818	1.000000000000238	1.0000000000003695	1.00000000000026	1.0000000000002718	1.0000000000002804	1.0000000000002973	1.000000000000249	1.0000000000002105	1.0000000000004179	1.0000000000002178	1.0000000000002627	1.0000000000002487	1.0000000000004623	1.00000000000027	1.0000000000002	1.0000000000004472	0.999999999999417	0.9999999999994149	1.0000000000185356	0.9999999999994125	0.9999999999994146	0.9999999999994236	0.9999999999994129	0.9999999999994131	0.9999999999994128	0.9999999999994126	0.9999999999994138	0.999999999999417	0.9999999999994522	0.9999999999994162	0.999999999999413	0.9999999999994138	0.9999999999995176	0.9999999999994126	0.9999999999994177	0.9999999999994877
ks	0.1	4.749201760290787	0.7120603029791418	0.5459919765994051	5.2692266524607225	0.35176143532805987	4.321530714807006	4.7457718927750925	11.101220368277051	5.52089383517365	4.825669268861788	6.908468200253384	5.1788394489463485	5.36593236319333	5.5033866213232345	5.7683719678822225	5.001657397250421	4.39794709537367	7.684923223479772	4.5111386360405765	5.220831708360796	4.9896447390670975	8.39416943317988	5.3326449082681755	4.237302048930564	8.140449520174725	0.4326493083159761	0.4026165168359254	0.05452617568637247	0.35041528143892964	0.39707938693158945	0.26474861044895165	0.3730401070635793	0.3605865810946766	0.3515579850870783	0.33443463484123953	0.3850123065750334	0.4271598419527652	0.22069233320406725	0.41909361746704943	0.3702282723826562	0.38583037938226505	0.1826299245797476	0.3627883435371999	0.43874140335815565	0.1960176163208008
ks	0.2	2.414370835646623	0.7351864848645546	0.8139919568495931	2.9100740621334484	0.501892097920683	2.4862826092247268	2.6759619573966456	5.518533140663562	3.022584697259108	2.7116879615801235	3.6431672681036438	2.8696165753424663	2.9532842964826918	3.0147552135905658	3.1332623105928326	2.7903836853652266	2.5204455119823357	3.9904514922452186	2.5710520183935603	2.8883952285583567	2.7850119336038976	4.307682771060045	2.9383979994867175	2.4486292283905833	4.194198369187206	0.5722403634934089	0.549348648538422	0.22823677913403556	0.5061553619471517	0.5449789630107255	0.4241970276163361	0.5254378788638584	0.5149348772618476	0.5071509215780805	0.4919816037095376	0.5352877140318891	0.5681552930252681	0.3756386466486138	0.5620734975803545	0.5230896991546921	0.5359521341121679	0.32962248361448765	0.5168112929732555	0.5767237303412002	0.34625761691685336
ks	0.5	1.3146603303462345	0.8987604207100417	0.9622407292401773	1.454534411280278	0.8170532380595945	1.3536876884441198	1.3988240841087578	2.0752567985540264	1.4813074952347698	1.4073255300115906	1.6289839305254679	1.4449066767804366	1.4648165260186308	1.4794443629006522	1.5076447567078988	1.426052177158868	1.3618171216435282	1.7116253644818011	1.3738595113922565	1.449375305617625	1.4247738996737822	1.7871153702032867	1.4612741316931879	1.3447276751721022	1.7601100187008765	0.8493857405691966	0.8407046565977314	0.6904222623754613	0.8227694831318932	0.8389860848109948	0.7818065509023193	0.831043785978531	0.8265929815216821	0.8232078919975894	0.816389062717767	0.835100664332743	0.8478750261995976	0.7519476461012685	0.8455954793447935	0.8300600894327169	0.8353703568632339	0.7185281480352694	0.8273978456802557	0.8510252137977755	0.7312668113611304
ks	0.9	1.0328956837471954	0.9872379329249517	0.9961782208299149	1.0491564316344288	0.9771360262238459	1.0382501835844986	1.0431315393028957	1.1162855572559784	1.0520518543755617	1.0440509432774796	1.0680225848972271	1.0481152231780528	1.0502684092045451	1.051850362618425	1.0549001443199795	1.0460761698112502	1.0391293555841878	1.0769599896296913	1.0404317012233892	1.0485984909845893	1.0459379282210737	1.08512399044731	1.0498853106752388	1.0372811870268825	1.0822034487194538	0.9814885256752127	0.9804112494719689	0.9612165382784319	0.978116811537864	0.9801954595352772	0.9724978392243065	0.9791871156455589	0.9786139426355565	0.9781740380740274	0.97727729007377	0.9797044635565395	0.9813025677862881	0.968028802626905	0.9810207719681716	0.9790609421936861	0.9797386853193066	0.9625939599577744	0.9787180301074178	0.9816896200027071	0.9647237508633948
ks	1.1	0.9735104613457722	1.0107408988746833	1.0030566609598381	0.9600707420564103	1.0192070857714046	0.9689297738677853	0.9649646994082689	0.9055424517929576	0.9577188202906818	0.9642178771261188	0.944745962063497	0.9609165048517425	0.9591674942463384	0.9578824899484804	0.9554051840053073	0.9625728066852327	0.968215631600228	0.9374862011930798	0.9671577497884192	0.9605239514408977	0.9626850988905282	0.9308546682754192	0.9594786811955507	0.9697168796891221	0.9332269939326971	1.0154889211928675	1.016390852626021	1.0324836983944297	1.0183250961440558	1.0165719946282996	1.0231403124108043	1.0174205531371854	1.017904462706863	1.018276631707942	1.0190373920643223	1.0169847491399795	1.0156443297670081	1.0270527521785604	1.0158800554463656	1.0175269792942263	1.0169559538738042	1.0319149972353503	1.0178165007817421	1.0153209945359667	1.029995545308446
ks	2	0.8592590459076705	1.0625025767310738	1.0160340010666271	0.7838782916792133	1.111350319928141	0.8318288218855676	0.8103673996116819	0.48873763917587054	0.7711482441895757	0.8063251379784124	0.7009311546102116	0.7884560802376173	0.7789893588563876	0.7720341250665446	0.7586254212727457	0.7974210047111534	0.827963444595893	0.661636862601775	0.8222375374254476	0.7863313396807348	0.7980287992079593	0.6257429267571328	0.7806736940665746	0.8360891228152029	0.6385834126602036	1.0890629605972888	1.0942445740266908	1.186370440125011	1.1055102364629947	1.0952906657493917	1.134509118904705	1.1002155320872127	1.1030422636071904	1.1052253643731675	1.109712751888903	1.0976811584910249	1.089952594250484	1.1591456309489234	1.0913045304022755	1.1008360731110494	1.0975140792601634	1.1912401398935453	1.1025274473244382	1.0881031515345774	1.1783646192838906
ks	5	0.7808801726933432	1.1041353379582481	1.0247553468045436	0.6586694016229102	1.1850040211332884	0.7343998004569787	0.7005048245025288	0.19254068041673342	0.6385642730786041	0.6941207014414957	0.5276673095637394	0.6658993061060188	0.6509480932045917	0.6399633840340732	0.6187864234919846	0.6800580088977585	0.7282950386841383	0.4656080915969129	0.7192518595610186	0.662543609117911	0.6810179257006421	0.40891920691636646	0.6536082384978511	0.7411282826482273	0.4291987557446679	1.1470857821226976	1.1556206006822913	1.3061910836805375	1.174358473374318	1.1573499920173314	1.2237834618938197	1.1655206196197005	1.170232001846985	1.173881541478415	1.1814133222837653	1.161309986503711	1.1485474318852764	1.2672036648302143	1.1507715622753372	1.1665535296362919	1.1610328447578984	1.3259067872120858	1.1693727602323727	1.1455105456090233	1.3020530506700394
ks	10	0.7558107954856809	1.1187200336793037	1.0275166087651795	0.6177567805967882	1.2107144687205824	0.7025643882201869	0.6646066874103937	0.0957568664456971	0.5952418080222961	0.6574573496026533	0.47105249549797495	0.625853277010347	0.6091099795134399	0.5968086194317151	0.5730933427665951	0.6417090724281073	0.6957278965466146	0.4015547259394422	0.6856007824874089	0.622095358950335	0.6427840469274287	0.3380709893869631	0.6120889755536736	0.7100993607855212	0.3607812886365224	1.1671926799403176	1.1768818176750988	1.3472281944291922	1.1982215475250944	1.1788474426389224	1.2549650734934423	1.188144875326998	1.193514064966822	1.1976772302121732	1.2062803064709902	1.1833513471101265	1.168850657815542	1.3053782016178463	1.1713746072352256	1.1893214949876014	1.183036004514036	1.3744136488730307	1.192534413958355	1.1654064847177013	1.3462366283776164
nAmet	0.1	0.19548180016594005	1.8533214445382589	1.0889936835597938	7.564659285621346	2.0342515754728945	6.108171007800182	6.760057540144523	16.529502216608016	7.951331978444662	6.882840464328565	10.084163061148397	7.425609706193057	7.713159588618295	7.924423512449644	8.331710388429222	7.153301819226174	6.225581081689397	11.277719953562459	6.399504393823539	7.4901483004580305	7.134840176588417	12.36799166961063	7.6619982226260746	5.97876521331908	11.977964264661844	1.87635349139062	1.891544943170778	13.161685962664503	1.9265231420434372	1.8946927496571766	2.0240964773432975	1.9098089663179643	1.9186785826111354	1.925613142826295	1.9400759893795776	1.9019723140655216	1.8789087333023942	2.1133905870537513	1.8828365995198415	1.9117449228627534	1.9014598312842974	2.238112235073725	1.9170537180720624	1.873625004171751	2.186903942617756
nAmet	0.2	0.23440243099396307	1.7451926220689962	1.0843692678334262	3.579334627018717	1.8960910974879246	3.007062388701435	3.2631966966308386	7.101731672585414	3.73126313521952	3.3114396270293107	4.569278723722811	3.5247003691519843	3.6376822662256596	3.7206904671845984	3.880718500245626	3.417707237252296	3.053194267180248	5.038241901561366	3.1215308967166404	3.5500583794737905	3.4104534297304174	5.466623058139414	3.617580334414382	2.9562172399705804	5.313376497801852	1.7570225254794347	1.76842623623866	12.129874396594955	1.7963805673299444	1.7708586707130343	1.8799523557421745	1.7827946207897656	1.789960970301388	1.7956323107819696	1.80762247600239	1.7765579352646141	1.7588961646529988	1.9592908233299429	1.7618141270493373	1.7843496794583311	1.7761535648606612	2.07183390142375	1.7886403936364519	1.7550452744947445	2.025469593135646
nAmet	0.5	0.4145249509463135	1.4186903390286458	1.0643294752206152	1.3961999015526074	1.46594398144001	1.3082957502539507	1.3476393842561052	1.9372593738960013	1.4195369536300846	1.355049762758086	1.548260737070496	1.3878077812503005	1.4051624195622592	1.4179129339100411	1.4424941162647822	1.371373049998918	1.315381859805519	1.6202960487765026	1.3258787408215744	1.3917029105549987	1.3702588254183803	1.6860977396777925	1.4020746527217924	1.3004856564784522	1.6625582290464351	1.4115743521793775	1.4119660801948581	7.114304680101922	1.4145092113754316	1.4121068252714204	1.4302653907985068	1.4130366877527765	1.413763481782906	1.4144179303775084	1.416010206594612	1.4125037851541569	1.4116047437830235	1.4523969193749031	1.4116805100586	1.4131844052150628	1.4124726735211848	1.4913745259739597	1.4136208868338953	1.4115591037310666	1.4744466699809864
nAmet	0.9	0.8664967350178204	1.0589323191454532	1.0152215015131025	1.0384830531945104	1.0593085858896105	1.0299448881996724	1.0337663509365114	1.0910363738173956	1.0407497902959608	1.0344861239323102	1.053252782310965	1.037667923229111	1.0393535861146883	1.0405920486180107	1.0429796285856412	1.0360716112802903	1.0306331648240152	1.060249600637707	1.0316527310301673	1.038046258679578	1.0359633862059414	1.0666409449093959	1.0390536700998028	1.0291862907012201	1.0643545429283559	1.057561218283402	1.0573356593392087	1.3683994449959764	1.0568920866039062	1.057291771407472	1.0560440352093836	1.0570925828493087	1.0569837839051661	1.0569025143536697	1.056743000276737	1.057193556776931	1.0575215245087368	1.0556559954045321	1.0574619719176963	1.057068353427867	1.057200327459572	1.0556144881347946	1.057003298758413	1.0576044934332753	1.0555673341473228
nAmet	1.1	1.1385381298818273	0.9500932347052795	0.9837073320092874	0.9679527535968169	0.9504794891720451	0.9750630178485263	0.9718806467062524	0.9241883150879457	0.9660650997752724	0.9712812466941259	0.9556530759718508	0.968631563324211	0.967227806362022	0.9661964611409095	0.9642081739032777	0.9699609121703929	0.9744898468357331	0.9498263875377247	0.97364079025831	0.968316499720936	0.9700510379617968	0.9445039152357377	0.9674775651943289	0.9756947494533977	0.9464079452328619	0.9512891834943771	0.9514980232274985	0.7560094421770239	0.9519244657242679	0.9515392148429225	0.9528473033604533	0.951728758119731	0.9518342834264898	0.9519141490595762	0.9520738422726245	0.9516321206445416	0.951325607691477	0.9534308782229026	0.9513805088348474	0.9517521278867158	0.9516256825137294	0.9539071493478766	0.9518152422846861	0.9512496219276695	0.9537553972789184
nAmet	2	2.501366781074823	0.729351968265283	0.8021905531784911	0.8106779842138622	0.7396793768277284	0.8526821342170483	0.8338822829169993	0.55212959330139	0.7995268179083059	0.8303413207856766	0.738017405649843	0.8146882685119766	0.8063955395306315	0.8003028389915405	0.7885569708590199	0.8225414241677831	0.8492961340522577	0.7035959807840299	0.8442803376232155	0.8128270229576408	0.8230738439063556	0.672153195119364	0.8078709963941222	0.8564140758376539	0.6834013589146182	0.7379591613686592	0.7395793713275646	0.14402665997226874	0.7430340344579454	0.7399040928897455	0.75148697107456	0.7414220542051984	0.7422852432300786	0.7429478345640067	0.7442986403986113	0.7406431262989218	0.7382387239816396	0.7581493153025688	0.7386624628089801	0.7416120528630088	0.7405916091934652	0.7660664380087014	0.7421284761376018	0.7376569033511393	0.7629975970812122
nAmet	5	7.51434113958926	0.7949705577326579	0.30930565164882656	0.6677830179385238	0.8390343873077246	0.741489266915205	0.7085020580542425	0.21393792811032838	0.6482192620971673	0.7022888473715199	0.5402890452625961	0.674822822353555	0.6602717133941653	0.6495809365395049	0.6289705879405184	0.6886025834393615	0.7355480564755668	0.47988982898404353	0.7267471005627718	0.6715569298598928	0.6895368072460762	0.42471724684717627	0.6628606746464901	0.7480374498026161	0.44445436846474995	0.8223362571233908	0.8277362212792455	0.015927641789404475	0.8395468039563518	0.8288288526027611	0.8703988103326714	0.8339839650531361	0.8369511840627485	0.8392469599288739	0.8439774245326502	0.8313288060384342	0.8232619420833786	0.8971327971041408	0.8246698032827141	0.8346348249428884	0.8311539354295728	0.9327052093950738	0.8364103276640421	0.8213382195972514	0.9183314004703288
nAmet	10	9.973193296693362	0.9061071456101675	0.13468771212066372	0.6204733299949629	0.9697993753689325	0.7046782366970996	0.6669903775021424	0.10217299723222792	0.5981185846509861	0.6598918626941928	0.4748120522437372	0.628512452116377	0.6118881747081973	0.5996742584636208	0.5761275599170964	0.6442555351020742	0.6978903471299988	0.4058082935159601	0.6878352276133461	0.6247812473969494	0.6453228679938265	0.34277582139927104	0.6148459945708881	0.7121596405166011	0.3653246873622725	0.9441462087064625	0.9517348337120775	0.0055629341951973854	0.9684304418201868	0.953273714150274	1.0127031106435602	0.960549812168116	0.9647495642272443	0.968004890682389	0.9747289413084056	0.956799018228785	0.9454451099227676	1.051883780228261	0.9474221520718669	0.9614702918774357	0.956552228385572	1.1052947018159065	0.9639834031899072	0.9427466942174424	1.0835295045018014
nARib	0.1	1.00000000000781	0.9999999999994407	1.0000000000006106	1.0000000000002642	0.999999999999572	1.000000000000205	1.0000000000002325	1.0000000000005582	1.0000000000002818	1.000000000000238	1.0000000000003695	1.00000000000026	1.0000000000002718	1.0000000000002804	1.0000000000002973	1.000000000000249	1.0000000000002105	1.0000000000004179	1.0000000000002178	1.0000000000002627	1.0000000000002487	1.0000000000004623	1.00000000000027	1.0000000000002	1.0000000000004472	0.999999999999417	0.9999999999994149	1.0000000000185356	0.9999999999994125	0.9999999999994146	0.9999999999994236	0.9999999999994129	0.9999999999994131	0.9999999999994128	0.9999999999994126	0.9999999999994138	0.999999999999417	0.9999999999994522	0.9999999999994162	0.999999999999413	0.9999999999994138	0.9999999999995176	0.9999999999994126	0.9999999999994177	0.9999999999994877
nARib	0.2	1.00000000000781	0.9999999999994407	1.0000000000006106	1.0000000000002642	0.999999999999572	1.000000000000205	1.0000000000002325	1.0000000000005582	1.0000000000002818	1.000000000000238	1.0000000000003695	1.00000000000026	1.0000000000002718	1.0000000000002804	1.0000000000002973	1.000000000000249	1.0000000000002105	1.0000000000004179	1.0000000000002178	1.0000000000002627	1.0000000000002487	1.0000000000004623	1.00000000000027	1.0000000000002	1.0000000000004472	0.999999999999417	0.9999999999994149	1.0000000000185356	0.9999999999994125	0.9999999999994146	0.9999999999994236	0.9999999999994129	0.9999999999994131	0.9999999999994128	0.9999999999994126	0.9999999999994138	0.999999999999417	0.9999999999994522	0.9999999999994162	0.999999999999413	0.9999999999994138	0.9999999999995176	0.9999999999994126	0.9999999999994177	0.9999999999994877
nARib	0.5	1.00000000000781	0.9999999999994407	1.0000000000006106	1.0000000000002642	0.999999999999572	1.000000000000205	1.0000000000002325	1.0000000000005582	1.0000000000002818	1.000000000000238	1.0000000000003695	1.00000000000026	1.0000000000002718	1.0000000000002804	1.0000000000002973	1.000000000000249	1.0000000000002105	1.0000000000004179	1.0000000000002178	1.0000000000002627	1.0000000000002487	1.0000000000004623	1.00000000000027	1.0000000000002	1.0000000000004472	0.999999999999417	0.9999999999994149	1.0000000000185356	0.9999999999994125	0.9999999999994146	0.9999999999994236	0.9999999999994129	0.9999999999994131	0.9999999999994128	0.9999999999994126	0.9999999999994138	0.999999999999417	0.9999999999994522	0.9999999999994162	0.999999999999413	0.9999999999994138	0.9999999999995176	0.9999999999994126	0.9999999999994177	0.9999999999994877
nARib	0.9	0.9999999999969986	0.9999999999999074	1.0000000000001055	1.0000000000000355	0.9999999999999282	1.0000000000000284	1.0000000000000313	1.0000000000000964	1.0000000000000375	1.0000000000000318	1.000000000000048	1.0000000000000342	1.0000000000000355	1.000000000000037	1.000000000000039	1.000000000000033	1.000000000000029	1.0000000000000544	1.00000000000003	1.0000000000000342	1.000000000000033	1.0000000000000593	1.000000000000035	1.0000000000000275	1.0000000000000573	0.9999999999999032	0.9999999999999027	1.0000000000031932	0.9999999999999016	0.9999999999999025	0.9999999999999006	0.9999999999999019	0.9999999999999019	0.9999999999999016	0.9999999999999015	0.9999999999999021	0.9999999999999034	0.9999999999999024	0.999999999999903	0.999999999999902	0.9999999999999022	0.9999999999999072	0.9999999999999017	0.9999999999999033	0.9999999999999046
nARib	1.1	0.9999999999786111	0.9999999999985068	1.000000000001675	1.0000000000006268	0.999999999998843	1.000000000000493	1.0000000000005516	1.0000000000015312	1.0000000000006601	1.0000000000005622	1.000000000000857	1.0000000000006115	1.0000000000006386	1.000000000000657	1.0000000000006948	1.0000000000005873	1.0000000000005034	1.0000000000009686	1.000000000000519	1.0000000000006177	1.000000000000585	1.0000000000010723	1.000000000000633	1.000000000000481	1.0000000000010347	0.9999999999984382	0.9999999999984303	1.00000000005081	0.9999999999984176	0.9999999999984284	0.9999999999984212	0.9999999999984225	0.9999999999984198	0.999999999998418	0.999999999998415	0.9999999999984255	0.999999999998437	0.9999999999984657	0.9999999999984348	0.9999999999984218	0.9999999999984256	0.9999999999985842	0.99999999999842	0.9999999999984402	0.9999999999985281
nARib	2	1.000000000895426	0.9999999999955768	1.0000000000039517	1.0000000000036569	0.9999999999968844	1.0000000000027156	1.0000000000032176	1.0000000000035996	1.0000000000040545	1.0000000000033076	1.0000000000054636	1.0000000000036926	1.000000000003891	1.0000000000040357	1.0000000000043126	1.0000000000035005	1.0000000000028118	1.0000000000062237	1.0000000000029456	1.0000000000037375	1.0000000000034865	1.000000000006885	1.000000000003856	1.0000000000026086	1.000000000006654	0.9999999999954922	0.99999999999552	1.0000000001206755	0.9999999999956297	0.9999999999955276	0.9999999999962236	0.9999999999955702	0.9999999999956002	0.9999999999956266	0.9999999999956884	0.9999999999955466	0.9999999999954963	0.9999999999970856	0.9999999999955029	0.9999999999955761	0.9999999999955447	0.9999999999987118	0.9999999999955941	0.9999999999954887	0.9999999999979904
nARib	5	0.1587506037286348	0.8974162046030638	1.022120181143555	1.2926881958026224	0.9590137380610506	1.2277499983262001	1.2568146629242523	1.6923897610012197	1.3099281790563797	1.2622889962228208	1.4050214180612774	1.2864886118536725	1.2993091546060265	1.3087284528576992	1.3268875232812662	1.274347640037128	1.2329847816055004	1.4582366897831707	1.240739233724504	1.2893660945691965	1.2735245192313973	1.5068469446448887	1.29702810177877	1.2219803798905513	1.4894573974244862	0.9027174845496495	0.9057181125525534	5.685472269328386	0.9137723465891443	0.9063817010517623	0.9418224918346206	0.909746094009343	0.9118455673415157	0.9135456229646352	0.9172427523647472	0.9079664500558294	0.9031973742871168	0.9717605982094496	0.9039552890069755	0.910196855761288	0.9078526686769123	1.0172760150161833	0.9114544960435759	0.9022169539953188	0.9982006552926885
nARib	10	0.04768557681670919	0.5972518222895052	0.971448025560033	3.198575266885423	0.6607733229853266	2.709013814968229	2.9283724842719323	6.208444630701096	3.3287543806363633	2.9696608704437635	4.0450105665893785	3.152110668392524	3.248735303797315	3.3197144441686453	3.456530426760047	3.0605876798170053	2.748545330203751	4.4457059012444144	2.807083331667451	3.173799129131504	3.0543818733812427	4.811687030248275	3.2315450701784085	2.665427437413867	4.68076645105818	0.6099643409622402	0.6147523863098641	4.266297766048323	0.625842963033438	0.6157468712283246	0.6570718390384784	0.6205330223888832	0.6233487011990104	0.6255534392847142	0.6301600211741177	0.6180496579301856	0.6107683818970929	0.685822755505014	0.6120053676283848	0.6211471623370589	0.6178874102010928	0.726091417637018	0.6228325122581844	0.6091063447217709	0.7095476977114841
vInitMax	0.1	0.08758495305433861	0.769570051683697	1.0058543023995419	1.9028856619628718	0.8408085753143786	1.7025365667009427	1.792211554540483	3.1360008675065707	1.9560782634832763	1.8091014039495539	2.2494522959933536	1.8837629018219015	1.923316742870692	1.9523769099008033	2.008400442271762	1.8463053478730556	1.7186881366370879	2.4136257052761745	1.7426136322240162	1.8926405171115883	1.843765826932301	2.563591622003055	1.9162792781099034	1.6847345423162006	2.50994375004845	0.7803852252050631	0.7852115404410316	5.343699924275698	0.7970227185393588	0.7862386659191176	0.8326930686409091	0.7912781020520325	0.7943066206290905	0.7967059641650783	0.8017874908537902	0.7886446371202755	0.7811803877800447	0.8669472902080352	0.7824165185507193	0.7919350018204164	0.7884739300808331	0.9158811932873503	0.7937482841610274	0.7795444515151497	0.8956871333118525
vInitMax	0.2	0.16494057090035474	0.903578299558373	1.022685486040738	1.2683142267109198	0.9637758004854101	1.2087838427806774	1.2354281084971572	1.634730133224919	1.2841185269884476	1.2404465594472676	1.3712927539119062	1.2626309202908514	1.2743838156134086	1.2830187095478818	1.2996655598291211	1.251501003813951	1.2135826923937765	1.4200764557920869	1.2206913820814111	1.2652687768721065	1.2507464294747968	1.4646386297014888	1.2722927204327346	1.203494697185165	1.4486972191757392	0.9084784734866992	0.9113102809073348	5.658626896458702	0.9189655649852181	0.9119383398589953	0.9459457743235496	0.9151306540347381	0.91712859632895	0.9187492537681403	0.9222813152916649	0.9134404583492799	0.9089303508800198	0.9750251203705291	0.9096448669803182	0.9155592704036039	0.913332511571305	1.0195257246100267	0.916756133925513	0.9080076387269331	1.0008438624754055
vInitMax	0.5	0.46382602734985334	0.9788523415489659	1.0197789268633648	1.0188291977820396	0.9915251671003634	1.0146515979285813	1.0165213840218874	1.0445427726129224	1.019938279252016	1.0168735584719746	1.0260558112558251	1.0184303665547665	1.019255136868771	1.0198610985450274	1.021029306670422	1.0176493143535557	1.0149883616625686	1.029479252619866	1.0154872205668026	1.0186154805837644	1.0175963613999621	1.032606444341817	1.019108392328158	1.0142804272144565	1.0314877411325705	0.9784120064170705	0.9785149150173745	2.459850136488315	0.978947020032022	0.9785430478266435	0.9813525316123504	0.9787085449784974	0.9788280777987551	0.9789325981419061	0.9791807334859031	0.9786165789863074	0.9784253526262842	0.9848416135944651	0.978449069232488	0.9787332554102343	0.978611022252506	0.991380813246784	0.9788049785399004	0.9783996224958887	0.9884844309323848
vInitMax	0.9	0.8934740877027567	0.9963584432002769	1.0039888342138297	1.0017027750884844	0.9973307371350629	1.0013249834777005	1.0014940732720223	1.0040281229430679	1.0018030723140863	1.001525921356434	1.002356297216137	1.0016667077059875	1.0017412939077257	1.0017960926547995	1.0019017368631722	1.0015960750509842	1.0013554379295329	1.002665888242738	1.001400551084355	1.0016834480663974	1.0015912863727143	1.002948688615999	1.0017280234035322	1.0012914175099503	1.002847521270574	0.9962037782643894	0.9961883281913929	1.137242297598222	0.9961713729337968	0.9961857932876956	0.9962333526238091	0.9961764995000321	0.9961731346006226	0.9961715202586754	0.9961709001498417	0.9961807379862103	0.9962007833786529	0.9964076127678243	0.9961965037547861	0.9961756376754416	0.996181057961376	0.9968081709632091	0.996173640347357	0.9962071684241228	0.9966233467057163
vInitMax	1.1	1.1060431977074257	1.0035581622037169	0.9960259159286207	0.9985862471775995	1.0028665287813006	0.9988999139440758	0.9987595247784169	0.9966555946127104	0.9985029740038547	0.998733082461089	0.9980436512947012	0.9986161926261404	0.9985542663894134	0.9985087689635544	0.9984210563826195	0.998674836375422	0.9988746287096809	0.9977866090167069	0.9988371728821945	0.9986022937078757	0.9986788122425013	0.9975518100531895	0.9985652844110439	0.9989277825580628	0.9976358056560722	1.0037223406725748	1.0037430006154808	0.892052476056635	1.003775030983041	1.0037467192788923	1.0037753957204032	1.0037621807493255	1.0037695283716213	1.0037744393056747	1.003782439185121	1.0037546458605018	1.0037261526332675	1.0036808141499343	1.003731735397265	1.0037638892457281	1.0037541176904392	1.0034215367143202	1.0037682732495137	1.0037181050117383	1.003544511442016
