"Object ID"	"Primary Name"	"Synonyms"
"EG11028"	"trpE"	"[trpE, anth, tryD, tryp-4, b1264, ECK1258]"
"EG11523"	"ybfC"	"[ybfC, b0704, ECK0692]"
"G7414"	"hycI"	"[hycI, b2717, ECK2712]"
"EG11063"	"uvrC"	"[uvrC, b1913, ECK1912]"
"EG11209"	"psiE"	"[psiE, yjbA, b4030, ECK4022]"
"G6824"	"ynfN"	"[ynfN, b1551, ECK1545]"
"G6414"	"fiu"	"[fiu, ybiL, b0805, ECK0794]"
"G6427"	"ybiY"	"[ybiY, pflE, b0824, ECK0814]"
"EG11058"	"ung"	"[ung, b2580, ECK2578]"
"EG11025"	"trpB"	"[trpB, b1261, ECK1255]"
"EG10434"	"hemY"	"[hemY, b3802, ECK3796]"
"EG11826"	"etk"	"[etk, yccC, b0981, ECK0972]"
"G7593"	"yqjH"	"[yqjH, b3070, ECK3060]"
"EG10662"	"nth"	"[nth, b1633, ECK1629]"
"G7543"	"glcG"	"[glcG, yghC, b2977, ECK2971]"
"G6688"	"ynaK"	"[ynaK, b1365, ECK1363]"
"EG10286"	"fecA"	"[fecA, b4291, ECK4281]"
"EG11367"	"barA"	"[barA, airS(S.t.), b2786, ECK2780]"
"EG11619"	"mfd"	"[mfd, b1114, ECK1100]"
"EG12236"	"arsB"	"[arsB, arsF, b3502, ECK3487]"
"G7479"	"ygeO"	"[ygeO, b2859, ECK2857]"
"EG10516"	"kdpD"	"[kdpD, kac, b0695, ECK0683]"
"G7949"	"fhuF"	"[fhuF, yjjS, b4367, ECK4357]"
"EG10986"	"tag"	"[tag, tagA, b3549, ECK3536]"
"G7420"	"ygbM"	"[ygbM, b2739, ECK2734]"
"G6591"	"ymfL"	"[ymfL, b1147, ECK1133]"
"EG11364"	"bglH"	"[bglH, yieC, b3720, ECK3713]"
"G7345"	"glrK"	"[glrK, yfhZ, yfhK, qseE, b2556, ECK2553]"
"EG10624"	"mutH"	"[mutH, mutR, prv, b2831, ECK2827]"
"G6421"	"ybiR"	"[ybiR, b0818, ECK0808]"
"G7252"	"ypeC"	"[ypeC, b2390, ECK2386]"
"G6340"	"citX"	"[citX, ybdU, b0614, ECK0607]"
"EG10113"	"bfr"	"[bfr, b3336, ECK3323]"
"G7016"	"exoX"	"[exoX, yobC, b1844, ECK1845]"
"G7122"	"yegR"	"[yegR, b2085, ECK2081]"
"G6311"	"rzpD"	"[rzpD, ybcT, b0556, ECK0547]"
"EG11009"	"tolC"	"[tolC, weeA, colE1-i, mtcB, mukA, refI, toc, b3035, ECK3026]"
"EG11679"	"aas"	"[aas, b2836, ECK2832]"
"EG10329"	"mutM"	"[mutM, fpg, b3635, ECK3625]"
"EG10449"	"hisG"	"[hisG, b2019, ECK2014]"
"G7937"	"yjiS"	"[yjiS, b4341, ECK4332]"
"EG11132"	"ppsR"	"[ppsR, ydiA, b1703, ECK1701]"
"G0-10437"	"ybdZ"	"[ybdZ, b4511, ECK0578]"
"G6558"	"dinI"	"[dinI, b1061, ECK1046]"
"G6990"	"yeaY"	"[yeaY, b1806, ECK1804]"
"G6150"	"yagM"	"[yagM, b0279, ECK0278]"
"EG10671"	"ompF"	"[ompF, nfxB, tolF, cmlB, cry, b0929, ECK0920]"
"EG10486"	"hypD"	"[hypD, hydF, b2729, ECK2724]"
"EG11193"	"dinD"	"[dinD, pcsA, yicD, b3645, ECK3635]"
"EG10446"	"hisC"	"[hisC, b2021, ECK2016]"
"G6911"	"ydiH"	"[ydiH, b1685, ECK1682]"
"G7201"	"epmC"	"[epmC, yfcM, b2326, ECK2320]"
"EG10921"	"ftnA"	"[ftnA, ftn, gen-165, rsgA, b1905, ECK1904]"
"EG10029"	"ada"	"[ada, b2213, ECK2205]"
"G6767"	"yncI"	"[yncI, b1458, ECK1452]"
"G6128"	"ykfA"	"[ykfA, b0253, ECK0255]"
"G6762"	"yncD"	"[yncD, b1451, ECK1445]"
"EG12658"	"qseC"	"[qseC, ygiY, b3026, ECK3017]"
"G7748"	"nfuA"	"[nfuA, yhgI, gntY, b3414, ECK3401]"
"EG11269"	"hisL"	"[hisL, b2018, ECK2013]"
"G6659"	"ycjX"	"[ycjX, b1321, ECK1317]"
"EG11614"	"basS"	"[basS, pmrB, b4112, ECK4105]"
"G7033"	"ftnB"	"[ftnB, yecI, b1902, ECK1900]"
"EG12131"	"hscB"	"[hscB, yfhE, b2527, ECK2524]"
"G6601"	"ycgX"	"[ycgX, b1161, ECK1148]"
"EG12370"	"intE"	"[intE, int(Lambda), ycfI, b1140, ECK1126]"
"EG10528"	"lamB"	"[lamB, malL, malB, b4036, ECK4028]"
"EG10852"	"rimK"	"[rimK, nek, b0852, ECK0843]"
"EG11415"	"dps"	"[dps, pexB, vtm, b0812, ECK0801]"
"EG10450"	"hisH"	"[hisH, b2023, ECK2018]"
"G6402"	"ybhK"	"[ybhK, b0780, ECK0769]"
"EG10387"	"glnL"	"[glnL, glnR, ntrB, b3869, ECK3862]"
"G7060"	"msrQ"	"[msrQ, yedZ, b1972, ECK1968]"
"EG10299"	"fes"	"[fes, b0585, ECK0577]"
"G6189"	"yahJ"	"[yahJ, b0324, ECK0322]"
"EG10507"	"intD"	"[intD, int, b0537, ECK0530]"
"G6531"	"pgaA"	"[pgaA, hmsH, ycdS, b1024, ECK1014]"
"G7011"	"pphA"	"[pphA, yebX, prpA, b1838, ECK1837]"
"EG12132"	"iscA"	"[iscA, yfhF, b2528, ECK2525]"
"EG10447"	"hisD"	"[hisD, b2020, ECK2015]"
"G6087"	"yaaY"	"[yaaY, b0024, ECK0025]"
"EG12385"	"rcsD"	"[rcsD, yojP, yojQ, yojN, b2216, ECK2209]"
"EG11644"	"ydeI"	"[ydeI, b1536, ECK1529]"
"EG11653"	"cyaY"	"[cyaY, b3807, ECK3801]"
"G0-10641"	"ilvX"	"[ilvX, b4669, ECK4484]"
"G7374"	"ypjM_3"	"[ypjM_3, ypjL, yfjV_4, b2639, ECK2635]"
"EG10293"	"fepA"	"[fepA, cbr, cbt, fep, feuB, b0584, ECK0576]"
"EG11551"	"hypF"	"[hypF, hydA, b2712, ECK2707]"
"EG10306"	"fhuE"	"[fhuE, b1102, ECK1088]"
"EG10444"	"hisA"	"[hisA, b2024, ECK2019]"
"G0-10512"	"ymiA"	"[ymiA, yciX_1, b4522, ECK4433]"
"EG10822"	"rcsC"	"[rcsC, b2218, ECK2211]"
"EG11533"	"ychH"	"[ychH, b1205, ECK1193]"
"EG12073"	"ftp"	"[ftp, yojK, yojL, apbE, b2214, ECK2206]"
"EG12557"	"sgcX"	"[sgcX, yjhO, b4305, ECK4295]"
"G7279"	"yffR"	"[yffR, b2449, ECK2444]"
"EG12020"	"mdtQ"	"[mdtQ, yohH, yohG, b2138, ECK2131]"
"EG10151"	"cheZ"	"[cheZ, b1881, ECK1882]"
"EG10694"	"pepA"	"[pepA, carP, xerB, b4260, ECK4253]"
"EG10451"	"hisI"	"[hisI, hisE, hisIE, b2026, ECK2021]"
"EG12264"	"bcsF"	"[bcsF, yhjT, b3537, ECK3522]"
"G7953"	"yjjW"	"[yjjW, b4379, ECK4371]"
"G7574"	"ygiW"	"[ygiW, visP, b3024, ECK3015]"
"EG11071"	"xerD"	"[xerD, xprB, b2894, ECK2889]"
"EG12027"	"yeiH"	"[yeiH, b2158, ECK2151]"
"G7224"	"yfdL"	"[yfdL, b2355, ECK2349]"
"EG10126"	"btuB"	"[btuB, bfe, cer, b3966, ECK3958]"
"G6514"	"torS"	"[torS, yccI, b0993, ECK0984]"
"EG10426"	"helD"	"[helD, srjB, b0962, ECK0953]"
"EG10448"	"hisF"	"[hisF, b2025, ECK2020]"
"EG11765"	"yibI"	"[yibI, b3598, ECK3587]"
"EG12128"	"lgt"	"[lgt, umpA, b2828, ECK2824]"
"EG11404"	"ychF"	"[ychF, gtp1, b1203, ECK1191]"
"EG10925"	"ruvC"	"[ruvC, b1863, ECK1864]"
"EG11509"	"mbiA"	"[mbiA, htpY, htgA, b0012, ECK0012]"
"G6837"	"intQ"	"[intQ, b1579, ECK1573]"
"EG10584"	"metE"	"[metE, metB12, b3829, ECK3823]"
"EG11440"	"def"	"[def, fms, b3287, ECK3273]"
"EG10309"	"fimB"	"[fimB, pil, b4312, ECK4303]"
"EG10445"	"hisB"	"[hisB, b2022, ECK2017]"
"EG11165"	"ygiC"	"[ygiC, b3038, ECK3029]"
"EG10732"	"phoQ"	"[phoQ, b1129, ECK1115]"
"EG10011"	"yaaA"	"[yaaA, b0006, ECK0006]"
"EG10832"	"recO"	"[recO, b2565, ECK2563]"
"EG10047"	"apaG"	"[apaG, b0050, ECK0051]"
"G6821"	"ydfN"	"[ydfN, stfQ, b1547, ECK1540]"
"EG10581"	"metA"	"[metA, b4013, ECK4005]"
"EG10146"	"cheA"	"[cheA, b1888, ECK1889]"
"EG10826"	"recD"	"[recD, hopE, b2819, ECK2815]"
"EG12215"	"zntA"	"[zntA, yhhO, b3469, ECK3453]"
"G7669"	"yhcC"	"[yhcC, b3211, ECK3201]"
"G7415"	"pphB"	"[pphB, ygbH, prpB, b2734, ECK2729]"
"G7227"	"yfdO"	"[yfdO, b2358, ECK2352]"
"RUVA"	"ruvA"	"[ruvA, b1861, ECK1862]"
"G7537"	"yghF"	"[yghF, ecfA, b2970, ECK2965]"
"G6684"	"ydaV"	"[ydaV, b1360, ECK1358]"
"G6135"	"mmuP"	"[mmuP, ykfD, b0260, ECK0262]"
"G6435"	"rimO"	"[rimO, yliG, b0835, ECK0825]"
"EG10823"	"recA"	"[recA, zab, umuB, tif, lexB, recH, rnmB, srf, b2699, ECK2694]"
"EG10513"	"kdpA"	"[kdpA, kac, b0698, ECK0686]"
"G7473"	"ygeI"	"[ygeI, b2853, ECK2851]"
"EG11831"	"srkA"	"[srkA, orfA, yihE, b3859, ECK3851]"
"G7193"	"yfcF"	"[yfcF, b2301, ECK2295]"
"EG11296"	"radA"	"[radA, sms, b4389, ECK4381]"
"G7385"	"ypjC"	"[ypjC, b2650, ECK2647]"
"G6588"	"ymfJ"	"[ymfJ, b1144, ECK1130]"
"EG10587"	"metH"	"[metH, b4019, ECK4011]"
"EG11393"	"dsbB"	"[dsbB, ycgA, roxB, dsbX, iarB, rosB, b1185, ECK1173]"
"EG10440"	"ihfA"	"[ihfA, hid, himA, b1712, ECK1710]"
"EG12525"	"mgtA"	"[mgtA, atmA, corB, mgt, mtg, b4242, ECK4237]"
"G7215"	"yfdF"	"[yfdF, b2345, ECK2339]"
"EG10570"	"map"	"[map, b0168, ECK0166]"
"G58"	"maa"	"[maa, ylaD, b0459, ECK0453]"
"EG10976"	"ssb"	"[ssb, exrB, lexC, b4059, ECK4051]"
"G7089"	"yeeZ"	"[yeeZ, b2016, ECK2010]"
"G6308"	"insH-2"	"[insH-2, trs5-2, yi52_2, b0552, ECK0261]"
"G6136"	"mmuM"	"[mmuM, yagD, b0261, ECK0263]"
"EG10028"	"pflA"	"[pflA, act, b0902, ECK0893]"
"EG10312"	"fimE"	"[fimE, hyp, pilH, b4313, ECK4304]"
"EG10514"	"kdpB"	"[kdpB, kac, b0697, ECK0685]"
"G7922"	"yjiC"	"[yjiC, b4325, ECK4316]"
"G7350"	"patZ"	"[patZ, yfiQ, pka, b2584, ECK2582]"
"EG12177"	"cutA"	"[cutA, cutA1, b4137, ECK4131]"
"RUVB"	"ruvB"	"[ruvB, b1860, ECK1861]"
"G6982"	"yoaG"	"[yoaG, b1796, ECK1794]"
"G6147"	"yagJ"	"[yagJ, b0276, ECK0275]"
"EG10583"	"metC"	"[metC, b3008, ECK3000]"
"G6344"	"citC"	"[citC, ybeO, b0618, ECK0611]"
"EG10824"	"recB"	"[recB, ior, rorA, b2820, ECK2816]"
"G0-10439"	"kdpF"	"[kdpF, b4513, ECK0687]"
"G7730"	"yhfU"	"[yhfU, b3378, ECK3365]"
"EG11802"	"hybD"	"[hybD, b2993, ECK2987]"
"EG11266"	"waaH"	"[waaH, yibD, b3615, ECK3605]"
"EG12080"	"recX"	"[recX, oraA, b2698, ECK2693]"
"G6899"	"ydhX"	"[ydhX, b1671, ECK1667]"
"G6124"	"ykfF"	"[ykfF, b0249, ECK0251]"
"EG11233"	"rstB"	"[rstB, uspT, b1609, ECK1604]"
"EG10441"	"ihfB"	"[ihfB, hip, himD, b0912, ECK0903]"
"EG10515"	"kdpC"	"[kdpC, kac, b0696, ECK0684]"
"G6760"	"curA"	"[curA, yncB, b1449, ECK1443]"
"EG10487"	"hypE"	"[hypE, hydB, b2730, ECK2725]"
"G7231"	"yfdS"	"[yfdS, b2362, ECK2356]"
"EG11069"	"xerC"	"[xerC, b3811, ECK3806]"
"G6651"	"ycjQ"	"[ycjQ, b1313, ECK1308]"
"EG12339"	"yagB"	"[yagB, b0266, ECK0267]"
"G7211"	"sixA"	"[sixA, yfcW, b2340, ECK2334]"
"EG10317"	"fis"	"[fis, nbp, b3261, ECK3248]"
"EG10107"	"avtA"	"[avtA, b3572, ECK3561]"
"G6536"	"ycdU"	"[ycdU, b1029, ECK1017]"
"EG13235"	"mngA"	"[mngA, frx, hrsA, b0731, ECK0719]"
"G7194"	"yfcG"	"[yfcG, b2302, ECK2296]"
"EG10834"	"recR"	"[recR, b0472, ECK0466]"
"G6374"	"ybfP"	"[ybfP, b0689, ECK0677]"
"EG11304"	"ydfE"	"[ydfE, b1577, ECK1571]"
"EG11617"	"baeS"	"[baeS, b2078, ECK2074]"
"EG10831"	"recN"	"[recN, radB, b2616, ECK2612]"
"G7184"	"alaA"	"[alaA, yfbQ, b2290, ECK2284]"
"G6182"	"yahC"	"[yahC, b0317, ECK0315]"
"EG10853"	"rimL"	"[rimL, b1427, ECK1420]"
"G7059"	"msrP"	"[msrP, yedY, b1971, ECK1967]"
"EG10825"	"recC"	"[recC, b2822, ECK2818]"
"G0-9081"	"ydaE"	"[ydaE, b4526, ECK1349]"
"EG10813"	"racC"	"[racC, sbcA, b1351, ECK1348]"
"G7056"	"hprS"	"[hprS, yedV, b1968, ECK1964]"
"EG10491"	"iclR"	"[iclR, b4018, ECK4010]"
"G7242"	"alaC"	"[alaC, yfdZ, b2379, ECK2375]"
"G0-10607"	"yjbS"	"[yjbS, b4621, ECK4429]"
"EG12424"	"prmC"	"[prmC, hemK, b1212, ECK1200]"
"G0-10594"	"ynhF"	"[ynhF, b4602, ECK4411]"
"EG10022"	"aceA"	"[aceA, icl, b4015, ECK4007]"
"G0-10463"	"ypfN"	"[ypfN, b4547, ECK2468]"
"G7916"	"yjhP"	"[yjhP, b4306, ECK4296]"
"EG10850"	"rimI"	"[rimI, b4373, ECK4364]"
"EG10023"	"aceB"	"[aceB, mas, b4014, ECK4006]"
"EG11408"	"dadX"	"[dadX, alnA, alnB, dadB, b1190, ECK1178]"
"EG12405"	"ychO"	"[ychO, ychP, b1220, ECK1214]"
"EG10163"	"cpxA"	"[cpxA, rssE, ecfB, eup, ssd, ecf, b3911, ECK3904]"
"EG11470"	"yigL"	"[yigL, b3826, ECK3820]"
"EG10026"	"aceK"	"[aceK, b4016, ECK4008]"
"EG12227"	"yhiL"	"[yhiL, b4660, b3490, ECK3475]"
"G7370"	"ypjK"	"[ypjK, b2635, ECK2631]"
"G812"	"nrdG"	"[nrdG, yjgE, b4237, ECK4232]"
"EG10575"	"mcrC"	"[mcrC, b4345, ECK4335]"
"EG10001"	"alr"	"[alr, alr5, b4053, ECK4045]"
"EG12003"	"yehQ"	"[yehQ, b2122, ECK2114]"
"G6515"	"torT"	"[torT, yccH, b0994, ECK0985]"
"EG10129"	"btuE"	"[btuE, b1710, ECK1708]"
"EG10459"	"hsdR"	"[hsdR, hsp, hsr, b4350, ECK4340]"
"EG11726"	"cbrB"	"[cbrB, yieI, b3716, ECK3709]"
"G7276"	"yffO"	"[yffO, b2446, ECK2441]"
"EG12147"	"npr"	"[npr, yhbK, ptsO, rpoR, b3206, ECK3195]"
"EG10612"	"mrr"	"[mrr, b4351, ECK4341]"
"G0-9281"	"alaB"	"[alaB]"
"EG11429"	"yjaZ"	"[yjaZ, htrC, b3989, ECK3980]"
"EG11460"	"narQ"	"[narQ, b2469, ECK2464]"
"G7532"	"yggX"	"[yggX, b2962, ECK2957]"
"EG10460"	"hsdS"	"[hsdS, hsp, hss, rm, b4348, ECK4338]"
"EG11152"	"yfiB"	"[yfiB, b2605, ECK2602]"
"G7220"	"yfdH"	"[yfdH, gtrB, b2351, ECK2345]"
"EG10147"	"cheB"	"[cheB, b1883, ECK1884]"
"EG10211"	"dcm"	"[dcm, mec, b1961, ECK1959]"
"EG10100"	"atpC"	"[atpC, papG, uncC, b3731, ECK3724]"
"G7646"	"yraR"	"[yraR, b3152, ECK3140]"
"G7510"	"sdhE"	"[sdhE, ygfY, cptB, b2897, ECK2892]"
"G6756"	"ortT"	"[ortT, ydcX, b1445, ECK1439]"
"EG10668"	"ogt"	"[ogt, b1335, ECK1331]"
"G7522"	"yqgC"	"[yqgC, b2940, ECK2935]"
"G6834"	"ydfW"	"[ydfW, intK, b1567, ECK1561]"
"G6468"	"ycaO"	"[ycaO, b0905, ECK0896]"
"EG10574"	"mcrB"	"[mcrB, rglB, b4346, ECK4336]"
"EG10104"	"atpG"	"[atpG, papC, uncG, b3733, ECK3726]"
"G7464"	"yqeF"	"[yqeF, b2844, ECK2842]"
"EG11911"	"pflC"	"[pflC, yijM, b3952, ECK3943]"
"G7223"	"yfdK"	"[yfdK, b2354, ECK2348]"
"EG10458"	"hsdM"	"[hsdM, hsm, hsp, b4349, ECK4339]"
"G7343"	"yphG"	"[yphG, b2549, ECK2546]"
"G6818"	"ydfK"	"[ydfK, b1544, ECK1537]"
"EG10646"	"narX"	"[narX, frdR, narR, frd1, b1222, ECK1216]"
"EG10589"	"metK"	"[metK, metX, b2942, ECK2937]"
"EG10101"	"atpD"	"[atpD, papB, uncD, b3732, ECK3725]"
"G7182"	"yfbP"	"[yfbP, b2275, ECK2269]"
"EG10062"	"arcB"	"[arcB, b3210, ECK3200]"
"G7129"	"fbaB"	"[fbaB, dhnA, b2097, ECK2090]"
"EG10490"	"argP"	"[argP, iciA, b2916, ECK2912]"
"G7062"	"yodB"	"[yodB, b1974, ECK1970]"
"G6681"	"ydaS"	"[ydaS, b1357, ECK1355]"
"G7402"	"nrdI"	"[nrdI, ygaO, b2674, ECK2668]"
"G6115"	"dinB"	"[dinB, dinP, b0231, ECK0232]"
"EG10098"	"atpA"	"[atpA, papA, uncA, b3734, ECK3727]"
"G7886"	"yjgM"	"[yjgM, b4256, ECK4249]"
"G6345"	"dpiB"	"[dpiB, ybeP, mpdB, citA, b0619, ECK0612]"
"EG11015"	"tpiA"	"[tpiA, tpi, b3919, ECK3911]"
"EG11056"	"umuC"	"[umuC, uvm, b1184, ECK1172]"
"G6961"	"ydjJ"	"[ydjJ, b1774, ECK1772]"
"G6585"	"xisE"	"[xisE, ymfG, b1141, ECK1127]"
"EG11804"	"hybF"	"[hybF, b2991, ECK2985]"
"EG10245"	"dnaX"	"[dnaX, dnaZ, b0470, ECK0464]"
"EG10105"	"atpH"	"[atpH, papE, uncH, b3735, ECK3728]"
"G7695"	"yhdV"	"[yhdV, b3267, ECK3254]"
"EG10488"	"iap"	"[iap, b2753, ECK2748]"
"G6397"	"pgl"	"[pgl, ybhE, b0767, ECK0756]"
"EG12197"	"seqA"	"[seqA, hsm-1, b0687, ECK0675]"
"G6887"	"ydhF"	"[ydhF, b1647, ECK1643]"
"G6305"	"ybcO"	"[ybcO, b0549, ECK0540]"
"EG10008"	"zraS"	"[zraS, hydH, b4003, ECK3995]"
"EG11013"	"topA"	"[topA, supX, b1274, ECK1268]"
"EG10102"	"atpE"	"[atpE, papH, uncE, b3737, ECK3730]"
"G6746"	"rlhA"	"[rlhA, ydcP, b1435, ECK1429]"
"G6318"	"cusS"	"[cusS, ybcZ, b0570, ECK0562]"
"EG10411"	"gnd"	"[gnd, b2029, ECK2024]"
"EG10242"	"dnaN"	"[dnaN, b3701, ECK3693]"
"G6636"	"yciQ"	"[yciQ, yciP, b1268, ECK1262]"
"EG12203"	"cspB"	"[cspB, b1557, ECK1551]"
"EG11667"	"atoS"	"[atoS, b2219, ECK2212]"
"EG11505"	"holE"	"[holE, b1842, ECK1843]"
"EG10106"	"atpI"	"[atpI, uncI, b3739, ECK3732]"
"G6510"	"cspH"	"[cspH, cspK, b0989, ECK0979]"
"EG11052"	"uhpB"	"[uhpB, b3668, ECK3659]"
"EG11221"	"zwf"	"[zwf, b1852, ECK1853]"
"EG10833"	"recQ"	"[recQ, b3822, ECK3816]"
"G6269"	"ybbO"	"[ybbO, b0493, ECK0487]"
"EG11301"	"ydfB"	"[ydfB, b1572, ECK1566]"
"EG10471"	"hyaD"	"[hyaD, b0975, ECK0966]"
"EG10237"	"dnaC"	"[dnaC, dnaD, b4361, ECK4351]"
"EG10103"	"atpF"	"[atpF, papF, uncF, b3736, ECK3729]"
"G6166"	"ykgL"	"[ykgL, b0295, ECK0294]"
"G7105"	"wzc"	"[wzc, b2060, ECK2054]"
"EG12228"	"yhiM"	"[yhiM, b3491, ECK3476]"
"EG11413"	"holC"	"[holC, b4259, ECK4252]"
"G0-16684"	"crl_1"	"[crl_1, b0240, ECK0241]"
"G7902"	"yjhD"	"[yjhD, b4281, ECK4271]"
"EG12449"	"prmB"	"[prmB, yfcB, b2330, ECK2324]"
"EG10765"	"priC"	"[priC, b0467, ECK0461]"
"EG10501"	"ilvM"	"[ilvM, b3769, ECK3761]"
"G0-10596"	"ypaB"	"[ypaB, b4605, ECK4414]"
"EG11610"	"evgS"	"[evgS, b2370, ECK2366]"
"G7607"	"alx"	"[alx, ygjT, b3088, ECK3079]"
"EG10204"	"dam"	"[dam, b3387, ECK3374]"
"G0-10444"	"ymgH"	"[ymgH, b4521, ECK1160]"
"G7367"	"yfjP"	"[yfjP, b2632, ECK2628]"
"EG10851"	"rimJ"	"[rimJ, tcp, b1066, ECK1051]"
"EG11199"	"mioC"	"[mioC, yieB, b3742, ECK3736]"
"EG11275"	"ivbL"	"[ivbL, b3672, ECK3663]"
"EG12372"	"ygdG"	"[ygdG, xni, exo, b2798, ECK2793]"
"EG10269"	"envZ"	"[envZ, tpo, perA, ompB, b3404, ECK3391]"
"G7002"	"mgrB"	"[mgrB, yobG, b1826, ECK1824]"
"EG10747"	"polB"	"[polB, dinA, b0060, ECK0061]"
"EG12196"	"yccE"	"[yccE, b1001, ECK0992]"
"G7273"	"yffL"	"[yffL, b2443, ECK2438]"
"G6969"	"yeaG"	"[yeaG, b1783, ECK1781]"
"EG10686"	"parC"	"[parC, b3019, ECK3010]"
"EG10494"	"ilvB"	"[ilvB, b3671, ECK3662]"
"EG11930"	"yjbL"	"[yjbL, b4047, ECK4039]"
"EG12360"	"yfaE"	"[yfaE, b2236, ECK2228]"
"EG11490"	"gadB"	"[gadB, b1493, ECK1487]"
"G7313"	"hda"	"[hda, idaB, yfgE, b2496, ECK2492]"
"EG11683"	"yicG"	"[yicG, b3646, ECK3636]"
"G7119"	"ogrK"	"[ogrK, b2082, ECK2079]"
"EG11497"	"prmA"	"[prmA, yhdI, prm-1, b3259, ECK3246]"
"EG11057"	"umuD"	"[umuD, b1183, ECK1171]"
"EG10502"	"ilvN"	"[ilvN, b3670, ECK3661]"
"EG11342"	"ychE"	"[ychE, b1242, ECK1236]"
"EG10787"	"ptsG"	"[ptsG, umgC, umg, tgl, CR, car, cat, catB2, glcA, gptA, b1101, ECK1087]"
"G7852"	"bsmA"	"[bsmA, yjfO, b4189, ECK4185]"
"EG10423"	"gyrA"	"[gyrA, hisW, nalA, nfxA, norA, parD, b2231, ECK2223]"
"EG11119"	"yceD"	"[yceD, b1088, ECK1074]"
"G6831"	"ydfU"	"[ydfU, b1560, ECK1554]"
"EG10148"	"cheR"	"[cheR, cheX, b1884, ECK1885]"
"EG12690"	"rarA"	"[rarA, ycaJ, mgsA, b0892, ECK0883]"
"EG10499"	"ilvH"	"[ilvH, brnP, b0078, ECK0080]"
"G7621"	"yhaL"	"[yhaL, b3107, ECK3098]"
"G7827"	"dcuS"	"[dcuS, yjdH, b4125, ECK4118]"
"EG12657"	"ygiN"	"[ygiN, b3029, ECK3020]"
"EG11014"	"topB"	"[topB, mutR, b1763, ECK1761]"
"G7506"	"ygfT"	"[ygfT, b2887, ECK2882]"
"G6696"	"tfaR"	"[tfaR, ynaC, b1373, ECK1368]"
"G6503"	"etp"	"[etp, yccY, b0982, ECK0973]"
"EG10243"	"dnaQ"	"[dnaQ, mutD, b0215, ECK0215]"
"EG10495"	"ilvC"	"[ilvC, b3774, ECK3766]"
"G7453"	"ygdI"	"[ygdI, b2809, ECK2805]"
"EG12007"	"btsS"	"[btsS, yehU, b2126, ECK2118]"
"EG10131"	"cadA"	"[cadA, ldcI, b4131, ECK4125]"
"EG11892"	"sbmC"	"[sbmC, dgi, gyrI, yeeB, b2009, ECK2003]"
"G7328"	"yfhR"	"[yfhR, b2534, ECK2531]"
"G6677"	"xisR"	"[xisR, ydaQ, b1346, ECK1343]"
"EG11180"	"mscL"	"[mscL, yhdC, b3291, ECK3277]"
"EG11430"	"roxA"	"[roxA, ycfD, b1128, ECK1114]"
"EG10837"	"rep"	"[rep, dasC, mbrA, mmrA, b3778, ECK3770]"
"EG10500"	"ilvI"	"[ilvI, b0077, ECK0079]"
"G7178"	"yfbL"	"[yfbL, b2271, ECK2265]"
"EG10730"	"creC"	"[creC, phoM, b4399, ECK4391]"
"G7046"	"yodD"	"[yodD, b1953, ECK1951]"
"EG10238"	"dnaE"	"[dnaE, sdgC, polC, b0184, ECK0183]"
"G7045"	"dsrB"	"[dsrB, b1952, ECK1950]"
"G6489"	"uup"	"[uup, ycbI, ycbH, tex, b0949, ECK0940]"
"EG10601"	"motA"	"[motA, flaJ, b1890, ECK1891]"
"EG10115"	"bglF"	"[bglF, bglS, b3722, ECK3715]"
"EG11414"	"holD"	"[holD, b4372, ECK4363]"
"EG10496"	"ilvD"	"[ilvD, b3771, ECK3763]"
"G7879"	"yjgH"	"[yjgH, b4248, ECK4242]"
"EG11885"	"opgG"	"[opgG, mdoA, mdoG, b1048, ECK1034]"
"EG11495"	"hdeD"	"[hdeD, yhiA, b3511, ECK3495]"
"EG10828"	"recF"	"[recF, uvrF, b3700, ECK3692]"
"G6953"	"ynjF"	"[ynjF, b1758, ECK1756]"
"G6302"	"ybcM"	"[ybcM, b0546, ECK0537]"
"G6255"	"mscK"	"[mscK, aefA, kefA, b0465, ECK0459]"
"EG12591"	"opgB"	"[opgB, yjjO, mdoB, b4359, ECK4349]"
"EG10235"	"dnaA"	"[dnaA, b3702, ECK3694]"
"EG11270"	"ilvL"	"[ilvL, b3766, ECK3759]"
"G7673"	"yhcF"	"[yhcF, b3219, ECK3208]"
"G6552"	"opgC"	"[opgC, ymdD, mdoC, b1047, ECK1033]"
"G6855"	"asr"	"[asr, b1597, ECK1592]"
"EG11366"	"rob"	"[rob, cbpB, robA, b4396, ECK4388]"
"G6816"	"ydfI"	"[ydfI, b1542, ECK1535]"
"G0-10584"	"ylcH"	"[ylcH, b4588, ECK4398]"
"EG11606"	"kch"	"[kch, b1250, ECK1244]"
"EG11151"	"raiA"	"[raiA, urf1, yfiA, pY, b2597, ECK2594]"
"EG10763"	"priA"	"[priA, srgA, b3935, ECK3927]"
"EG10493"	"ilvA"	"[ilvA, ile, b3772, ECK3764]"
"G6795"	"ydeT"	"[ydeT, b1505, ECK1498]"
"EG10913"	"rpsN"	"[rpsN, b3307, ECK3294]"
"EG11399"	"hdeB"	"[hdeB, yhiC, yhhD, b3509, ECK3493]"
"EG10687"	"parE"	"[parE, nfxD, b3030, ECK3021]"
"G6736"	"mokB"	"[mokB, b1420, ECK1413]"
